seed,calibration_severity,test_severity,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
104,2.0,3.0,offset,0.9,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.001392757660167131,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8194131791712297,0.5608725027902332,2.9041627206320357,0.8331677555243494,0.34970767835562133,0.34746795456203705,0.141691174220411
104,2.0,3.0,offset,0.6000000000000001,All-row multinomial,2.0,1436,41,2,0.04878048780487805,33,1,0.9696969696969697,0.010445682451253482,0.49930362116991645,6.963788300835654,1.0,6.963788300835654,0.49930362116991645,0.8193563718055318,0.5610144185524707,2.8995037270775827,0.8317777777556608,0.349909721574108,0.34709201467548967,0.1416168124999114
104,2.0,3.0,stuck_at,0.9,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.004178272980501393,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8112012546842794,0.56320480514238,2.8634737275168214,0.8506666935394359,0.3576107455140438,0.35304770118787665,0.14395347043338358
104,2.0,3.0,stuck_at,0.6000000000000001,All-row multinomial,2.0,1436,41,5,0.12195121951219512,36,1,0.9722222222222222,0.01532033426183844,0.48746518105849584,27.855153203342617,1.0,27.855153203342617,0.48746518105849584,0.8112065790399856,0.5617101452703764,2.8637566238469403,0.850687064745047,0.3581834789291403,0.3536204346029731,0.14387380136817804
104,3.0,1.0,drift,0.825,Conditional Lite-CF,2.0,1436,10,0,0.0,21,0,1.0,0.5940111420612814,0.5550139275766016,0.0,1.0,0.0,0.5550139275766016,0.8438672815149878,0.616272388078086,2.399653333577373,0.7442726929040329,0.3131276892383028,0.3126191549894925,0.12057323201302524
104,3.0,1.0,drift,0.8,All-row multinomial,2.0,1436,10,0,0.0,21,0,1.0,0.0,0.5550139275766016,0.0,1.0,0.0,0.5550139275766016,0.8446941459875134,0.6145917327723464,2.469990843015524,0.7458821567725982,0.3149903144801002,0.31448178023129,0.12148685972660861
104,3.0,1.0,gaussian,0.825,Conditional Lite-CF,2.0,1436,43,0,0.0,29,0,1.0,0.5459610027855153,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8229823398865838,0.5626831502239843,2.485180511624157,0.7692323891814576,0.3273863019003232,0.3267831467198836,0.11743879830242576
104,3.0,1.0,gaussian,0.8,All-row multinomial,2.0,1436,43,0,0.0,29,0,1.0,0.0,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8173141035940596,0.5461674032686789,2.684885724773351,0.782287084295446,0.3343697253596809,0.3337665701792415,0.12005756001253852
104,3.0,1.0,offset,0.825,Conditional Lite-CF,2.0,1436,11,0,0.0,17,0,1.0,0.5571030640668524,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8352783162879888,0.5997744001374413,2.5189761173441667,0.783215595795572,0.33766970220516407,0.3347771252639665,0.1298077303152967
104,3.0,1.0,offset,0.8,All-row multinomial,2.0,1436,11,0,0.0,17,0,1.0,0.0,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.836216096215789,0.5988119174791022,2.583029710181385,0.7849823143475401,0.3401176599341853,0.3372250829929877,0.1306056888509172
104,3.0,1.0,stuck_at,0.825,Conditional Lite-CF,2.0,1436,31,0,0.0,26,0,1.0,0.42896935933147634,0.49512534818941506,0.0,1.0,0.0,0.49512534818941506,0.8185250409169891,0.5754832955312087,2.394757063751463,0.800954525971972,0.3260595902273635,0.3250172120941164,0.13411273336230392
104,3.0,1.0,stuck_at,0.8,All-row multinomial,2.0,1436,31,0,0.0,26,0,1.0,0.0,0.49512534818941506,0.0,1.0,0.0,0.49512534818941506,0.8168558769163959,0.5722523711578803,2.469736037840557,0.8065784097948259,0.3288463617130999,0.32780398357985274,0.13497874857134642
104,3.0,2.0,drift,0.825,Conditional Lite-CF,2.0,1436,14,0,0.0,18,0,1.0,0.5543175487465181,0.5243732590529248,0.0,1.0,0.0,0.5243732590529248,0.8302616357724452,0.5879552553383333,2.5746345635451546,0.7879260173251227,0.3362519549352914,0.3362519549352915,0.13033044348563436
104,3.0,2.0,drift,0.8,All-row multinomial,2.0,1436,14,0,0.0,18,0,1.0,0.0,0.5243732590529248,0.0,1.0,0.0,0.5243732590529248,0.8304842757102285,0.5824315921126965,2.644171263827584,0.7893956568817543,0.33841336151264295,0.3384133615126428,0.13095457215077955
104,3.0,2.0,gaussian,0.825,Conditional Lite-CF,2.0,1436,53,0,0.0,27,0,1.0,0.552924791086351,0.4986072423398329,0.0,1.0,0.0,0.4986072423398329,0.8022993185508782,0.5178086541717754,2.84620565663066,0.8202575597141865,0.35358231719098937,0.35253583000224464,0.1268827360583473
104,3.0,2.0,gaussian,0.8,All-row multinomial,2.0,1436,53,1,0.018867924528301886,27,0,1.0,0.0020891364902506965,0.49930362116991645,6.963788300835654,1.0,6.963788300835654,0.49930362116991645,0.7951646251262813,0.49917082669493446,3.131540170083867,0.8348891041902917,0.3611105568498237,0.3600640696610791,0.12984823803659207
104,3.0,2.0,offset,0.825,Conditional Lite-CF,2.0,1436,17,0,0.0,26,2,0.9230769230769231,0.5341225626740947,0.5111420612813371,-13.927576601671309,1.0,-13.927576601671309,0.5111420612813371,0.8230321493393543,0.5706914318813231,2.701173077628595,0.8162655995467512,0.34331035937744847,0.34173881646900645,0.13709761561241826
104,3.0,2.0,offset,0.8,All-row multinomial,2.0,1436,17,0,0.0,26,0,1.0,0.0,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8235319157777021,0.567459650794024,2.770084620393068,0.8164947348810794,0.34481792485249796,0.3432463819440559,0.13691026372589368
104,3.0,2.0,stuck_at,0.825,Conditional Lite-CF,2.0,1436,29,0,0.0,26,0,1.0,0.4735376044568245,0.4923398328690808,0.0,1.0,0.0,0.4923398328690808,0.8159741474805092,0.5685818290922953,2.5804705184034464,0.8160276741922895,0.3390870912504008,0.3390870912504008,0.1364786749117217
104,3.0,2.0,stuck_at,0.8,All-row multinomial,2.0,1436,29,0,0.0,26,0,1.0,0.0,0.4923398328690808,0.0,1.0,0.0,0.4923398328690808,0.814136667957099,0.5664589670408356,2.691121632644714,0.8226452473475422,0.3427416605169086,0.34274166051690863,0.13781147288585116
104,3.0,3.0,drift,0.825,Conditional Lite-CF,2.0,1436,24,0,0.0,18,0,1.0,0.5389972144846796,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8236080343150819,0.5757388075244793,2.680473814311928,0.8038095687501844,0.3408524834067175,0.34069471355794984,0.13443443500000626
104,3.0,3.0,drift,0.8,All-row multinomial,2.0,1436,24,0,0.0,18,0,1.0,0.0,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8233769109971055,0.5712572898152133,2.754037634480391,0.8065739627493652,0.34358521501401573,0.3434274451652479,0.13553602634079084
104,3.0,3.0,gaussian,0.825,Conditional Lite-CF,2.0,1436,43,0,0.0,17,2,0.8823529411764706,0.5870473537604457,0.4637883008356546,-13.927576601671309,1.0,-13.927576601671309,0.4637883008356546,0.7822268245505039,0.47369206939403186,3.328814987793202,0.8897807224297041,0.395999784245878,0.39599978424587795,0.13909492745146543
104,3.0,3.0,gaussian,0.8,All-row multinomial,2.0,1436,43,0,0.0,17,0,1.0,0.0,0.46518105849582175,0.0,1.0,0.0,0.46518105849582175,0.7726162499716839,0.45782909311626324,3.7649583822481825,0.9115654146623341,0.40636215431507294,0.40636215431507294,0.14294326644158173
104,3.0,3.0,offset,0.825,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.5250696378830083,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8186383082052852,0.5631512523189168,2.8279299293700197,0.828934356545843,0.34524400093712904,0.3430042771435447,0.14118221359935892
104,3.0,3.0,offset,0.8,All-row multinomial,2.0,1436,41,0,0.0,33,0,1.0,0.0,0.4986072423398329,0.0,1.0,0.0,0.4986072423398329,0.819680864599103,0.5613925739899178,2.901638741973972,0.8312201267829964,0.3485311738921202,0.3462914500985358,0.14168826383406602
104,3.0,3.0,stuck_at,0.825,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.4818941504178273,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8124353832194631,0.55769066695155,2.7281759485300134,0.8402131907505321,0.3510126636789657,0.34644961935279867,0.14157795767690592
104,3.0,3.0,stuck_at,0.8,All-row multinomial,2.0,1436,41,0,0.0,36,0,1.0,0.0,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8108443867463242,0.5614981573781592,2.8703104683739675,0.8512571393766921,0.35788889999372664,0.3533258556675595,0.14404618859327784
105,1.0,1.0,drift,0.5,Conditional Lite-CF,2.0,1436,19,4,0.21052631578947367,6,3,0.5,0.3607242339832869,0.5661559888579387,6.963788300835654,1.0,6.963788300835654,0.5661559888579387,0.8533704016728484,0.6458055065317139,1.5624830964789207,0.6198470994217053,0.19804851075460944,0.19530955915493425,0.09402060927569078
105,1.0,1.0,drift,0.275,All-row multinomial,2.0,1436,19,4,0.21052631578947367,6,3,0.5,0.09401114206128133,0.5661559888579387,6.963788300835654,1.0,6.963788300835654,0.5661559888579387,0.854353041379833,0.6460967585879335,1.5684414617937983,0.6249050325999402,0.20521252966640405,0.20250023679874563,0.09618912008760289
105,1.0,1.0,gaussian,0.5,Conditional Lite-CF,2.0,1436,29,10,0.3448275862068966,14,5,0.6428571428571428,0.4157381615598886,0.5250696378830083,34.81894150417827,1.0,34.81894150417827,0.5250696378830083,0.8313645573308343,0.5972694200423504,1.7486385883781403,0.6589073065043386,0.20591301593874906,0.20591301593874908,0.08754829281704939
105,1.0,1.0,gaussian,0.275,All-row multinomial,2.0,1436,29,7,0.2413793103448276,14,4,0.7142857142857143,0.14345403899721448,0.5236768802228412,20.891364902506965,1.0,20.891364902506965,0.5236768802228412,0.830637815970929,0.5962163648801372,1.7957251025108232,0.6677438778529847,0.21931999713892303,0.21931999713892303,0.09038802292851422
105,1.0,1.0,offset,0.5,Conditional Lite-CF,2.0,1436,16,5,0.3125,8,4,0.5,0.4073816155988858,0.5522284122562674,6.963788300835654,1.0,6.963788300835654,0.5522284122562674,0.8507062774501883,0.645512688871812,1.6021703269266052,0.6389293059641125,0.20151605923290802,0.20116150472173278,0.10031213653304898
105,1.0,1.0,offset,0.275,All-row multinomial,2.0,1436,16,3,0.1875,8,3,0.625,0.10376044568245125,0.5515320334261838,0.0,1.0,0.0,0.5515320334261838,0.8507616235373233,0.6427649973785038,1.6221375064610866,0.6500571836762524,0.21340859830375042,0.21219701844200387,0.10349666054317275
105,1.0,1.0,stuck_at,0.5,Conditional Lite-CF,2.0,1436,32,6,0.1875,13,5,0.6153846153846154,0.3293871866295265,0.5062674094707521,6.963788300835654,1.0,6.963788300835654,0.5062674094707521,0.8323655810761568,0.6023752025308743,1.5553030373372623,0.6540526814443524,0.18313097439262407,0.1831309743926241,0.09340205941154706
105,1.0,1.0,stuck_at,0.275,All-row multinomial,2.0,1436,32,3,0.09375,13,4,0.6923076923076923,0.08495821727019498,0.504874651810585,-6.963788300835654,1.0,-6.963788300835654,0.504874651810585,0.8328070387614323,0.6011096186284585,1.569335892328018,0.6631423145327494,0.19341258694610464,0.1934125869461047,0.09662113855551098
105,1.0,2.0,drift,0.5,Conditional Lite-CF,2.0,1436,15,8,0.5333333333333333,9,6,0.33333333333333337,0.40807799442896936,0.5452646239554317,13.927576601671309,1.0,13.927576601671309,0.5452646239554317,0.8484294562979775,0.6342688501298857,1.6157773503751693,0.6437480878294157,0.20775882900125903,0.207362014042658,0.09946050888845577
105,1.0,2.0,drift,0.275,All-row multinomial,2.0,1436,15,6,0.4,9,3,0.6666666666666667,0.11281337047353761,0.5459610027855153,20.891364902506965,1.0,20.891364902506965,0.5459610027855153,0.8480511176535397,0.6313813426396329,1.6369547154560837,0.6540823012142719,0.21717973319060357,0.2168650617646747,0.10230585012634424
105,1.0,2.0,gaussian,0.5,Conditional Lite-CF,2.0,1436,31,10,0.3225806451612903,17,9,0.47058823529411764,0.4568245125348189,0.4895543175487465,6.963788300835654,1.0,6.963788300835654,0.4895543175487465,0.8131513332281233,0.5652238282799317,2.043997837868663,0.7099155549913397,0.24778132577498613,0.24778132577498613,0.09872024564584143
105,1.0,2.0,gaussian,0.275,All-row multinomial,2.0,1436,31,5,0.16129032258064516,17,7,0.5882352941176471,0.18662952646239556,0.48746518105849584,-13.927576601671309,1.0,-13.927576601671309,0.48746518105849584,0.8102782412316296,0.5605282486772923,2.1328752425449835,0.7239885498153595,0.2619443848609167,0.26194438486091676,0.10250788879079227
105,1.0,2.0,offset,0.5,Conditional Lite-CF,2.0,1436,22,7,0.3181818181818182,8,5,0.375,0.40041782729805014,0.5181058495821727,13.927576601671309,1.0,13.927576601671309,0.5181058495821727,0.8420756725215655,0.6210023045670322,1.6831688078177272,0.6763869888255141,0.22270754040928387,0.22270754040928378,0.1076364278958668
105,1.0,2.0,offset,0.275,All-row multinomial,2.0,1436,22,6,0.2727272727272727,8,3,0.625,0.11559888579387187,0.5188022284122563,20.891364902506965,1.0,20.891364902506965,0.5188022284122563,0.8419721507147196,0.6170930831341306,1.709873216893654,0.6876553129840752,0.23258463042934946,0.23258463042934946,0.11084818329850256
105,1.0,2.0,stuck_at,0.5,Conditional Lite-CF,2.0,1436,39,3,0.07692307692307693,10,1,0.9,0.366991643454039,0.479108635097493,13.927576601671309,1.0,13.927576601671309,0.479108635097493,0.8250396668663633,0.5910728223124821,1.681046053804802,0.6962591854692574,0.22440318336454845,0.2244359297225483,0.10543201186024799
105,1.0,2.0,stuck_at,0.275,All-row multinomial,2.0,1436,39,2,0.05128205128205128,10,1,0.9,0.10027855153203342,0.47841225626740946,6.963788300835654,1.0,6.963788300835654,0.47841225626740946,0.8250073324308459,0.5884682363125001,1.7072950899295047,0.7075905401861236,0.23524708491752286,0.23527983127552277,0.10751642468577043
105,1.0,3.0,drift,0.5,Conditional Lite-CF,2.0,1436,20,7,0.35,16,12,0.25,0.40041782729805014,0.5250696378830083,-34.81894150417827,1.0,-34.81894150417827,0.5250696378830083,0.8427450856491374,0.6193487050934811,1.675584573868178,0.6663252716354782,0.21757086625740343,0.21757086625740343,0.10402585603328689
105,1.0,3.0,drift,0.275,All-row multinomial,2.0,1436,20,5,0.25,16,8,0.5,0.11350974930362116,0.5264623955431755,-20.891364902506965,1.0,-20.891364902506965,0.5264623955431755,0.8425446382648523,0.6159502179173493,1.699642366332795,0.6765124841788953,0.22669693096527582,0.22669693096527588,0.10715058797901457
105,1.0,3.0,gaussian,0.5,Conditional Lite-CF,2.0,1436,36,13,0.3611111111111111,14,8,0.4285714285714286,0.4491643454038997,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7983352035674974,0.5367458551532897,2.3349431840945862,0.7584858770862992,0.2780682457409541,0.2780682457409542,0.11084460963223858
105,1.0,3.0,gaussian,0.275,All-row multinomial,2.0,1436,36,9,0.25,14,8,0.4285714285714286,0.1817548746518106,0.46935933147632314,6.963788300835654,1.0,6.963788300835654,0.46935933147632314,0.7946870676374739,0.531612211286946,2.4549010976879666,0.7729242603446528,0.2927032945234617,0.29270329452346183,0.11357866513052828
105,1.0,3.0,offset,0.5,Conditional Lite-CF,2.0,1436,34,8,0.23529411764705882,22,14,0.36363636363636365,0.3551532033426184,0.49512534818941506,-41.78272980501393,1.0,-41.78272980501393,0.49512534818941506,0.8336617132877544,0.596748282685758,1.8000774503830048,0.7132037790128697,0.2374619049040348,0.23589909571729345,0.11573464183038139
105,1.0,3.0,offset,0.275,All-row multinomial,2.0,1436,34,3,0.08823529411764706,22,9,0.5909090909090908,0.10027855153203342,0.49512534818941506,-41.78272980501393,1.0,-41.78272980501393,0.49512534818941506,0.8326912883134124,0.5912909989682474,1.8334007790660767,0.7259877263630168,0.2492351992928716,0.24767239010613024,0.11729756797298885
105,1.0,3.0,stuck_at,0.5,Conditional Lite-CF,2.0,1436,45,4,0.08888888888888889,11,4,0.6363636363636364,0.3774373259052925,0.45403899721448465,0.0,1.0,0.0,0.45403899721448465,0.8146689134887547,0.5722137201616271,1.838850051001649,0.7466790578976493,0.2575451533564837,0.2575451533564837,0.1169721640138706
105,1.0,3.0,stuck_at,0.275,All-row multinomial,2.0,1436,45,1,0.022222222222222223,11,1,0.9090909090909091,0.09610027855153204,0.45403899721448465,0.0,1.0,0.0,0.45403899721448465,0.814946228501216,0.5714219291959078,1.8695755299545311,0.759588916357989,0.26850624287896674,0.2685062428789667,0.11901173128352223
105,2.0,1.0,drift,0.8,Conditional Lite-CF,2.0,1436,19,0,0.0,6,0,1.0,0.5334261838440112,0.5654596100278552,0.0,1.0,0.0,0.5654596100278552,0.8550475662860172,0.643595905543751,1.5579170787339724,0.6241819193722657,0.20581330305520615,0.2026477271802434,0.09657365712397703
105,2.0,1.0,drift,0.35000000000000003,All-row multinomial,2.0,1436,19,2,0.10526315789473684,6,1,0.8333333333333334,0.04665738161559889,0.5661559888579387,6.963788300835654,1.0,6.963788300835654,0.5661559888579387,0.8545638272502538,0.6454308137413606,1.5704540591113876,0.6281480494528007,0.2083365333394297,0.2051709574644669,0.0965756319841713
105,2.0,1.0,gaussian,0.8,Conditional Lite-CF,2.0,1436,29,0,0.0,14,0,1.0,0.516016713091922,0.5215877437325905,0.0,1.0,0.0,0.5215877437325905,0.8309266520834124,0.5964828483338752,1.7763379335615672,0.6661974122633753,0.22018397298137368,0.22018397298137368,0.0910498358447638
105,2.0,1.0,gaussian,0.35000000000000003,All-row multinomial,2.0,1436,29,4,0.13793103448275862,14,2,0.8571428571428572,0.07242339832869081,0.5229805013927576,13.927576601671309,1.0,13.927576601671309,0.5229805013927576,0.8302954402868492,0.5959700135290736,1.8129171342281392,0.6724250473046054,0.2254208141275895,0.22542081412758952,0.09217506846778833
105,2.0,1.0,offset,0.8,Conditional Lite-CF,2.0,1436,16,0,0.0,8,0,1.0,0.5438718662952646,0.5515320334261838,0.0,1.0,0.0,0.5515320334261838,0.8528824651471397,0.644581573657063,1.6032002061810835,0.6442729105446124,0.21041876543400775,0.21017261916480257,0.10233156724801466
105,2.0,1.0,offset,0.35000000000000003,All-row multinomial,2.0,1436,16,1,0.0625,8,3,0.625,0.06685236768802229,0.5501392757660167,-13.927576601671309,1.0,-13.927576601671309,0.5501392757660167,0.8512392454602745,0.643046832611685,1.6230421302680764,0.6522189023976562,0.2163155003430132,0.2163155003430132,0.10448353503228003
105,2.0,1.0,stuck_at,0.8,Conditional Lite-CF,2.0,1436,32,0,0.0,13,0,1.0,0.33774373259052926,0.5055710306406686,0.0,1.0,0.0,0.5055710306406686,0.8344749779607498,0.6025750135262524,1.558497902511101,0.660005464306462,0.1922862922256226,0.19231609079082013,0.09470679723162584
105,2.0,1.0,stuck_at,0.35000000000000003,All-row multinomial,2.0,1436,32,1,0.03125,13,1,0.9230769230769231,0.02437325905292479,0.5055710306406686,0.0,1.0,0.0,0.5055710306406686,0.8336882516573315,0.6021242926690675,1.5701498490151817,0.6638381283364063,0.19507671765261775,0.1950767176526178,0.09642296246442687
105,2.0,2.0,drift,0.8,Conditional Lite-CF,2.0,1436,15,0,0.0,9,0,1.0,0.5452646239554317,0.5438718662952646,0.0,1.0,0.0,0.5438718662952646,0.8501138921041358,0.6335123602753705,1.618373982953895,0.6496664391726404,0.21742412260623345,0.2171407264822782,0.10181376285498762
105,2.0,2.0,drift,0.35000000000000003,All-row multinomial,2.0,1436,15,4,0.26666666666666666,9,2,0.7777777777777778,0.07311977715877438,0.5452646239554317,13.927576601671309,1.0,13.927576601671309,0.5452646239554317,0.8480733142474186,0.6305253699068024,1.641301993879908,0.6575039341576899,0.22097053380166082,0.2202370399122216,0.1029421031315055
105,2.0,2.0,gaussian,0.8,Conditional Lite-CF,2.0,1436,31,1,0.03225806451612903,17,0,1.0,0.5550139275766016,0.4895543175487465,6.963788300835654,1.0,6.963788300835654,0.4895543175487465,0.8115592854804518,0.5622929562471505,2.079076197279903,0.7218820525733564,0.25910956042763056,0.2591095604276305,0.10188870070182372
105,2.0,2.0,gaussian,0.35000000000000003,All-row multinomial,2.0,1436,31,3,0.0967741935483871,17,5,0.7058823529411764,0.09958217270194986,0.48746518105849584,-13.927576601671309,1.0,-13.927576601671309,0.48746518105849584,0.8097697718935852,0.5593085436317552,2.1586948087411266,0.7333867243187231,0.27053110941638553,0.2705311094163856,0.1038493325400577
105,2.0,2.0,offset,0.8,Conditional Lite-CF,2.0,1436,22,0,0.0,8,0,1.0,0.5264623955431755,0.5167130919220055,0.0,1.0,0.0,0.5167130919220055,0.8443435886260531,0.6209396349979227,1.6849654244723717,0.6797177410716824,0.23179062402851486,0.23179062402851486,0.10943703721294766
