seed,repeat,fold,feature,standardized_coefficient
103,1,4,confidence_delta,-0.05745384714618335
103,1,4,base_entropy,-0.24566670182001688
103,1,4,recovery_entropy,-0.23940416335043557
103,1,4,entropy_delta,-0.0429919440501688
103,1,5,base_confidence,0.20051334888475053
103,1,5,recovery_confidence,0.12882215459862423
103,1,5,confidence_delta,-0.044298618666445626
103,1,5,base_entropy,-0.12240991044384175
103,1,5,recovery_entropy,-0.13729428236282543
103,1,5,entropy_delta,-0.05324598285710983
103,2,1,base_confidence,0.3032136929357812
103,2,1,recovery_confidence,0.25253734054745985
103,2,1,confidence_delta,-0.03718592780552273
103,2,1,base_entropy,-0.17025044514539875
103,2,1,recovery_entropy,-0.1968893167661012
103,2,1,entropy_delta,-0.05954882561106698
103,2,2,base_confidence,0.223015732330052
103,2,2,recovery_confidence,0.13932786391086874
103,2,2,confidence_delta,-0.05838785438653679
103,2,2,base_entropy,-0.10220492775197489
103,2,2,recovery_entropy,-0.13195043542638427
103,2,2,entropy_delta,-0.06340392816960831
103,2,3,base_confidence,0.21831800211115246
103,2,3,recovery_confidence,0.21030820861402832
103,2,3,confidence_delta,0.014894210709578503
103,2,3,base_entropy,-0.17513404478272937
103,2,3,recovery_entropy,-0.19328808582027993
103,2,3,entropy_delta,-0.06941653205775176
103,2,4,base_confidence,0.1910235087130214
103,2,4,recovery_confidence,0.14637442250506594
103,2,4,confidence_delta,-0.02966877640667925
103,2,4,base_entropy,-0.15497805224980696
103,2,4,recovery_entropy,-0.12904037169730853
103,2,4,entropy_delta,0.022272585070834034
103,2,5,base_confidence,0.1745448563403931
103,2,5,recovery_confidence,0.16292440889771256
103,2,5,confidence_delta,0.025161631557452713
103,2,5,base_entropy,-0.13140704278596899
103,2,5,recovery_entropy,-0.16829924947266522
103,2,5,entropy_delta,-0.10270435677975287
103,3,1,base_confidence,0.19794685227941108
103,3,1,recovery_confidence,0.12665561109651416
103,3,1,confidence_delta,-0.04936143773231985
103,3,1,base_entropy,-0.153534042770388
103,3,1,recovery_entropy,-0.1690469635826377
103,3,1,entropy_delta,-0.04878060393003165
103,3,2,base_confidence,0.20787020774058595
103,3,2,recovery_confidence,0.20588778020389314
103,3,2,confidence_delta,0.013308941792749425
103,3,2,base_entropy,-0.1810468907349116
103,3,2,recovery_entropy,-0.1840840991761231
103,3,2,entropy_delta,-0.039681297702984036
103,3,3,base_confidence,0.3310539157334055
103,3,3,recovery_confidence,0.23645168294391558
103,3,3,confidence_delta,-0.029244492311291604
103,3,3,base_entropy,-0.17158307654762903
103,3,3,recovery_entropy,-0.18452421570185099
103,3,3,entropy_delta,-0.06523526207844249
103,3,4,base_confidence,0.1885202520663357
103,3,4,recovery_confidence,0.18186193573704731
103,3,4,confidence_delta,0.0156099885395246
103,3,4,base_entropy,-0.06609422316265998
103,3,4,recovery_entropy,-0.11418741182518471
103,3,4,entropy_delta,-0.08893146682022449
103,3,5,base_confidence,0.20371174064117492
103,3,5,recovery_confidence,0.15232125277656935
103,3,5,confidence_delta,-0.04702343341516227
103,3,5,base_entropy,-0.1655665908485625
103,3,5,recovery_entropy,-0.16579967645256746
103,3,5,entropy_delta,-0.030585169359558607
103,4,1,base_confidence,0.18563066848191057
103,4,1,recovery_confidence,0.19516013243812427
103,4,1,confidence_delta,0.02342520459900175
103,4,1,base_entropy,-0.11510800597139308
103,4,1,recovery_entropy,-0.181740722837149
103,4,1,entropy_delta,-0.12448593315076781
103,4,2,base_confidence,0.23340671003073324
103,4,2,recovery_confidence,0.1780557943747788
103,4,2,confidence_delta,-0.03306981810475653
103,4,2,base_entropy,-0.1642398342277617
103,4,2,recovery_entropy,-0.15343174249135047
103,4,2,entropy_delta,-0.017544551133334634
103,4,3,base_confidence,0.16296577085717748
103,4,3,recovery_confidence,0.15685295332837343
103,4,3,confidence_delta,0.01596888762954497
103,4,3,base_entropy,-0.15315702706456066
103,4,3,recovery_entropy,-0.1811908508041295
103,4,3,entropy_delta,-0.08123960931583978
103,4,4,base_confidence,0.345260953625213
103,4,4,recovery_confidence,0.22903481734182468
103,4,4,confidence_delta,-0.07368895254485612
103,4,4,base_entropy,-0.18516124922572438
103,4,4,recovery_entropy,-0.17196437412160576
103,4,4,entropy_delta,-0.01307609757838863
103,4,5,base_confidence,0.21157703806317738
103,4,5,recovery_confidence,0.15133256506129408
103,4,5,confidence_delta,-0.03654861258159476
103,4,5,base_entropy,-0.12076772979106441
103,4,5,recovery_entropy,-0.1388721862295921
103,4,5,entropy_delta,-0.05384903661709586
103,5,1,base_confidence,0.16554233016310455
103,5,1,recovery_confidence,0.17246118539210398
103,5,1,confidence_delta,0.035147745877587205
103,5,1,base_entropy,-0.17640660580001608
103,5,1,recovery_entropy,-0.17494798423780736
103,5,1,entropy_delta,-0.05657615559824585
103,5,2,base_confidence,0.31488212145649486
103,5,2,recovery_confidence,0.2502185430912186
103,5,2,confidence_delta,-0.020727250639014053
103,5,2,base_entropy,-0.14760935280648027
103,5,2,recovery_entropy,-0.15933761855515532
103,5,2,entropy_delta,-0.04896635892335587
103,5,3,base_confidence,0.16221388161581943
103,5,3,recovery_confidence,0.14213876558680372
103,5,3,confidence_delta,-0.012253088267405074
103,5,3,base_entropy,-0.19308532959123506
103,5,3,recovery_entropy,-0.24076404654283207
103,5,3,entropy_delta,-0.08691787717025659
103,5,4,base_confidence,0.2317032168236249
103,5,4,recovery_confidence,0.16661492223557722
103,5,4,confidence_delta,-0.044445116522187314
103,5,4,base_entropy,-0.1322487473373941
103,5,4,recovery_entropy,-0.13797261337834654
103,5,4,entropy_delta,-0.03626686676008737
103,5,5,base_confidence,0.22984988790123345
103,5,5,recovery_confidence,0.1602501822828615
103,5,5,confidence_delta,-0.054534245708883496
103,5,5,base_entropy,-0.07939621170740016
103,5,5,recovery_entropy,-0.10665233972194522
103,5,5,entropy_delta,-0.061336540307015464
103,6,1,base_confidence,0.3115848417917337
103,6,1,recovery_confidence,0.22353280945561266
103,6,1,confidence_delta,-0.0031047518720303618
103,6,1,base_entropy,-0.12407457725840362
103,6,1,recovery_entropy,-0.14446691162749675
103,6,1,entropy_delta,-0.07247428304444561
103,6,2,base_confidence,0.23008349242417672
103,6,2,recovery_confidence,0.18741196460262813
103,6,2,confidence_delta,-0.02327189135950246
103,6,2,base_entropy,-0.20141252870814416
103,6,2,recovery_entropy,-0.20293643654101995
103,6,2,entropy_delta,-0.04067456012632668
103,6,3,base_confidence,0.20928935878041297
103,6,3,recovery_confidence,0.20185861414298628
103,6,3,confidence_delta,0.002174006585116441
103,6,3,base_entropy,-0.14216152121817613
103,6,3,recovery_entropy,-0.19026458675115093
103,6,3,entropy_delta,-0.10004183710909736
103,6,4,base_confidence,0.18069233715392177
103,6,4,recovery_confidence,0.17943834250166044
103,6,4,confidence_delta,0.011644302794969247
103,6,4,base_entropy,-0.12035722353080007
103,6,4,recovery_entropy,-0.1387390290251356
103,6,4,entropy_delta,-0.053103017059479306
103,6,5,base_confidence,0.19247729823687412
103,6,5,recovery_confidence,0.09403836663928908
103,6,5,confidence_delta,-0.08506212116977563
103,6,5,base_entropy,-0.14897047842081482
103,6,5,recovery_entropy,-0.1477739769025927
103,6,5,entropy_delta,-0.01999117774166592
103,7,1,base_confidence,0.21004315753443406
103,7,1,recovery_confidence,0.17260037303920067
103,7,1,confidence_delta,0.0009782261220649268
103,7,1,base_entropy,-0.09725644677095317
103,7,1,recovery_entropy,-0.14014903846330753
103,7,1,entropy_delta,-0.10055909125149223
103,7,2,base_confidence,0.3422001896926661
103,7,2,recovery_confidence,0.22248437308341817
103,7,2,confidence_delta,-0.07866268369488351
103,7,2,base_entropy,-0.19633968799979373
103,7,2,recovery_entropy,-0.16873923135327204
103,7,2,entropy_delta,0.010551249369381864
103,7,3,base_confidence,0.2132919945188731
103,7,3,recovery_confidence,0.18428701768775604
103,7,3,confidence_delta,-0.01837205100342139
103,7,3,base_entropy,-0.16517068010686814
103,7,3,recovery_entropy,-0.16879880008128878
103,7,3,entropy_delta,-0.037138037618286775
103,7,4,base_confidence,0.1790820606205048
103,7,4,recovery_confidence,0.18455024562388742
103,7,4,confidence_delta,0.014170065081716834
103,7,4,base_entropy,-0.13566657574605173
103,7,4,recovery_entropy,-0.18576005063698645
103,7,4,entropy_delta,-0.09188063524394226
103,7,5,base_confidence,0.18046288488979959
103,7,5,recovery_confidence,0.1517769436386183
103,7,5,confidence_delta,-0.010509344400716953
103,7,5,base_entropy,-0.15056627285444657
103,7,5,recovery_entropy,-0.1718835666284759
103,7,5,entropy_delta,-0.06436248234412342
103,8,1,base_confidence,0.20204949140445652
103,8,1,recovery_confidence,0.19691714342339053
103,8,1,confidence_delta,0.01208220783486076
103,8,1,base_entropy,-0.13023310739484842
103,8,1,recovery_entropy,-0.1606251784385939
103,8,1,entropy_delta,-0.07617516614293149
103,8,2,base_confidence,0.3447187450947568
103,8,2,recovery_confidence,0.2580016532631864
103,8,2,confidence_delta,-0.03257819378205921
103,8,2,base_entropy,-0.2151878922612775
103,8,2,recovery_entropy,-0.1819094271297889
103,8,2,entropy_delta,-0.0023349591161006605
103,8,3,base_confidence,0.18369238969119345
103,8,3,recovery_confidence,0.11943698296095859
103,8,3,confidence_delta,-0.03977436512486312
103,8,3,base_entropy,-0.05536942269469107
103,8,3,recovery_entropy,-0.09735188589077472
103,8,3,entropy_delta,-0.07845995664632248
103,8,4,base_confidence,0.22340696883513003
103,8,4,recovery_confidence,0.1603658058690873
103,8,4,confidence_delta,-0.030838333986581482
103,8,4,base_entropy,-0.1755298543691674
103,8,4,recovery_entropy,-0.19560948901026734
103,8,4,entropy_delta,-0.06899045076114563
103,8,5,base_confidence,0.15652319101004158
103,8,5,recovery_confidence,0.16132145221553726
103,8,5,confidence_delta,0.007446435647925771
103,8,5,base_entropy,-0.14852324175524886
103,8,5,recovery_entropy,-0.18157002632286368
103,8,5,entropy_delta,-0.079518721856747
103,9,1,base_confidence,0.1871300609762669
103,9,1,recovery_confidence,0.11152527933761734
103,9,1,confidence_delta,-0.05107121785587979
103,9,1,base_entropy,-0.12558373470272147
103,9,1,recovery_entropy,-0.137146683339522
103,9,1,entropy_delta,-0.04657135605932419
103,9,2,base_confidence,0.20674555713114662
103,9,2,recovery_confidence,0.20099856425956317
103,9,2,confidence_delta,0.009641371957956349
103,9,2,base_entropy,-0.1316538636815215
103,9,2,recovery_entropy,-0.17851040187757344
103,9,2,entropy_delta,-0.09852343074622619
103,9,3,base_confidence,0.18197802723454032
103,9,3,recovery_confidence,0.1657859352271419
103,9,3,confidence_delta,0.002554366921270792
103,9,3,base_entropy,-0.10832787704319771
103,9,3,recovery_entropy,-0.1385699176178777
103,9,3,entropy_delta,-0.06592168832113743
103,9,4,base_confidence,0.31658284653873975
103,9,4,recovery_confidence,0.22848348812009817
103,9,4,confidence_delta,-0.029088172256750967
103,9,4,base_entropy,-0.21669278985577312
103,9,4,recovery_entropy,-0.21682526966357993
103,9,4,entropy_delta,-0.05069841564118723
103,9,5,base_confidence,0.2320915805605811
103,9,5,recovery_confidence,0.19423957106834555
103,9,5,confidence_delta,-0.02365672845704199
103,9,5,base_entropy,-0.17312521553233365
103,9,5,recovery_entropy,-0.16284328595766823
103,9,5,entropy_delta,-0.01741694974144247
103,10,1,base_confidence,0.21888899731642597
103,10,1,recovery_confidence,0.20599919886061555
103,10,1,confidence_delta,0.011419086958506356
103,10,1,base_entropy,-0.13867156953669355
103,10,1,recovery_entropy,-0.16967941804372155
103,10,1,entropy_delta,-0.07538997040727674
103,10,2,base_confidence,0.3214669002661464
103,10,2,recovery_confidence,0.2308338210688415
103,10,2,confidence_delta,-0.05123617614587433
103,10,2,base_entropy,-0.20820024498760573
103,10,2,recovery_entropy,-0.17600096801078569
103,10,2,entropy_delta,0.003951456287929721
103,10,3,base_confidence,0.19597390682287397
103,10,3,recovery_confidence,0.12310141033454368
103,10,3,confidence_delta,-0.05022675129734319
103,10,3,base_entropy,-0.1013585718085904
103,10,3,recovery_entropy,-0.12349873423438588
103,10,3,entropy_delta,-0.05779044674576615
103,10,4,base_confidence,0.17641211893128889
103,10,4,recovery_confidence,0.19663564658700675
103,10,4,confidence_delta,0.03563940417968043
103,10,4,base_entropy,-0.11903486717515042
103,10,4,recovery_entropy,-0.16316133766179683
103,10,4,entropy_delta,-0.10727997465126106
103,10,5,base_confidence,0.20153395173242428
103,10,5,recovery_confidence,0.14660195028958173
103,10,5,confidence_delta,-0.030178939778167206
103,10,5,base_entropy,-0.17207819336193667
103,10,5,recovery_entropy,-0.19078543661334113
103,10,5,entropy_delta,-0.06577897662905771
104,1,1,base_confidence,0.035479525211011775
104,1,1,recovery_confidence,0.09408880264712452
104,1,1,confidence_delta,0.036990808648068904
104,1,1,base_entropy,-0.27463951853998264
104,1,1,recovery_entropy,-0.16972519026967894
104,1,1,entropy_delta,0.18035892351070462
104,1,2,base_confidence,0.12611694647691585
104,1,2,recovery_confidence,0.1846863369556311
104,1,2,confidence_delta,0.03360741937658413
104,1,2,base_entropy,-0.3074786992224885
104,1,2,recovery_entropy,-0.21429921617679945
104,1,2,entropy_delta,0.188601652713126
104,1,3,base_confidence,0.04421207306712469
104,1,3,recovery_confidence,0.05934132637413412
104,1,3,confidence_delta,0.004315613528701229
104,1,3,base_entropy,-0.28182346365506966
104,1,3,recovery_entropy,-0.1701234594119901
104,1,3,entropy_delta,0.24480033028691545
104,1,4,base_confidence,0.046807094275958944
104,1,4,recovery_confidence,0.10699702239979843
104,1,4,confidence_delta,0.04723189764448115
104,1,4,base_entropy,-0.27624686975601764
104,1,4,recovery_entropy,-0.1345403227829846
104,1,4,entropy_delta,0.2400611018349825
104,1,5,base_confidence,0.07847316676185458
104,1,5,recovery_confidence,0.1459945451902694
104,1,5,confidence_delta,0.05533314063970314
104,1,5,base_entropy,-0.2872619332630599
104,1,5,recovery_entropy,-0.17870749381779671
104,1,5,entropy_delta,0.19123562161454113
104,2,1,base_confidence,0.016069989657382266
104,2,1,recovery_confidence,0.08572426256800082
104,2,1,confidence_delta,0.05327178097109634
104,2,1,base_entropy,-0.26334753234100794
104,2,1,recovery_entropy,-0.14258602156195146
104,2,1,entropy_delta,0.21421273296026014
104,2,2,base_confidence,0.13939940427018938
104,2,2,recovery_confidence,0.15400091384071812
104,2,2,confidence_delta,-0.013338645702169255
104,2,2,base_entropy,-0.31881531415540354
104,2,2,recovery_entropy,-0.21084519684398303
104,2,2,entropy_delta,0.25289432224205566
104,2,3,base_confidence,0.07769485115136042
104,2,3,recovery_confidence,0.1542397392787015
104,2,3,confidence_delta,0.05092519534409557
104,2,3,base_entropy,-0.2696812678143527
104,2,3,recovery_entropy,-0.19738410562325306
104,2,3,entropy_delta,0.15548362265482757
104,2,4,base_confidence,0.02868213164942773
104,2,4,recovery_confidence,0.09197539403477269
104,2,4,confidence_delta,0.043173131389162046
104,2,4,base_entropy,-0.29930766439268996
104,2,4,recovery_entropy,-0.139737713151568
104,2,4,entropy_delta,0.24903252119030425
104,2,5,base_confidence,0.0705579133674485
104,2,5,recovery_confidence,0.12079461095388991
104,2,5,confidence_delta,0.04865772130973819
104,2,5,base_entropy,-0.2757329403275821
104,2,5,recovery_entropy,-0.17567726408906642
104,2,5,entropy_delta,0.16907296414248071
104,3,1,base_confidence,0.008869090535193348
104,3,1,recovery_confidence,0.09788510100424856
104,3,1,confidence_delta,0.0690860622743449
104,3,1,base_entropy,-0.22892983080698964
104,3,1,recovery_entropy,-0.10277209810177777
104,3,1,entropy_delta,0.21558501866551136
104,3,2,base_confidence,0.06072093991344757
104,3,2,recovery_confidence,0.17707162285597902
104,3,2,confidence_delta,0.0756950351581774
104,3,2,base_entropy,-0.2766656101583787
104,3,2,recovery_entropy,-0.1970718025426835
104,3,2,entropy_delta,0.1646509099302613
104,3,3,base_confidence,0.06922028789394881
104,3,3,recovery_confidence,0.08846691149008278
104,3,3,confidence_delta,0.005103318584107489
104,3,3,base_entropy,-0.2870194839857881
104,3,3,recovery_entropy,-0.20118045152692182
104,3,3,entropy_delta,0.19005799394455689
104,3,4,base_confidence,0.16922598675032374
104,3,4,recovery_confidence,0.1566096434703494
104,3,4,confidence_delta,-0.02176673818986264
104,3,4,base_entropy,-0.31783061056135015
104,3,4,recovery_entropy,-0.19154041375985653
104,3,4,entropy_delta,0.24289450944987726
104,3,5,base_confidence,0.03165278836809139
104,3,5,recovery_confidence,0.09457137970944839
104,3,5,confidence_delta,0.05304585287508108
104,3,5,base_entropy,-0.3236772088937167
104,3,5,recovery_entropy,-0.17929215945448945
104,3,5,entropy_delta,0.2339958737842693
104,4,1,base_confidence,0.03867900331279344
104,4,1,recovery_confidence,0.11991034070311161
104,4,1,confidence_delta,0.06161164130953761
104,4,1,base_entropy,-0.32243669050032475
104,4,1,recovery_entropy,-0.2233013286714155
104,4,1,entropy_delta,0.2046137502878305
104,4,2,base_confidence,0.0044666131754752545
104,4,2,recovery_confidence,0.10100169930683611
104,4,2,confidence_delta,0.06956035423394397
104,4,2,base_entropy,-0.2947099252917067
104,4,2,recovery_entropy,-0.13367180617157973
104,4,2,entropy_delta,0.21847600948748713
104,4,3,base_confidence,0.06834950660725578
104,4,3,recovery_confidence,0.17666257973501376
104,4,3,confidence_delta,0.07548432817013001
104,4,3,base_entropy,-0.23806654715612957
104,4,3,recovery_entropy,-0.16607873703739348
104,4,3,entropy_delta,0.1511990422907511
104,4,4,base_confidence,0.1351732796077433
104,4,4,recovery_confidence,0.12555516264856129
104,4,4,confidence_delta,-0.014754733828195973
104,4,4,base_entropy,-0.310034102330126
104,4,4,recovery_entropy,-0.18779813396094833
104,4,4,entropy_delta,0.22491678056828163
104,4,5,base_confidence,0.06907486387734194
104,4,5,recovery_confidence,0.07104889737478084
104,4,5,confidence_delta,-0.009293634663455688
104,4,5,base_entropy,-0.259999926535813
104,4,5,recovery_entropy,-0.1429713721423695
104,4,5,entropy_delta,0.23986718565275014
104,5,1,base_confidence,0.15460386611735014
104,5,1,recovery_confidence,0.0878653001301427
104,5,1,confidence_delta,-0.07736974272810218
104,5,1,base_entropy,-0.29978878503464057
104,5,1,recovery_entropy,-0.1494974639485158
104,5,1,entropy_delta,0.301934922249196
104,5,2,base_confidence,0.04274685201382282
104,5,2,recovery_confidence,0.11557402184000777
104,5,2,confidence_delta,0.05134996197748577
104,5,2,base_entropy,-0.3120342567576499
104,5,2,recovery_entropy,-0.20360978553846698
104,5,2,entropy_delta,0.22299338204105765
104,5,3,base_confidence,0.11636093162667982
104,5,3,recovery_confidence,0.1663548650047491
104,5,3,confidence_delta,0.02745313639402872
104,5,3,base_entropy,-0.31576932454053774
104,5,3,recovery_entropy,-0.23600725959563576
104,5,3,entropy_delta,0.18377642058499064
104,5,4,base_confidence,-0.02720192957101986
104,5,4,recovery_confidence,0.07973277564628228
104,5,4,confidence_delta,0.08090037078935297
104,5,4,base_entropy,-0.20536690125815438
104,5,4,recovery_entropy,-0.11543699047991404
104,5,4,entropy_delta,0.1318102112640786
104,5,5,base_confidence,0.0380701477704398
104,5,5,recovery_confidence,0.13893100315614448
104,5,5,confidence_delta,0.07899804257051947
104,5,5,base_entropy,-0.279920393582091
104,5,5,recovery_entropy,-0.15245807468666628
104,5,5,entropy_delta,0.21605464677944103
104,6,1,base_confidence,-0.09371820457054522
104,6,1,recovery_confidence,0.07159505053953437
104,6,1,confidence_delta,0.12286954489638706
104,6,1,base_entropy,-0.22479477399012948
104,6,1,recovery_entropy,-0.1134664541017562
104,6,1,entropy_delta,0.16730940941550693
104,6,2,base_confidence,0.08659845181786512
104,6,2,recovery_confidence,0.11444460864108834
104,6,2,confidence_delta,0.01875225858654746
104,6,2,base_entropy,-0.31073271463196106
104,6,2,recovery_entropy,-0.18479050732398009
104,6,2,entropy_delta,0.23451342556809218
104,6,3,base_confidence,0.15047530551223998
104,6,3,recovery_confidence,0.15444649842897737
104,6,3,confidence_delta,-0.009769945526556769
104,6,3,base_entropy,-0.31142377208343003
104,6,3,recovery_entropy,-0.2503306487167228
104,6,3,entropy_delta,0.15093101630578956
104,6,4,base_confidence,0.06883281631309246
104,6,4,recovery_confidence,0.13705466434452288
104,6,4,confidence_delta,0.049115145222897116
104,6,4,base_entropy,-0.2827264036744076
104,6,4,recovery_entropy,-0.15245078271547982
104,6,4,entropy_delta,0.225744553487832
104,6,5,base_confidence,0.0905095772212023
104,6,5,recovery_confidence,0.10791713257590425
104,6,5,confidence_delta,-0.004275454629474125
104,6,5,base_entropy,-0.2901342361537079
104,6,5,recovery_entropy,-0.16502790069757192
104,6,5,entropy_delta,0.25498282075008255
104,7,1,base_confidence,0.1027529884704294
104,7,1,recovery_confidence,0.1998175112788589
104,7,1,confidence_delta,0.04884187841412828
104,7,1,base_entropy,-0.31664548633453815
104,7,1,recovery_entropy,-0.23643194459496705
104,7,1,entropy_delta,0.22888266223979123
104,7,2,base_confidence,0.006545701841621018
104,7,2,recovery_confidence,0.09397369983471857
104,7,2,confidence_delta,0.06068851443231912
104,7,2,base_entropy,-0.27397709980854923
104,7,2,recovery_entropy,-0.1497502402970007
104,7,2,entropy_delta,0.1994352124215417
104,7,3,base_confidence,0.10313642700571807
104,7,3,recovery_confidence,0.126649073422356
104,7,3,confidence_delta,0.019765776562113185
104,7,3,base_entropy,-0.2808667048012779
104,7,3,recovery_entropy,-0.16598181529091216
104,7,3,entropy_delta,0.1977628507334642
104,7,4,base_confidence,0.05393126513049577
104,7,4,recovery_confidence,0.09518770431303422
104,7,4,confidence_delta,0.027666827441885474
104,7,4,base_entropy,-0.2850092829637218
104,7,4,recovery_entropy,-0.1900679734195031
104,7,4,entropy_delta,0.1865126716166931
104,7,5,base_confidence,0.06566080101896193
104,7,5,recovery_confidence,0.09956800466732971
104,7,5,confidence_delta,0.026028277179709583
104,7,5,base_entropy,-0.2737063459037188
104,7,5,recovery_entropy,-0.13868448659217814
104,7,5,entropy_delta,0.22613737607911827
104,8,1,base_confidence,0.04217776224326021
104,8,1,recovery_confidence,0.11290756286096891
104,8,1,confidence_delta,0.04051386623573559
104,8,1,base_entropy,-0.25699263540649053
104,8,1,recovery_entropy,-0.09153978612692927
104,8,1,entropy_delta,0.26297401482334
104,8,2,base_confidence,0.05111684298162423
104,8,2,recovery_confidence,0.12104538488538563
104,8,2,confidence_delta,0.0590779703062002
104,8,2,base_entropy,-0.32838268790489483
104,8,2,recovery_entropy,-0.23144286131822145
104,8,2,entropy_delta,0.20554721206139984
104,8,3,base_confidence,0.17826944637811126
104,8,3,recovery_confidence,0.13280128715484857
104,8,3,confidence_delta,-0.05543571592741654
104,8,3,base_entropy,-0.31644291031811966
104,8,3,recovery_entropy,-0.2117994816010931
104,8,3,entropy_delta,0.21163649280083446
104,8,4,base_confidence,0.009588565787096536
104,8,4,recovery_confidence,0.09858952246910209
104,8,4,confidence_delta,0.07195964246471528
104,8,4,base_entropy,-0.24293913588657665
104,8,4,recovery_entropy,-0.1184962723809018
104,8,4,entropy_delta,0.20666746483471815
104,8,5,base_confidence,0.057217034879559585
104,8,5,recovery_confidence,0.14104211798636285
104,8,5,confidence_delta,0.06094050420329917
104,8,5,base_entropy,-0.2785536825901821
104,8,5,recovery_entropy,-0.20772233108384988
104,8,5,entropy_delta,0.15266792230150075
104,9,1,base_confidence,0.08933921593833317
104,9,1,recovery_confidence,0.16872976493266956
104,9,1,confidence_delta,0.047792194782553366
104,9,1,base_entropy,-0.3362913579407457
104,9,1,recovery_entropy,-0.1886155045322422
104,9,1,entropy_delta,0.23648074900877264
104,9,2,base_confidence,0.10087473778738262
104,9,2,recovery_confidence,0.1315826446429248
104,9,2,confidence_delta,0.01814313204747549
104,9,2,base_entropy,-0.2738182435651617
104,9,2,recovery_entropy,-0.19752935419971157
104,9,2,entropy_delta,0.16058816261828063
104,9,3,base_confidence,0.010335127543657936
104,9,3,recovery_confidence,0.1106439761331153
104,9,3,confidence_delta,0.08376421663429216
104,9,3,base_entropy,-0.28495817315224536
104,9,3,recovery_entropy,-0.16284765851000355
104,9,3,entropy_delta,0.213933336129612
104,9,4,base_confidence,0.06925017142267512
104,9,4,recovery_confidence,0.10936070817195775
104,9,4,confidence_delta,0.023451490024869282
104,9,4,base_entropy,-0.25503737499076784
104,9,4,recovery_entropy,-0.15336817715413856
104,9,4,entropy_delta,0.19686621206485344
104,9,5,base_confidence,0.0638489846930369
104,9,5,recovery_confidence,0.09261680989006146
104,9,5,confidence_delta,0.015058412648093038
104,9,5,base_entropy,-0.29279483014701063
104,9,5,recovery_entropy,-0.16852849158153496
104,9,5,entropy_delta,0.24392405632325215
104,10,1,base_confidence,0.04240430310343838
104,10,1,recovery_confidence,0.11737953946261499
104,10,1,confidence_delta,0.056335420153879164
104,10,1,base_entropy,-0.2695973934672031
104,10,1,recovery_entropy,-0.18522440430847595
104,10,1,entropy_delta,0.17440623610517084
104,10,2,base_confidence,0.12606934705524833
104,10,2,recovery_confidence,0.13475600867967347
104,10,2,confidence_delta,0.004088381384765135
104,10,2,base_entropy,-0.28373689217696163
104,10,2,recovery_entropy,-0.12727148114362422
104,10,2,entropy_delta,0.23038852868854356
104,10,3,base_confidence,0.07410238654304005
104,10,3,recovery_confidence,0.10903148076666797
104,10,3,confidence_delta,0.01936410435420745
104,10,3,base_entropy,-0.30441505993807105
104,10,3,recovery_entropy,-0.2245811248556852
104,10,3,entropy_delta,0.19172487274371222
104,10,4,base_confidence,0.11167393300808012
104,10,4,recovery_confidence,0.15895533201435944
104,10,4,confidence_delta,0.02955476306936165
104,10,4,base_entropy,-0.2748161169392116
104,10,4,recovery_entropy,-0.16391881385207185
104,10,4,entropy_delta,0.19231761577266204
104,10,5,base_confidence,-0.014803592865886023
104,10,5,recovery_confidence,0.08106579163361807
104,10,5,confidence_delta,0.07921558924186406
104,10,5,base_entropy,-0.30276715434762597
104,10,5,recovery_entropy,-0.16799782008645212
104,10,5,entropy_delta,0.25878788298640976
105,1,1,base_confidence,0.08327195689207177
105,1,1,recovery_confidence,0.13245446200163905
105,1,1,confidence_delta,0.054305903931083054
105,1,1,base_entropy,0.056535015685716575
105,1,1,recovery_entropy,0.03431372548030487
105,1,1,entropy_delta,-0.06579146943357284
105,1,2,base_confidence,0.019858358763174596
105,1,2,recovery_confidence,0.14147069907605758
105,1,2,confidence_delta,0.13509790934495422
105,1,2,base_entropy,0.07363241316735687
105,1,2,recovery_entropy,0.05118228456174151
105,1,2,entropy_delta,-0.06871847266771397
105,1,3,base_confidence,0.054580971277124926
105,1,3,recovery_confidence,0.1430126512037794
105,1,3,confidence_delta,0.10805614375231294
105,1,3,base_entropy,0.061599512170856414
105,1,3,recovery_entropy,0.020638376613483205
105,1,3,entropy_delta,-0.1102225690191495
105,1,4,base_confidence,0.03290036998915859
105,1,4,recovery_confidence,0.1236441502760452
105,1,4,confidence_delta,0.10145684409007442
105,1,4,base_entropy,0.034304185654558284
105,1,4,recovery_entropy,0.01948249934701632
105,1,4,entropy_delta,-0.03960541349565175
105,1,5,base_confidence,0.08392277960069763
105,1,5,recovery_confidence,0.14533434199148507
105,1,5,confidence_delta,0.07669006385646526
105,1,5,base_entropy,0.023241705602860298
105,1,5,recovery_entropy,0.015787853030205412
105,1,5,entropy_delta,-0.024104450883267684
105,2,1,base_confidence,0.021571111499432395
105,2,1,recovery_confidence,0.10740289104742014
105,2,1,confidence_delta,0.09003052490241166
105,2,1,base_entropy,0.07965662234795376
105,2,1,recovery_entropy,0.06543268812322574
105,2,1,entropy_delta,-0.0475761676351858
105,2,2,base_confidence,0.09326839665138155
105,2,2,recovery_confidence,0.15963063324410934
105,2,2,confidence_delta,0.0992911907607953
105,2,2,base_entropy,0.00226038515312155
105,2,2,recovery_entropy,-0.006133204885496793
105,2,2,entropy_delta,-0.024276832110680137
