analysis_set,seed,fault_type,prevalence,stream,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
strict,104,drift,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,19,8,0.42105263157894735,18,2,0.8888888888888888,0.270891364902507,0.5167130919220055,41.78272980501393,0.5167130919220055,0.8218301594515913,0.5710197622163954,2.750379545890311,0.803561447963622,0.3490840054971587,0.348926235648391,0.13310586307536987
strict,104,drift,0.4,strict_fault_applied_available,Cascade-25,3.434540389972145,1436,19,0,0.0,18,0,1.0,0.7033426183844012,0.5125348189415042,0.0,0.5125348189415042,0.821344712538056,0.5738623392517249,2.7379871065710346,0.8098301227936202,0.3502844684191018,0.3501266985703342,0.1355984528494005
strict,104,drift,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,19,0,0.0,18,0,1.0,0.0,0.5125348189415042,0.0,0.5125348189415042,0.8233769109971055,0.5712572898152133,2.754037633330888,0.8065739628401775,0.3435852151538661,0.3434274453050983,0.1355360263352657
strict,104,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,19,19,1.0,18,18,0.0,1.0,0.5132311977715878,6.963788300835654,0.5132311977715878,0.8197779753629116,0.5725227717831228,2.7479878693848088,0.8110891337255044,0.35677499114259736,0.35677499114259736,0.1337572935600775
strict,104,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,42,10,0.23809523809523808,20,5,0.75,0.7639275766016713,0.46866295264623953,34.81894150417827,0.46866295264623953,0.7841654125319405,0.47686251967880655,3.3106620104961957,0.8781226712454132,0.394126640758096,0.39412664075809606,0.1367490677317234
strict,104,gaussian,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,42,17,0.40476190476190477,20,6,0.7,0.8572423398328691,0.47284122562674097,76.6016713091922,0.47284122562674097,0.784406759024712,0.4776453394376994,3.2702499931835676,0.8654481777048275,0.3815315209886686,0.38153152098866866,0.13422759142428548
strict,104,gaussian,0.4,strict_fault_applied_available,Tree-6,2.0,1436,42,22,0.5238095238095238,20,11,0.44999999999999996,0.8857938718662952,0.47284122562674097,76.6016713091922,0.47284122562674097,0.7847835206693872,0.47852377498255766,3.250948578659206,0.861208837467717,0.37989051534918344,0.37989051534918356,0.13337029174884338
strict,104,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,42,19,0.4523809523809524,20,8,0.6,0.3022284122562674,0.47284122562674097,76.6016713091922,0.47284122562674097,0.7762971199911131,0.46608481243613903,3.5786335292433753,0.8665533603403562,0.38480663617347005,0.38480663617347016,0.13474859749285584
strict,104,gaussian,0.4,strict_fault_applied_available,Cascade-25,3.2757660167130918,1436,42,10,0.23809523809523808,20,5,0.75,0.7632311977715878,0.46866295264623953,34.81894150417827,0.46866295264623953,0.7840897232267631,0.47677368908571616,3.311735757638245,0.8780896085792009,0.39402558332234694,0.394025583322347,0.1367765160878437
strict,104,gaussian,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,42,0,0.0,20,0,1.0,0.0,0.46518105849582175,0.0,0.46518105849582175,0.7726162499716839,0.45782909311626324,3.7649583800546864,0.9115654135060874,0.40636215400940795,0.406362154009408,0.1429432663359693
strict,104,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,42,42,1.0,20,20,0.0,1.0,0.4805013927576602,153.2033426183844,0.4805013927576602,0.7862668394049265,0.4809403520263062,3.2275795273318524,0.8596956618733123,0.3795308561666427,0.3795308561666428,0.13331726408209899
strict,104,offset,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,35,5,0.14285714285714285,29,2,0.9310344827586207,0.7096100278551533,0.5006963788300836,20.891364902506965,0.5006963788300836,0.8179923263086035,0.5645262081470189,2.8757618072646642,0.832578213527281,0.35641776813049464,0.35417804433691025,0.13786695954695077
strict,104,offset,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,35,7,0.2,29,7,0.7586206896551724,0.8433147632311978,0.4986072423398329,0.0,0.4986072423398329,0.8170872591223987,0.5637924813840196,2.8826895328816415,0.83561801938397,0.36182848880687674,0.3595887650132924,0.13819771704036246
strict,104,offset,0.4,strict_fault_applied_available,Tree-6,2.0,1436,35,17,0.4857142857142857,29,17,0.4137931034482759,0.8753481894150418,0.4986072423398329,0.0,0.4986072423398329,0.8169236370412091,0.5636595577864284,2.879840565925195,0.8348573955504913,0.3603823845078792,0.35870931944178996,0.13814848530802482
strict,104,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,35,19,0.5428571428571428,29,8,0.7241379310344828,0.28969359331476324,0.5062674094707521,76.6016713091922,0.5062674094707521,0.8183802634791743,0.5625120202600125,2.8911015683771404,0.8272978748479096,0.3579576483286251,0.3557179245350408,0.13714498507902992
strict,104,offset,0.4,strict_fault_applied_available,Cascade-25,3.5097493036211698,1436,35,5,0.14285714285714285,29,2,0.9310344827586207,0.7096100278551533,0.5006963788300836,20.891364902506965,0.5006963788300836,0.8179923263086035,0.5645262081470189,2.8757618072646642,0.832578213527281,0.35641776813049464,0.35417804433691025,0.13786695954695077
strict,104,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,35,0,0.0,29,0,1.0,0.0,0.4986072423398329,0.0,0.4986072423398329,0.819680864599103,0.5613925739899178,2.9016387384741376,0.8312201269853026,0.3485311742773646,0.3462914504837802,0.14168826381918528
strict,104,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,35,35,1.0,29,29,0.0,1.0,0.5027855153203342,41.78272980501393,0.5027855153203342,0.8169571375538891,0.5643591048248814,2.885851597032503,0.8342869661570439,0.3654810411658075,0.3654810411658074,0.13755347518984948
strict,104,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,43,2,0.046511627906976744,23,4,0.8260869565217391,0.6678272980501393,0.4832869080779944,-13.927576601671309,0.4832869080779944,0.8131208681230465,0.5684983687313121,2.7528317774853392,0.841567674426211,0.36238341095268634,0.357820366626519,0.14073810283172627
strict,104,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,43,9,0.20930232558139536,23,3,0.8695652173913043,0.8112813370473537,0.48885793871866295,41.78272980501393,0.48885793871866295,0.8140756690758307,0.5693648109505355,2.7285954967116646,0.8232052260457394,0.3480448566504485,0.34348181232428127,0.13685110842601297
strict,104,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,1436,43,28,0.6511627906976745,23,12,0.4782608695652174,0.8614206128133705,0.4958217270194986,111.42061281337047,0.4958217270194986,0.8148377341751284,0.5701205347032167,2.720677159266664,0.8199005092113846,0.33906335101220275,0.3345003066860354,0.13634345108210458
strict,104,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,43,15,0.3488372093023256,23,10,0.5652173913043479,0.3112813370473538,0.4881615598885794,34.81894150417827,0.4881615598885794,0.8111830983619956,0.5621324150985951,2.8196098946098407,0.8273122460672471,0.3535621721240895,0.3489991277979223,0.13861125845949832
strict,104,stuck_at,0.4,strict_fault_applied_available,Cascade-25,3.6545961002785514,1436,43,2,0.046511627906976744,23,4,0.8260869565217391,0.6678272980501393,0.4832869080779944,-13.927576601671309,0.4832869080779944,0.8131208681230465,0.5684983687313121,2.7528317774853392,0.841567674426211,0.36238341095268634,0.357820366626519,0.14073810283172627
strict,104,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,43,0,0.0,23,0,1.0,0.0,0.48467966573816157,0.0,0.48467966573816157,0.8108443867463242,0.5614981573781592,2.870310467095609,0.8512571392275435,0.3578888997839186,0.35332585545775136,0.14404618860020438
strict,104,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,43,43,1.0,23,23,0.0,1.0,0.4986072423398329,139.27576601671308,0.4986072423398329,0.8128465036817006,0.5683970101770298,2.731043558729074,0.8228280746593681,0.34105108590323974,0.3410510859032397,0.136569711123228
strict,105,drift,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,45,3,0.06666666666666667,128,14,0.890625,0.4401114206128134,0.520891364902507,-76.6016713091922,0.520891364902507,0.8375745407878133,0.6157432360068058,1.8460992036915775,0.7137662847945574,0.2534790594442657,0.2534790594442658,0.11514657980632448
strict,105,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,45,0,0.0,128,0,1.0,0.0,0.5285515320334262,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
strict,105,drift,0.4,strict_fault_applied_available,Tree-6,2.0,1436,45,0,0.0,128,0,1.0,0.0,0.5285515320334262,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
strict,105,drift,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,45,0,0.0,128,0,1.0,0.0,0.5285515320334262,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
strict,105,drift,0.4,strict_fault_applied_available,Cascade-25,2.278551532033426,1436,45,0,0.0,128,3,0.9765625,0.03690807799442897,0.5264623955431755,-20.891364902506965,0.5264623955431755,0.844910388759085,0.619655198007139,1.6952904227596124,0.6806565686370117,0.22490219367336628,0.22490219367336628,0.109291974492846
strict,105,drift,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,45,0,0.0,128,0,1.0,0.0,0.5285515320334262,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
strict,105,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,45,45,1.0,128,128,0.0,1.0,0.47075208913649025,-577.9944289693593,0.47075208913649025,0.8189255573008524,0.5761982545165956,2.3921226337339667,0.8244238670545889,0.345189330356631,0.34518933035663096,0.13742870554459638
strict,105,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,98,20,0.20408163265306123,92,12,0.8695652173913043,0.48746518105849584,0.4742339832869081,55.710306406685234,0.4742339832869081,0.7980716460529881,0.531432623511442,2.4314588807458017,0.7913118577074734,0.30661825547535915,0.3058287869458926,0.11691704273703801
strict,105,gaussian,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,98,0,0.0,92,0,1.0,0.0,0.46866295264623953,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
strict,105,gaussian,0.4,strict_fault_applied_available,Tree-6,2.0,1436,98,0,0.0,92,0,1.0,0.0,0.46866295264623953,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
strict,105,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,98,0,0.0,92,0,1.0,0.0,0.46866295264623953,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
strict,105,gaussian,0.4,strict_fault_applied_available,Cascade-25,2.554317548746518,1436,98,4,0.04081632653061224,92,7,0.9239130434782609,0.08356545961002786,0.46657381615598886,-20.891364902506965,0.46657381615598886,0.7934145490048191,0.5305377912002006,2.453300905802518,0.7788340003934345,0.2909989170442234,0.2909989170442235,0.1143922601474111
strict,105,gaussian,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,98,0,0.0,92,0,1.0,0.0,0.46866295264623953,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
strict,105,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,98,98,1.0,92,92,0.0,1.0,0.47284122562674097,41.78272980501393,0.47284122562674097,0.7998917270813898,0.507365537345663,2.626677877756531,0.8288670497447966,0.34185365867023826,0.34185365867023837,0.12965874204010666
strict,105,offset,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,39,2,0.05128205128205128,178,9,0.949438202247191,0.3788300835654596,0.49442896935933145,-48.74651810584958,0.49442896935933145,0.8295139511678373,0.5959007826161391,1.9905606359758006,0.7591656142074199,0.26691937570736396,0.26588316351667407,0.12334258370094069
strict,105,offset,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,39,0,0.0,178,0,1.0,0.0,0.49930362116991645,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
strict,105,offset,0.4,strict_fault_applied_available,Tree-6,2.0,1436,39,0,0.0,178,0,1.0,0.0,0.49930362116991645,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
strict,105,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,39,0,0.0,178,0,1.0,0.0,0.49930362116991645,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
strict,105,offset,0.4,strict_fault_applied_available,Cascade-25,2.348189415041783,1436,39,0,0.0,178,0,1.0,0.05083565459610028,0.49930362116991645,0.0,0.49930362116991645,0.8359993586179789,0.5998601485874485,1.8273864214427722,0.7237384686168562,0.23824550098821262,0.23720573019385663,0.11811176416155174
strict,105,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,39,0,0.0,178,0,1.0,0.0,0.49930362116991645,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
strict,105,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,39,39,1.0,178,178,0.0,1.0,0.4025069637883008,-967.966573816156,0.4025069637883008,0.8062635836658864,0.5427757714331637,2.9274675559131245,0.9488434397855464,0.4211809614624565,0.4211809614624566,0.16209885461645393
strict,105,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,23,2,0.08695652173913043,135,11,0.9185185185185185,0.39623955431754876,0.4477715877437326,-62.674094707520894,0.4477715877437326,0.8091834921528922,0.5877679599920497,2.0777392087212863,0.8056495138502741,0.30006994252393765,0.3000755614441891,0.13163030751126178
strict,105,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,23,0,0.0,135,0,1.0,0.0,0.45403899721448465,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
strict,105,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,1436,23,0,0.0,135,0,1.0,0.0,0.45403899721448465,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
strict,105,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,23,0,0.0,135,0,1.0,0.0,0.45403899721448465,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
strict,105,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.2813370473537606,1436,23,0,0.0,135,2,0.9851851851851852,0.0403899721448468,0.45264623955431754,-13.927576601671309,0.45264623955431754,0.8169084321539272,0.576625270641854,1.870773777567443,0.7612764652118919,0.26322848570836443,0.2632284857083644,0.12040227141553604
strict,105,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,23,0,0.0,135,0,1.0,0.0,0.45403899721448465,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
strict,105,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,23,23,1.0,135,135,0.0,1.0,0.37604456824512533,-779.9442896935933,0.37604456824512533,0.7961439284052861,0.5524371006534137,3.0510483770262007,0.9760747091535197,0.4441887126394579,0.444188712639458,0.165838948023075
strict,106,drift,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,15,1,0.06666666666666667,15,3,0.8,0.031337047353760444,0.5215877437325905,-13.927576601671309,0.5215877437325905,0.8441403750968531,0.6175404994408793,2.5093572656556344,0.774169427122757,0.34247143064334606,0.342471430643346,0.12728969533515247
strict,106,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,15,0,0.0,15,0,1.0,0.8516713091922006,0.5229805013927576,0.0,0.5229805013927576,0.8442981372944516,0.6209514248014976,2.2445052207136444,0.7420128266061108,0.3165745879633105,0.31657458796331045,0.12128924342589398
strict,106,drift,0.4,strict_fault_applied_available,Tree-6,2.0,1436,15,2,0.13333333333333333,15,1,0.9333333333333333,0.8064066852367688,0.5236768802228412,6.963788300835654,0.5236768802228412,0.8455665753099791,0.6230989099186613,2.2605530521657577,0.7500862431453619,0.3262768892316511,0.3262768892316511,0.12260848771524928
strict,106,drift,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,15,0,0.0,15,2,0.8666666666666667,0.04526462395543175,0.5215877437325905,-13.927576601671309,0.5215877437325905,0.8440557643489955,0.6169267217258078,2.506597725790119,0.7730065572320249,0.34031354689682636,0.3403135468968264,0.12750792410545245
strict,106,drift,0.4,strict_fault_applied_available,Cascade-25,2.7604456824512535,1436,15,1,0.06666666666666667,15,1,0.9333333333333333,0.7437325905292479,0.5229805013927576,0.0,0.5229805013927576,0.8448804847934993,0.6218298512205022,2.278835497930359,0.7484685533991294,0.32292793533864855,0.3229279353386485,0.12305035538369331
strict,106,drift,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,15,0,0.0,15,0,1.0,0.0,0.5229805013927576,0.0,0.5229805013927576,0.8438109994782438,0.6169598329587748,2.527709807193518,0.7752836032054162,0.34155499411588874,0.34155499411588874,0.1278437077179784
strict,106,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,15,15,1.0,15,15,0.0,1.0,0.5229805013927576,0.0,0.5229805013927576,0.842734771577741,0.6198618755915752,2.232789243585517,0.7408112139029839,0.3132524296661962,0.3132524296661962,0.1200137627731242
strict,106,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,33,8,0.24242424242424243,17,1,0.9411764705882353,0.08008356545961003,0.4714484679665738,48.74651810584958,0.4714484679665738,0.7921651100424144,0.509693517018665,3.547436799023947,0.8692593380044754,0.3850972525358978,0.38501866210668556,0.13894454440433537
strict,106,gaussian,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,33,11,0.3333333333333333,17,0,1.0,0.8259052924791086,0.4742339832869081,76.6016713091922,0.4742339832869081,0.7991297310531796,0.5231704618546716,3.052761703121701,0.8331181978541493,0.364371749406992,0.3642931589777797,0.13039796782693705
