seed,fault_type,fault_prevalence,stream,method,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
102,drift,0.4,strict_fault_applied_available,PDRF,1436,0.536908077994429,0.8348236289052858,0.6029416949801575,2.2737487398908534,0.768417419990006,0.3179786775796062,0.31263822679464187,0.12693614237599818
102,drift,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.5362116991643454,0.841329127262509,0.6098149581183309,2.03222383865937,0.7322715194984862,0.2939216798100706,0.2933548501620952,0.11807596112572304
102,drift,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.5383008356545961,0.8415057110884901,0.609697677428514,2.0578719285544422,0.7407573765650194,0.3021738520290506,0.29683340124408614,0.12036947385449402
102,drift,0.4,full_mixed_stream,PDRF,4364,0.5712648945921174,0.8512417023545216,0.6202513010253549,1.9005507919541342,0.6508226117491425,0.24141526524335716,0.240938740030559,0.09102922424037195
102,drift,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5735563703024747,0.8565452853554897,0.6277910698313532,1.7432721173518608,0.6288762191993078,0.22588921611458546,0.2258892161145855,0.08701216754744161
102,drift,0.4,full_mixed_stream,Lite-CF-6,4364,0.5710357470210816,0.855371111477243,0.6266398885918271,1.7692234822645088,0.6379312042176437,0.23438802453983199,0.2339114993270339,0.08853335273550378
102,drift,0.7,full_mixed_70pct,PDRF,4364,0.5600366636113657,0.8434521685878636,0.6085528010250608,2.042101852452874,0.6913161115766152,0.2671224074435955,0.2670763861963885,0.10234577914367789
102,drift,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5616406966086159,0.849741224034645,0.6165098950441271,1.8541092507938295,0.6641879377091092,0.2504224502867412,0.2504224502867412,0.0962689102308018
102,drift,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5595783684692942,0.8488837687050288,0.6153801814127646,1.8833045848297025,0.6742147069992538,0.2585504299489251,0.2585044087017181,0.0984638021204679
102,stuck_at,0.1,full_mixed_10pct,PDRF,4364,0.5792850595783685,0.8628122229788104,0.6358203344900059,1.742295014451704,0.6079393669089915,0.21187783270885993,0.2117351834377545,0.08324971850254931
102,stuck_at,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5840971585701191,0.8656871894180553,0.6411868277968139,1.622920728626227,0.5927138678712406,0.1978018697062441,0.19780186970624414,0.08132161339679886
102,stuck_at,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5785976168652612,0.8641825501500532,0.6398294604131197,1.653159580579021,0.6023471411808323,0.20899518099449146,0.20885253172338594,0.0823569960207109
102,stuck_at,0.4,strict_fault_applied_available,PDRF,1436,0.5139275766016713,0.8226905085073303,0.584262274885964,2.0527770118513495,0.7267302437222516,0.2716721390013583,0.2680144150146105,0.11195104981260451
102,stuck_at,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.5236768802228412,0.8295318086102692,0.589506019909592,1.9095291114090898,0.7055191902977515,0.2523779670282013,0.25069834763779825,0.10756349705563188
