seed,repeat,features,C,auroc,auprc,brier,threshold
110,3,confidence_entropy_6,0.1,0.6607142857142857,0.7335217323341782,0.23461463011110617,0.725
110,4,confidence_entropy_6,0.1,0.6852159468438539,0.7356311244408357,0.22829417548468847,0.725
110,5,confidence_entropy_6,0.1,0.6524086378737541,0.7174349085197359,0.23418481174383673,0.725
110,1,confidence_entropy_6,0.5,0.6935215946843853,0.7259571261171769,0.22596274394741137,0.9
110,2,confidence_entropy_6,0.5,0.7105481727574752,0.7576358912849966,0.21717811025536374,0.75
110,3,confidence_entropy_6,0.5,0.7122093023255813,0.7559546756666032,0.22016447259516436,0.775
110,4,confidence_entropy_6,0.5,0.7188538205980066,0.7715924608029703,0.21803671161617577,0.8
110,5,confidence_entropy_6,0.5,0.6677740863787377,0.7077144008994659,0.23248203257488706,0.8
110,1,confidence_entropy_6,1.0,0.7234219269102989,0.7692315286573929,0.21689075887655157,0.825
110,2,confidence_entropy_6,1.0,0.6955980066445182,0.7246832047907147,0.2226467641127802,0.8500000000000001
110,3,confidence_entropy_6,1.0,0.7163621262458472,0.7704652482290791,0.22125516386580982,0.8
110,4,confidence_entropy_6,1.0,0.7072259136212624,0.7280030881598123,0.22507373110360213,0.875
110,5,confidence_entropy_6,1.0,0.7072259136212625,0.7336781155745701,0.22171858572934466,0.825
110,1,confidence_entropy_6,5.0,0.7167774086378738,0.7487724558414129,0.21679375982609705,0.8500000000000001
110,2,confidence_entropy_6,5.0,0.7180232558139534,0.7448707597950098,0.21715928547320873,0.9
110,3,confidence_entropy_6,5.0,0.6785714285714285,0.7044915618295056,0.2275538020312212,0.8500000000000001
110,4,confidence_entropy_6,5.0,0.6831395348837209,0.7203974159796399,0.23045668038197953,0.875
110,5,confidence_entropy_6,5.0,0.7005813953488372,0.7547715409920871,0.22212160144713475,0.825
