analysis_set,seed,fault_type,prevalence,stream,method,subset,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,3526,0.6469086783891095,0.8738936963437696,0.6416546841265618,1.5791637428621503,0.5541279189951532,0.17890650300994085,0.17863177065577185,0.07725681737483407
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,838,0.21957040572792363,0.6537176117156805,0.29002895878382867,2.375853633832405,0.9776295041118473,0.37021595505070837,0.3702159550507083,0.1390744714131141
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,3526,0.6469086783891095,0.8860890255122521,0.6843703579082606,1.577214999338723,0.5368563909160949,0.2011186507192833,0.20103655757063882,0.07873231989227637
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,838,0.2935560859188544,0.6818464190967655,0.3265365427922349,2.5321547337240715,0.9496939365511751,0.3288186270228657,0.3288186270228657,0.1373803415731093
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,3493,0.6387059833953621,0.8580535524694048,0.6110777821408108,1.791805127841948,0.5777277317203724,0.1973194499349968,0.19591125925099276,0.07938174447682644
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,871,0.21125143513203215,0.6635382055257756,0.2916408284550713,2.4506133234648604,0.9885215391156438,0.36924619074523973,0.3686806186984867,0.14317793284898214
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,3493,0.6387059833953621,0.856900421499096,0.6129129803663383,1.864476827986673,0.5749918820353184,0.20006043501739249,0.19962624139181928,0.07966158446561873
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,871,0.2020665901262916,0.6611830300599394,0.27915134965521493,2.498294536307942,1.0003850988118357,0.394185281835557,0.39418528183555707,0.1480521016288144
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,3493,0.6387059833953621,0.8546537742107895,0.6068294758027055,1.868131015513403,0.5779382537117004,0.19372974488234646,0.1915810482737508,0.07892391355297226
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,871,0.18484500574052812,0.6564508885544268,0.26345278070199596,2.484227248719728,1.0056209937662248,0.3936226391339187,0.39305706708716576,0.14605301799100476
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,3493,0.6387059833953621,0.8550680796178219,0.6074942815880005,1.8678718975486652,0.5777597802625334,0.19411194979201335,0.19298786109827204,0.07915428944648688
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,871,0.19173363949483352,0.6603897193898592,0.2773155396248956,2.479294227072829,1.0027304839784275,0.39283496400744305,0.39226939196069005,0.14575201289091355
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,3493,0.6387059833953621,0.854619142198633,0.6036148671464574,1.875310700240513,0.579652090527551,0.1973456624456413,0.19639961175037737,0.07941679217058413
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,871,0.20321469575200918,0.6616837466631335,0.2871870317788604,2.469200237657873,0.9965690312146708,0.37996138525532247,0.3793958132085695,0.14526623663920504
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,3493,0.6387059833953621,0.8546537742107895,0.6068294758027055,1.868131015513403,0.5779382537117004,0.19372974488234646,0.1915810482737508,0.07892391355297226
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,871,0.18484500574052812,0.6564508885544268,0.26345278070199596,2.484227248719728,1.0056209937662248,0.3936226391339187,0.39305706708716576,0.14605301799100476
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,3493,0.6387059833953621,0.8668343796930609,0.6343680105797099,1.7580310527990757,0.5705681589067181,0.2150747449243835,0.21507474492438353,0.08082143017533748
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,871,0.3375430539609644,0.7034498514794612,0.34273871755433677,2.427139950435325,0.921880143470059,0.30280759559356657,0.3015989897869514,0.1327337614021706
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,endpoint_class_agreement,3514,0.686681844052362,0.8911599078361568,0.6733273470546624,1.3540938103175502,0.48528132661530565,0.13588797758983132,0.13399227407260153,0.06595928721419693
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,endpoint_class_disagreement,850,0.18470588235294116,0.652953112906489,0.281366344424634,2.299780932737259,0.9795422534008864,0.3676696555758132,0.3670839289489393,0.14970225522478808
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,endpoint_class_agreement,3514,0.686681844052362,0.8937608562309253,0.6787139599915376,1.3665825078509304,0.48003844523873973,0.13692408105734072,0.13662493304184575,0.06569783463586937
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,endpoint_class_disagreement,850,0.19647058823529412,0.6562920650207212,0.2842444567866858,2.296684074177399,0.9765218280256661,0.36905858992424917,0.3684728632973754,0.1513215889936136
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,endpoint_class_agreement,3514,0.686681844052362,0.8904368249962366,0.6673110938652821,1.37291061299489,0.48541651081262066,0.133383805925609,0.13203276916604886,0.06515336341431438
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,endpoint_class_disagreement,850,0.17882352941176471,0.653619777215586,0.2841935334815886,2.290830155710364,0.9799874969172728,0.37182050036547903,0.3712347737386052,0.14967459209980824
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,endpoint_class_agreement,3514,0.686681844052362,0.8907685851480879,0.6680825638008875,1.37260646061416,0.48521565003469186,0.13294906281767052,0.13017293047684522,0.06539972484571466
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,endpoint_class_disagreement,850,0.18470588235294116,0.6548608233494294,0.2828206329620632,2.2952011616786203,0.9807998323180697,0.3692928227897325,0.3687070961628586,0.1497972206805063
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,endpoint_class_agreement,3514,0.686681844052362,0.8900265991203775,0.6663085016932987,1.381182669175667,0.4859987002854468,0.13520438716680094,0.1333086836495713,0.0658021487762299
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,endpoint_class_disagreement,850,0.18470588235294116,0.6533607810417014,0.28414086122363735,2.2971626063387744,0.9800775489742114,0.3687883126244988,0.3682025859976249,0.1498243627565415
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,endpoint_class_agreement,3514,0.686681844052362,0.8904368249962366,0.6673110938652821,1.37291061299489,0.48541651081262066,0.133383805925609,0.13203276916604886,0.06515336341431438
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,endpoint_class_disagreement,850,0.17882352941176471,0.653619777215586,0.2841935334815886,2.290830155710364,0.9799874969172728,0.37182050036547903,0.3712347737386052,0.14967459209980824
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,endpoint_class_agreement,3514,0.686681844052362,0.8976998586165652,0.7005339702605932,1.386312565250913,0.4769088647816551,0.1616077737088774,0.1616077737088774,0.06700982064394
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,endpoint_class_disagreement,850,0.2858823529411765,0.6748716062907785,0.30101497039180924,2.4949458905461626,0.9780629280479143,0.3476377479524611,0.34763774795246116,0.15393170131609876
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,3404,0.6471797884841363,0.8745058829814746,0.6365837433979993,1.6154461762239753,0.5606848125376248,0.18798864524933387,0.18530266414445445,0.0797925710561667
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,960,0.21666666666666667,0.6610190166150857,0.3068912188857578,2.4670996562994105,1.0123022610506285,0.4042176976385385,0.4042176976385386,0.147007220151369
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,3404,0.6471797884841363,0.8738772780232423,0.6330901454605603,1.6448816799680126,0.56011488673592,0.18885617505918606,0.18846160843047688,0.08005834178922953
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,960,0.22291666666666668,0.6672663675609712,0.2997964982638143,2.474454920798868,1.0085718264365164,0.40822019307891116,0.4082201930789111,0.14811882553318675
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,3404,0.6471797884841363,0.8715745071770905,0.6275940421641822,1.646538166698664,0.5628483767777628,0.18521090118143363,0.18160478131536262,0.07933205668442346
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,960,0.20833333333333334,0.6610858011824458,0.29731624153448716,2.467796650630688,1.012884841049659,0.4114857706517584,0.41148577065175845,0.14708163996744883
complete_stream,107,offset,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,3404,0.6471797884841363,0.8718741989124781,0.628178707716473,1.6464272750242683,0.5626014766891794,0.18420070923839732,0.1823446494097279,0.07953883335237748
complete_stream,107,offset,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,960,0.21458333333333332,0.662574080463421,0.3014532799636651,2.4685953966471272,1.0124087508206834,0.4079173451705172,0.40791734517051725,0.1474054916379228
complete_stream,107,offset,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,3404,0.6471797884841363,0.8717653394641064,0.6266153805309551,1.6522469230597783,0.5624534909787263,0.1874588706147982,0.18477288950991883,0.07952138706938455
complete_stream,107,offset,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,960,0.21666666666666667,0.6628302216365239,0.3062086472997641,2.465997872734177,1.0094356890540952,0.4054160384932939,0.405416038493294,0.14716390959039488
complete_stream,107,offset,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,3404,0.6471797884841363,0.8715745071770905,0.6275940421641822,1.646538166698664,0.5628483767777628,0.18521090118143363,0.18160478131536262,0.07933205668442346
complete_stream,107,offset,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,960,0.20833333333333334,0.6610858011824458,0.29731624153448716,2.467796650630688,1.012884841049659,0.4114857706517584,0.41148577065175845,0.14708163996744883
complete_stream,107,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,3404,0.6471797884841363,0.8842830038909959,0.6761317220248774,1.633492258132912,0.5453570386032679,0.20178845479891006,0.20178845479891,0.08057639755145535
complete_stream,107,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,960,0.3104166666666667,0.6960167237783484,0.35635567918335426,2.5539010083233635,0.9583320252249672,0.33088755197696307,0.3308875519769632,0.14555873508841702
complete_stream,107,stuck_at,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,3453,0.6339415001448017,0.8685393160645952,0.6304094589135228,1.6185005628876474,0.5701873621918476,0.18545849077782492,0.18388598106583487,0.07848013087836893
complete_stream,107,stuck_at,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,911,0.2030735455543359,0.6612592380899266,0.314345274155034,2.27241272284341,0.961324750736422,0.36234342255772145,0.3612238160160589,0.1405411645787182
complete_stream,107,stuck_at,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,3453,0.6339415001448017,0.8700003463667163,0.6349698960666774,1.6249534452117287,0.5694890153421216,0.18687495194034337,0.18619970789711893,0.07885242411531118
complete_stream,107,stuck_at,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,911,0.2030735455543359,0.6642700173690733,0.313572478526794,2.2792635353618835,0.9661237500154566,0.37143539962509,0.37143539962509,0.14253328350878505
complete_stream,107,stuck_at,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,3453,0.6339415001448017,0.8689975989113868,0.6308959740181348,1.6128825981413075,0.5663046856078294,0.17953952533646364,0.17712452174884538,0.07695800186205594
complete_stream,107,stuck_at,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,911,0.18990120746432493,0.6586310426029058,0.3055921970398613,2.2654406607410786,0.9658857258211153,0.3716092060100313,0.3704895994683687,0.14064944681686373
complete_stream,107,stuck_at,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,3453,0.6339415001448017,0.8691439904303322,0.6310506128609389,1.6149747530294103,0.5670805334376559,0.18047633503041313,0.17859793381509728,0.0774289402620107
complete_stream,107,stuck_at,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,911,0.19209659714599342,0.6608824420613267,0.31176439976062836,2.2757003459481187,0.9685845417882751,0.37345722571960743,0.3734572257196073,0.14223956526275292
complete_stream,107,stuck_at,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,3453,0.6339415001448017,0.8669328444987193,0.6254339823544056,1.6421463128530436,0.5705515897637969,0.18473233511488416,0.18315982540289408,0.0781295699936716
complete_stream,107,stuck_at,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,911,0.20087815587266739,0.6604275569009657,0.31325317651679513,2.274069180724234,0.9632585137290729,0.36530214653262577,0.36418253999096317,0.14119752361601534
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,3453,0.6339415001448017,0.8689975989113868,0.6308959740181348,1.6128825981413075,0.5663046856078294,0.17953952533646364,0.17712452174884538,0.07695800186205594
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,911,0.18990120746432493,0.6586310426029058,0.3055921970398613,2.2654406607410786,0.9658857258211153,0.3716092060100313,0.3704895994683687,0.14064944681686373
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,3453,0.6339415001448017,0.869490416162817,0.6483229138653648,1.750320834153459,0.5793955941520261,0.21774331743091274,0.21774331743091277,0.08583484046642521
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,911,0.3040614709110867,0.7008260440588376,0.35436134316480145,2.4008187507585013,0.9407066156264748,0.32556049961963657,0.3255604996196366,0.14115381684498038
complete_stream,108,drift,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4131,0.5940450254175744,0.8556488445971331,0.6163998578751205,2.072944322531021,0.663489103517711,0.28387487746461887,0.28373789286643575,0.10173868228434739
complete_stream,108,drift,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,233,0.23605150214592274,0.6678839097000623,0.3601014124865773,2.7739492483207964,1.0073547526723163,0.3055546823112051,0.30380999329982533,0.19056449751666563
complete_stream,108,drift,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,4131,0.5940450254175744,0.8564612277605752,0.6174844229661226,2.0523570097820847,0.659783051504782,0.27989822728263125,0.2797612426844481,0.10121861739084193
complete_stream,108,drift,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,233,0.22317596566523606,0.6744570144594096,0.3474058639022137,2.798545903732786,1.0287808197846138,0.3256122875995006,0.32386759858812086,0.1914501657115727
complete_stream,108,drift,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,4131,0.5940450254175744,0.8492781476750161,0.6124384069316436,2.2138977391667845,0.6610366551827859,0.2776973900200247,0.2775604054218416,0.10245923415627134
complete_stream,108,drift,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,233,0.2446351931330472,0.6709625378205963,0.3575394311233236,2.7957349305590435,0.9994892848794428,0.2932893073056043,0.2915446182942246,0.18653983359747442
complete_stream,108,drift,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,4131,0.5940450254175744,0.849398414892584,0.6122593350818405,2.2147596433616337,0.6614476475632084,0.2784209583199361,0.278283973721753,0.10243731725105533
complete_stream,108,drift,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,233,0.24034334763948498,0.6695956202524215,0.35335171133272353,2.800572905146057,1.0020725721798973,0.2985405587094149,0.29679586969803523,0.18658328411605427
complete_stream,108,drift,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,4131,0.5940450254175744,0.8558299422864777,0.6168248663964857,2.070661900477339,0.663331888411362,0.28375132044781437,0.28361433584963136,0.10172324746402328
complete_stream,108,drift,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,233,0.2317596566523605,0.6699347635063857,0.3500220399546658,2.790574029268676,1.0152025581899564,0.311039297487638,0.30929460847625817,0.18941433229588223
complete_stream,108,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,4131,0.5940450254175744,0.8492781476750161,0.6124384069316436,2.2138977391667845,0.6610366551827859,0.2776973900200247,0.2775604054218416,0.10245923415627134
complete_stream,108,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,233,0.2446351931330472,0.6709625378205963,0.3575394311233236,2.7957349305590435,0.9994892848794428,0.2932893073056043,0.2915446182942246,0.18653983359747442
complete_stream,108,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,4131,0.5940450254175744,0.857944700369914,0.6192811250438509,2.0059950179607577,0.6546634490574457,0.26986896237208513,0.2698689623720852,0.09846360244974688
complete_stream,108,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,233,0.21030042918454936,0.6735881129417297,0.30287695211679266,2.573981082710608,1.0039450852093812,0.33968090549841906,0.33968090549841906,0.18399358185373305
complete_stream,108,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4075,0.6019631901840491,0.8517168506097912,0.596270676414583,2.1223194453999454,0.6600926669677583,0.28108916907338466,0.2808951139564817,0.10011760199724318
complete_stream,108,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,289,0.23529411764705882,0.6880562305634919,0.3502441164050781,2.69789732676383,1.0022251115046081,0.3217641979897381,0.32176419798973804,0.16711072564532403
complete_stream,108,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,4075,0.6019631901840491,0.8528881735568988,0.5992988470275873,2.090130955439568,0.6550959595781297,0.2762142927865737,0.2760202376696706,0.09914831220810931
complete_stream,108,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,289,0.1972318339100346,0.6772703765440866,0.32148346411346457,2.7662784379280008,1.0369355840146504,0.3632733120291972,0.3632733120291972,0.16959473089925828
complete_stream,108,gaussian,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,4075,0.6019631901840491,0.8453150603336832,0.5910278031906167,2.269069191372035,0.6551149075755357,0.2707148097690476,0.27052075465214465,0.0990725431238001
complete_stream,108,gaussian,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,289,0.21453287197231835,0.682419532634465,0.3583204866817054,2.72730891172687,1.0071341669449774,0.33483352574640574,0.334088806212449,0.16462683665461297
complete_stream,108,gaussian,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,4075,0.6019631901840491,0.8455708338236692,0.5898153724908645,2.271420461119093,0.6566456808625903,0.27323492262452587,0.27304086750762285,0.09948990390593375
complete_stream,108,gaussian,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,289,0.21453287197231835,0.6823556608336613,0.36222778334248024,2.7417751375321098,1.0128926932781077,0.34013286385391794,0.3393881443199612,0.1681468292176945
complete_stream,108,gaussian,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,4075,0.6019631901840491,0.8520658655029445,0.5972593122594063,2.11616304590608,0.6595958400344367,0.28081055420096035,0.28061649908405734,0.10010313181984169
complete_stream,108,gaussian,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,289,0.2179930795847751,0.6874666535080171,0.3367942691131378,2.7270827653688308,1.0124059970760189,0.33936628514301637,0.3393662851430164,0.165699580638462
complete_stream,108,gaussian,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,4075,0.6019631901840491,0.8453150603336832,0.5910278031906167,2.269069191372035,0.6551149075755357,0.2707148097690476,0.27052075465214465,0.0990725431238001
complete_stream,108,gaussian,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,289,0.21453287197231835,0.682419532634465,0.3583204866817054,2.72730891172687,1.0071341669449774,0.33483352574640574,0.334088806212449,0.16462683665461297
complete_stream,108,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,4075,0.6019631901840491,0.8543592439943911,0.6015402109904785,2.0452502605378005,0.6476212331171086,0.2642959305621974,0.26393521393402,0.09692217238912641
complete_stream,108,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,289,0.24567474048442905,0.7045498290327491,0.2982908887701862,2.485466260831151,0.967175324190907,0.3122301043793843,0.31223010437938425,0.15954028870543516
complete_stream,108,none,0.0,clean_no_imposed_fault,Safe-CF-12,endpoint_class_agreement,4137,0.6275078559342518,0.8705232629102241,0.6405798781710527,1.8358931169537065,0.6027191719564724,0.24825270339134697,0.24821677752209304,0.09215067951975275
complete_stream,108,none,0.0,clean_no_imposed_fault,Safe-CF-12,endpoint_class_disagreement,227,0.27312775330396477,0.6934765795836467,0.3611722632329359,2.627841636396831,0.994516058511963,0.25505677330331733,0.2536679652310345,0.18211635256716852
complete_stream,108,none,0.0,clean_no_imposed_fault,Shrink-6,endpoint_class_agreement,4137,0.6275078559342518,0.870749970253954,0.64082224845923,1.8250693967014124,0.6001199274408404,0.24435040231113017,0.24431447644187626,0.09222520454670581
complete_stream,108,none,0.0,clean_no_imposed_fault,Shrink-6,endpoint_class_disagreement,227,0.2775330396475771,0.6987744556262762,0.35165495110472494,2.658867412360707,1.0085688572620362,0.26090016319749376,0.25951135512521106,0.18305768657297242
complete_stream,108,none,0.0,clean_no_imposed_fault,Tree-6,endpoint_class_agreement,4137,0.6275078559342518,0.8667554179132863,0.6399597310509252,1.9381814126656123,0.6000769969735014,0.24199280000171042,0.2419568741324565,0.09292640802134537
complete_stream,108,none,0.0,clean_no_imposed_fault,Tree-6,endpoint_class_disagreement,227,0.29515418502202645,0.6948413301833639,0.35615065477225677,2.6209184090456272,0.9814362828531797,0.22999195988010165,0.22860315180781893,0.17942888893316522
complete_stream,108,none,0.0,clean_no_imposed_fault,Three-outcome-6,endpoint_class_agreement,4137,0.6275078559342518,0.8668347120058578,0.6398578807285213,1.9402170011465965,0.6003057990699484,0.24267720578377447,0.24264127991452053,0.09261876992139038
complete_stream,108,none,0.0,clean_no_imposed_fault,Three-outcome-6,endpoint_class_disagreement,227,0.2907488986784141,0.6959499655933749,0.36782365744316764,2.6236543284705687,0.9824864240694031,0.23602123590186333,0.23463242782958052,0.1796505688314082
complete_stream,108,none,0.0,clean_no_imposed_fault,Cascade-25,endpoint_class_agreement,4137,0.6275078559342518,0.8706446157326014,0.6408477175602131,1.834732522127777,0.6025955207586818,0.24818794666669736,0.24815202079744342,0.09215043501357674
complete_stream,108,none,0.0,clean_no_imposed_fault,Cascade-25,endpoint_class_disagreement,227,0.2775330396475771,0.6960685936336164,0.35439672997062655,2.644681225710831,0.9998839549977796,0.25270564583732086,0.25131683776503805,0.18177428662583306
complete_stream,108,none,0.0,clean_no_imposed_fault,Always PDRF,endpoint_class_agreement,4137,0.6275078559342518,0.8667554179132863,0.6399597310509252,1.9381814126656123,0.6000769969735014,0.24199280000171042,0.2419568741324565,0.09292640802134537
complete_stream,108,none,0.0,clean_no_imposed_fault,Always PDRF,endpoint_class_disagreement,227,0.29515418502202645,0.6948413301833639,0.35615065477225677,2.6209184090456272,0.9814362828531797,0.22999195988010165,0.22860315180781893,0.17942888893316522
complete_stream,108,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,endpoint_class_agreement,4137,0.6275078559342518,0.8707247141942364,0.6411673985889861,1.8110373012154384,0.6005929138060874,0.2348484660291999,0.23484846602919995,0.09039441488678372
complete_stream,108,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,endpoint_class_disagreement,227,0.09251101321585903,0.6644219092395814,0.27760182555204155,2.7049830171406484,1.0802210104354373,0.44625144048303256,0.4504863994432868,0.19568422501818208
complete_stream,108,offset,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4099,0.5881922420102464,0.8529779440888969,0.6096003719198654,2.1392823199286486,0.6791325797439763,0.2928331833801412,0.29283318338014125,0.10632998631972963
complete_stream,108,offset,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,265,0.2641509433962264,0.6836054862981724,0.3612120656347657,2.877230131033703,0.9878131667853036,0.2904522388405496,0.2896926139667258,0.17974853027280557
complete_stream,108,offset,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,4099,0.5881922420102464,0.8538815215103437,0.6108744614205508,2.1119310313627735,0.6749350299821191,0.28850711554930675,0.28850711554930686,0.10552154227459272
complete_stream,108,offset,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,265,0.26037735849056604,0.6849460560620343,0.3502912489877688,2.9063616480145305,1.0117504308637522,0.30688517460312736,0.3061255497293035,0.18339708850439926
complete_stream,108,offset,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,4099,0.5881922420102464,0.8461026858703405,0.6050320908494453,2.2915818840854363,0.6776495457050664,0.2853641782238103,0.2853641782238104,0.10653816279430987
complete_stream,108,offset,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,265,0.2792452830188679,0.6842974100041245,0.3527871672197785,2.9513129840764734,0.9815211475158512,0.2720933141673985,0.2761595007851349,0.1777298725241104
complete_stream,108,offset,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,4099,0.5881922420102464,0.8462197478755833,0.6048837805771682,2.292485955809505,0.6781208375859868,0.286216554903577,0.286216554903577,0.10649372988183227
complete_stream,108,offset,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,265,0.27547169811320754,0.6845876695564158,0.35521145425279466,2.929979979641132,0.9846729131066826,0.27996284985541936,0.27920322498159555,0.17737085166415012
complete_stream,108,offset,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,4099,0.5881922420102464,0.8532258442508915,0.6101277071429184,2.1343463951708648,0.6788649580824514,0.29260817638107667,0.2926081763810767,0.10629671607825024
complete_stream,108,offset,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,265,0.2679245283018868,0.6842939762706187,0.35240357725738924,2.903757646367058,0.9938777789169788,0.28847064572937864,0.2877110208555548,0.17933728267343504
complete_stream,108,offset,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,4099,0.5881922420102464,0.8461026858703405,0.6050320908494453,2.2915818840854363,0.6776495457050664,0.2853641782238103,0.2853641782238104,0.10653816279430987
complete_stream,108,offset,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,265,0.2792452830188679,0.6842974100041245,0.3527871672197785,2.9513129840764734,0.9815211475158512,0.2720933141673985,0.2761595007851349,0.1777298725241104
complete_stream,108,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,4099,0.5881922420102464,0.8560553504431111,0.614030911291264,2.0496476634623177,0.6662904575491354,0.2777102339837349,0.277710233983735,0.10242013446764942
complete_stream,108,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,265,0.2,0.6737062622393951,0.30788247953397946,2.6850725278715903,0.9944287601586005,0.3595846839791075,0.35958468397910737,0.1720902472797654
complete_stream,108,stuck_at,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4133,0.5850471812242923,0.8521614842325894,0.6054486572999963,2.1128040994332604,0.6835560397871648,0.29089084168878176,0.29089084168878165,0.10657563962044418
