mixture,test_mechanism,metric,n_fitted_cells,mean,fitting_ci_low,fitting_ci_high,median,q1,q3,minimum,maximum
stuck_at_70pct,offset,macro_auroc,10,0.8239417470120063,0.8141930081670646,0.8336904858569479,0.8301189605506052,0.8114608385903527,0.8346448759979587,0.8040058628404054,0.8379320688807944
stuck_at_70pct,stuck_at,negative_transfer_prevention,10,0.914930320575482,0.8016697863529194,1.0281908547980445,0.9861111111111112,0.9222027972027972,1.0,0.5,1.0
stuck_at_70pct,stuck_at,recovery_retention,10,0.08626072981660049,-0.005910796469026661,0.17843225610222763,0.012195121951219513,0.0,0.17372093023255814,0.0,0.3333333333333333
stuck_at_70pct,stuck_at,utility_per_10000,10,16.71309192200557,-5.71330459255929,39.13948843657043,0.0,0.0,20.891364902506965,-6.963788300835654,97.49303621169916
stuck_at_70pct,stuck_at,macro_auroc,10,0.8159199926315577,0.8078818283676741,0.8239581568954413,0.8152864191839618,0.8100804408994358,0.824625747150769,0.7996767295906668,0.8341838323657385
uniform,drift,negative_transfer_prevention,10,0.9373180076628351,0.8655447178991926,1.0090912974264776,1.0,0.8861111111111111,1.0,0.7,1.0
uniform,drift,recovery_retention,10,0.14707282913165268,0.01887861154506812,0.2752670467182372,0.07107843137254902,0.00625,0.30625,0.0,0.42857142857142855
uniform,drift,utility_per_10000,10,13.231197771587745,-4.412680404385231,30.87507594756072,6.963788300835654,0.0,13.927576601671309,-20.891364902506965,62.674094707520894
uniform,drift,macro_auroc,10,0.8301811346965762,0.819529129395507,0.8408331399976453,0.8365146247693116,0.817815496807366,0.8424599760614481,0.8061840355917056,0.8453958707952572
uniform,gaussian,negative_transfer_prevention,10,0.8809719079939669,0.7990711025872578,0.9628727134006759,0.8943014705882353,0.8392857142857143,0.9807692307692308,0.6428571428571428,1.0
uniform,gaussian,recovery_retention,10,0.15739662376137284,0.03701332918346156,0.2777799183392841,0.08416988416988416,0.011904761904761904,0.3231589147286822,0.0,0.39473684210526316
uniform,gaussian,utility_per_10000,10,34.81894150417828,0.5459605928715519,69.091922415485,24.373259052924787,0.0,66.15598885793872,-27.855153203342617,118.38440111420613
uniform,gaussian,macro_auroc,10,0.7899140501403414,0.7813524861887368,0.7984756140919461,0.7951063017003871,0.7867433389776164,0.7959117607362562,0.769025089591043,0.8051786561161293
uniform,offset,negative_transfer_prevention,10,0.8882543582543583,0.7942689124004666,0.98223980410825,0.9415584415584416,0.8083333333333333,1.0,0.6363636363636364,1.0
uniform,offset,recovery_retention,10,0.16265981980946612,0.03970449882275552,0.2856151407961767,0.12317073170731707,0.011904761904761904,0.25241779497098643,0.0,0.5
uniform,offset,utility_per_10000,10,17.409470752089135,-14.46667659066,49.28561809483827,0.0,0.0,22.632311977715876,-41.78272980501393,111.42061281337047
uniform,offset,macro_auroc,10,0.8224109355853961,0.8112384918345626,0.8335833793362296,0.828056460254032,0.8112666956820438,0.834813693903127,0.7931424934604397,0.8384251917004244
uniform,stuck_at,negative_transfer_prevention,10,0.9520650048875856,0.9055485602974002,0.998581449477771,1.0,0.9046920821114369,1.0,0.8333333333333334,1.0
uniform,stuck_at,recovery_retention,10,0.09389688504443183,0.021716633966261098,0.16607713612260255,0.05,0.0078125,0.17759146341463417,0.0,0.26666666666666666
uniform,stuck_at,utility_per_10000,10,23.676880222841227,-5.294514521995225,52.64827496767768,6.963788300835654,0.0,13.927576601671309,0.0,118.38440111420613
uniform,stuck_at,macro_auroc,10,0.8146845271022709,0.8060016808080629,0.8233673733964789,0.8144311657404919,0.8037086961783545,0.824650109299467,0.7994549784898589,0.833467835818864
