seed,fault_type,view,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
110,drift,B10,Frozen Lite-CF (ungated),2.0,1180,13,1,0.07692307692307693,4,0,1.0,0.13135593220338984,0.49915254237288137,8.474576271186441,1.0,8.474576271186441,0.49915254237288137,0.7925353602472271,0.5374973866407663,3.463091571579867,0.8901287852104588,0.39241655728026237,0.3916265576252633,0.15516551346311658
110,drift,B10,Prospective gate Lite-CF,2.0,1180,13,1,0.07692307692307693,4,0,1.0,0.13135593220338984,0.49915254237288137,8.474576271186441,1.0,8.474576271186441,0.49915254237288137,0.7925353602472271,0.5374973866407663,3.463091571579867,0.8901287852104588,0.39241655728026237,0.3916265576252633,0.15516551346311658
110,drift,B10,All-row multinomial (utility 1:1),2.0,1180,13,7,0.5384615384615384,4,2,0.5,0.9593220338983051,0.502542372881356,42.3728813559322,1.0,42.3728813559322,0.502542372881356,0.7951253905346961,0.5484762346796049,3.308076274020767,0.8884501491436575,0.3974396644220505,0.3974396644220505,0.15309851758689416
110,gaussian,B8-9_pooled,Always PDRF,1.0,256,8,0,0.0,3,0,1.0,0.0,0.546875,0.0,1.0,0.0,0.546875,0.8375981412295649,0.5694443941062667,2.1982877621222734,0.7217733936711557,0.29441784910728697,0.2852744665176577,0.12310719115411899
110,gaussian,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,8,8,1.0,3,3,0.0,1.0,0.56640625,195.3125,1.0,195.3125,0.56640625,0.8618045225912349,0.6207553210787199,1.8191193754942026,0.6630369967572125,0.25096605387373017,0.2509569777720963,0.11148739282121807
110,gaussian,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,8,1,0.125,3,0,1.0,0.2890625,0.55078125,39.0625,1.0,39.0625,0.55078125,0.8463968517629615,0.5942658365723837,2.0150573510855656,0.6787130332889497,0.25974324448230035,0.2545326604304816,0.11533563533944169
110,gaussian,B8-9_pooled,Prospective gate Lite-CF,2.0,256,8,1,0.125,3,0,1.0,0.2890625,0.55078125,39.0625,1.0,39.0625,0.55078125,0.8463968517629615,0.5942658365723837,2.0150573510855656,0.6787130332889497,0.25974324448230035,0.2545326604304816,0.11533563533944169
110,gaussian,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,8,5,0.625,3,1,0.6666666666666667,0.9453125,0.5625,156.25,1.0,156.25,0.5625,0.8601506460426309,0.6123656973684231,1.8290155952432574,0.6700558694183183,0.2571243104309169,0.2558716380231659,0.11058863509384426
110,gaussian,B10,Always PDRF,1.0,1180,34,0,0.0,14,0,1.0,0.0,0.43898305084745765,0.0,1.0,0.0,0.43898305084745765,0.7521699864430754,0.4377821533864877,3.8940262460609474,0.9449877168181786,0.42580927688577985,0.4237153875140528,0.15186242584138346
110,gaussian,B10,Always RO-PDRF-Lite,1.0,1180,34,34,1.0,14,14,0.0,1.0,0.4559322033898305,169.4915254237288,1.0,169.4915254237288,0.4559322033898305,0.7655233359844037,0.4621858739905534,3.459108816554981,0.8999277087287866,0.3990790930835252,0.3990790930835253,0.14229429080866743
110,gaussian,B10,Frozen Lite-CF (ungated),2.0,1180,34,11,0.3235294117647059,14,4,0.7142857142857143,0.22796610169491524,0.4449152542372881,59.32203389830509,1.0,59.32203389830509,0.4449152542372881,0.7575353778648917,0.44763191548312325,3.6862216548204403,0.8978047205942307,0.38813847546168334,0.38808227394203343,0.1407423818060452
110,gaussian,B10,Prospective gate Lite-CF,2.0,1180,34,11,0.3235294117647059,14,4,0.7142857142857143,0.22796610169491524,0.4449152542372881,59.32203389830509,1.0,59.32203389830509,0.4449152542372881,0.7575353778648917,0.44763191548312325,3.6862216548204403,0.8978047205942307,0.38813847546168334,0.38808227394203343,0.1407423818060452
110,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,34,26,0.7647058823529411,14,12,0.1428571428571429,0.9398305084745763,0.45084745762711864,118.64406779661017,1.0,118.64406779661017,0.45084745762711864,0.7643452846615105,0.45986031563200563,3.459342799604317,0.8994924245913906,0.39490155056086373,0.39490155056086373,0.14108976548427996
110,offset,B8-9_pooled,Always PDRF,1.0,256,7,0,0.0,4,0,1.0,0.0,0.578125,0.0,1.0,0.0,0.578125,0.8964062001477444,0.7466155511242308,1.774132587982487,0.7147171356301839,0.277909457605528,0.2787044598617423,0.13765510263107242
110,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,7,7,1.0,4,4,0.0,1.0,0.58984375,117.1875,1.0,117.1875,0.58984375,0.9083314959909311,0.7659766718738892,1.573959817261002,0.6696702508447168,0.26479874207598275,0.2560625696693461,0.12860727714038286
110,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,7,0,0.0,4,0,1.0,0.234375,0.578125,0.0,1.0,0.0,0.578125,0.8990812550709092,0.7498087055707313,1.7031224160487286,0.6916276525979366,0.25538061026829634,0.24756825327585694,0.130916374838113
110,offset,B8-9_pooled,Prospective gate Lite-CF,2.0,256,7,0,0.0,4,0,1.0,0.234375,0.578125,0.0,1.0,0.0,0.578125,0.8990812550709092,0.7498087055707313,1.7031224160487286,0.6916276525979366,0.25538061026829634,0.24756825327585694,0.130916374838113
110,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,7,2,0.2857142857142857,4,2,0.5,0.9140625,0.578125,0.0,1.0,0.0,0.578125,0.9081795220670195,0.7627157467083833,1.5805318988412889,0.6746006245828888,0.2621452884092079,0.2609733256398893,0.13008771122173415
110,offset,B10,Always PDRF,1.0,1180,25,0,0.0,5,0,1.0,0.0,0.46864406779661016,0.0,1.0,0.0,0.46864406779661016,0.7874414577304364,0.5183740744477335,3.7347675368641204,0.947544489689734,0.43164391926871726,0.4316439192687172,0.16419699230549245
110,offset,B10,Always RO-PDRF-Lite,1.0,1180,25,25,1.0,5,5,0.0,1.0,0.48559322033898306,169.4915254237288,1.0,169.4915254237288,0.48559322033898306,0.7905561374024125,0.5377257987315102,3.5109717049383113,0.9269494980731741,0.42090525590774774,0.4209052559077475,0.1588181541762785
110,offset,B10,Frozen Lite-CF (ungated),2.0,1180,25,3,0.12,5,0,1.0,0.13220338983050847,0.4711864406779661,25.423728813559322,1.0,25.423728813559322,0.4711864406779661,0.7870721350479152,0.5232278590652958,3.684899135647198,0.9333431098863328,0.4197966565044108,0.4197966565044106,0.16224142090522595
110,offset,B10,Prospective gate Lite-CF,2.0,1180,25,3,0.12,5,0,1.0,0.13220338983050847,0.4711864406779661,25.423728813559322,1.0,25.423728813559322,0.4711864406779661,0.7870721350479152,0.5232278590652958,3.684899135647198,0.9333431098863328,0.4197966565044108,0.4197966565044106,0.16224142090522595
110,offset,B10,All-row multinomial (utility 1:1),2.0,1180,25,16,0.64,5,1,0.8,0.9550847457627119,0.48135593220338985,127.11864406779661,1.0,127.11864406779661,0.48135593220338985,0.7909254774835567,0.537426293169975,3.5111746639232355,0.9276821810254355,0.4191451509396421,0.4188913496350054,0.1601829311855986
110,stuck_at,B8-9_pooled,Always PDRF,1.0,256,14,0,0.0,2,0,1.0,0.0,0.59375,0.0,1.0,0.0,0.59375,0.89249440090971,0.7519506846210827,1.458674389580086,0.6545104237996715,0.2503876012665203,0.243649283961251,0.12346163274890466
110,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,14,14,1.0,2,2,0.0,1.0,0.640625,468.75,1.0,468.75,0.640625,0.9070341012192936,0.7647055998744173,1.3124709163685926,0.6053683124998932,0.23677784510990274,0.22990407768812976,0.11382633116217805
110,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,14,1,0.07142857142857142,2,0,1.0,0.21875,0.59765625,39.0625,1.0,39.0625,0.59765625,0.8948513322315247,0.7556502413260867,1.4236698330841417,0.6429909463161958,0.25558463246693813,0.26246000558037413,0.12400409260840628
110,stuck_at,B8-9_pooled,Prospective gate Lite-CF,2.0,256,14,1,0.07142857142857142,2,0,1.0,0.21875,0.59765625,39.0625,1.0,39.0625,0.59765625,0.8948513322315247,0.7556502413260867,1.4236698330841417,0.6429909463161958,0.25558463246693813,0.26246000558037413,0.12400409260840628
110,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,14,12,0.8571428571428571,2,2,0.0,0.9609375,0.6328125,390.625,1.0,390.625,0.6328125,0.9060170357495738,0.7631798205176668,1.3181833747472664,0.6098406418168063,0.24227301898342768,0.23331694982737136,0.11240402273551146
110,stuck_at,B10,Always PDRF,1.0,1180,18,0,0.0,9,0,1.0,0.0,0.49830508474576274,0.0,1.0,0.0,0.49830508474576274,0.7789335188572283,0.5309676917629116,3.2536137779012755,0.8802143567777816,0.37101798271313047,0.3689073853108904,0.1499679147208646
110,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,18,18,1.0,9,9,0.0,1.0,0.5059322033898305,76.27118644067797,1.0,76.27118644067797,0.5059322033898305,0.7851922910600261,0.5534858602515683,3.063286287181702,0.8587718520299651,0.37056239620032033,0.36987886265096026,0.145796694712468
110,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,18,5,0.2777777777777778,9,1,0.8888888888888888,0.15338983050847457,0.5016949152542373,33.898305084745765,1.0,33.898305084745765,0.5016949152542373,0.7778047413970453,0.5343672488270582,3.201990771531517,0.8593121930802451,0.3545300209717041,0.3531625716823511,0.1467871297787936
110,stuck_at,B10,Prospective gate Lite-CF,2.0,1180,18,5,0.2777777777777778,9,1,0.8888888888888888,0.15338983050847457,0.5016949152542373,33.898305084745765,1.0,33.898305084745765,0.5016949152542373,0.7778047413970453,0.5343672488270582,3.201990771531517,0.8593121930802451,0.3545300209717041,0.3531625716823511,0.1467871297787936
110,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,18,15,0.8333333333333334,9,7,0.2222222222222222,0.9567796610169491,0.5050847457627119,67.79661016949153,1.0,67.79661016949153,0.5050847457627119,0.7852024543647801,0.5532943000030891,3.0640522154605825,0.8579205241029211,0.36551700256115327,0.3654711702647815,0.14623131195288644
