run_id,seed,fault_type,prevalence,stream,method,metric,value,n
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,brier,0.8089502906992551,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,ece15,0.3563935344272202,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,accuracy,0.5148945921173236,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_f1,0.5055664376057093,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auroc,0.8144854034374225,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auprc,0.5601095203509605,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,nll,2.7321062520976986,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,brier,0.8129646534494034,4364
CEE-CF10-R2,103,offset,0.7,full_mixed_stream,SR-PDRF-Safe-CF,ece15,0.36108478713237724,4364
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,accuracy,0.4611689351481185,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,macro_f1,0.4509051500235474,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,macro_auroc,0.7936891973426491,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,macro_auprc,0.5329712609655527,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,nll,3.690842154779047,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,brier,0.9725500147460042,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,PDRF,ece15,0.4568192930198651,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,accuracy,0.4731785428342674,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_f1,0.4620559850243608,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_auroc,0.8044492580524812,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_auprc,0.5448515775218183,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,nll,3.3609068699767954,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,brier,0.9395516187433974,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,RO-PDRF-Full,ece15,0.43637038543044904,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,accuracy,0.47157726180944753,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_f1,0.46149437718848674,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_auroc,0.8045492606257701,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_auprc,0.544911312169946,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,nll,3.368187172233309,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,brier,0.9420320833545698,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,ece15,0.4392682886462483,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,accuracy,0.46597277822257804,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_f1,0.45497090667089596,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_auroc,0.8042903886139942,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_auprc,0.5448468219095325,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,nll,3.380918813387334,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,brier,0.9494592007581124,2498
CEE-CF10-R2,103,offset,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,ece15,0.4465739323293046,2498
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,accuracy,0.5544388609715243,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,macro_f1,0.5343626902262502,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,macro_auroc,0.8499516619148829,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,macro_auprc,0.6056853259444809,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,nll,2.0784245443465568,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,brier,0.6837303899868467,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,PDRF,ece15,0.28481265448245974,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,accuracy,0.5561139028475712,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,macro_f1,0.5342948379356401,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,macro_auroc,0.8520371330546785,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,macro_auprc,0.6072906993541864,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,nll,2.034171039195209,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,brier,0.6833166597800864,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,RO-PDRF-Full,ece15,0.2903119528812779,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,accuracy,0.5577889447236181,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_f1,0.5371590127833966,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_auroc,0.8519775779362432,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_auprc,0.6070291194634297,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,nll,2.034321549696331,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,brier,0.683535191639803,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,ece15,0.28574740222750394,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,accuracy,0.559463986599665,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_f1,0.5387266582050769,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_auroc,0.8517487283482881,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_auprc,0.6066639441395842,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,nll,2.035949674798877,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,brier,0.6841314155063308,597
CEE-CF10-R2,103,offset,0.7,assigned_but_masked,SR-PDRF-Safe-CF,ece15,0.2861563401605616,597
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,accuracy,0.5894405043341213,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,macro_f1,0.5708115255106254,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,macro_auroc,0.8665041827559445,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,macro_auprc,0.6307479786766732,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,nll,1.8158488576144731,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,brier,0.6074193176434144,1269
CEE-CF10-R2,103,offset,0.7,unaffected,PDRF,ece15,0.23458160975488557,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,accuracy,0.5839243498817966,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,macro_f1,0.561455700935463,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,macro_auroc,0.8641444247475868,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,macro_auprc,0.6282402450140642,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,nll,1.7894927552660647,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,brier,0.6107409067111997,1269
CEE-CF10-R2,103,offset,0.7,unaffected,RO-PDRF-Full,ece15,0.23295770936636023,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,accuracy,0.5918045705279747,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,macro_f1,0.5714876245160817,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,macro_auroc,0.8651994581941205,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,macro_auprc,0.629615713585811,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,nll,1.7821050619201726,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,brier,0.6059829905302377,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Balanced-CF,ece15,0.2282122837407463,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,accuracy,0.5902285263987391,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,macro_f1,0.5708601849097091,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,macro_auroc,0.8655643035350588,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,macro_auprc,0.6298915389024217,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,nll,1.7824385598564767,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,brier,0.6048874776218691,1269
CEE-CF10-R2,103,offset,0.7,unaffected,SR-PDRF-Safe-CF,ece15,0.23137131333351135,1269
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,accuracy,0.5311640696608616,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,macro_f1,0.5217587380809209,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,macro_auroc,0.8185378842244515,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,macro_auprc,0.5700972704691479,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,nll,2.705225115914781,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,brier,0.7868991187821945,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,PDRF,ece15,0.3451202015036514,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,accuracy,0.5355178735105408,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,macro_f1,0.5228181081426669,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,macro_auroc,0.823115515111308,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,macro_auprc,0.5754951711776369,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,nll,2.5429471586917645,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,brier,0.7737405510593564,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,RO-PDRF-Full,ece15,0.3360216772742058,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,accuracy,0.5339138405132906,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_f1,0.5236508216348843,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_auroc,0.8231455125676753,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_auprc,0.5755230674863444,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,nll,2.5437153120533944,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,brier,0.7745041221721011,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,ece15,0.3373311389541539,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,accuracy,0.532538955087076,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_f1,0.5225440775238797,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auroc,0.823263099580542,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auprc,0.5754002776218704,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,nll,2.5480548745265934,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,brier,0.7761036179816788,4364
CEE-CF10-R2,103,drift,0.7,full_mixed_stream,SR-PDRF-Safe-CF,ece15,0.34013104877211875,4364
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,accuracy,0.4959967974379504,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,macro_f1,0.4885080735237219,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,macro_auroc,0.8074153856903888,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,macro_auprc,0.5557460403691187,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,nll,3.3068337680402085,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,brier,0.9027324249214799,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,PDRF,ece15,0.4172152278302096,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,accuracy,0.5060048038430744,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_f1,0.4964637515432357,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_auroc,0.8145674387583733,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_auprc,0.5641984840278456,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,nll,3.0472998333461505,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,brier,0.8781559280695787,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,RO-PDRF-Full,ece15,0.40047689501026135,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,accuracy,0.49879903923138513,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_f1,0.49063195851918273,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_auroc,0.8144881863911605,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,macro_auprc,0.5641986821241248,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,nll,3.0523588202784637,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,brier,0.8818547096746258,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Balanced-CF,ece15,0.4071937738846931,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,accuracy,0.4967974379503603,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_f1,0.4888980431160869,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_auroc,0.8146111202834762,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,macro_auprc,0.5644216150954232,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,nll,3.0593814988475803,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,brier,0.8850630603333127,2498
CEE-CF10-R2,103,drift,0.7,strict_fault_applied_available,SR-PDRF-Safe-CF,ece15,0.41144120096683123,2498
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,accuracy,0.5544388609715243,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,macro_f1,0.5343626902262502,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,macro_auroc,0.8499516619148829,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,macro_auprc,0.6056853259444809,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,nll,2.0784245443465568,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,brier,0.6837303899868467,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,PDRF,ece15,0.28481265448245974,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,accuracy,0.5561139028475712,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,macro_f1,0.5342948379356401,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,macro_auroc,0.8520371330546785,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,macro_auprc,0.6072906993541864,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,nll,2.034171039195209,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,brier,0.6833166597800864,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,RO-PDRF-Full,ece15,0.2903119528812779,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,accuracy,0.5577889447236181,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_f1,0.5371590127833966,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_auroc,0.8519775779362432,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,macro_auprc,0.6070291194634297,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,nll,2.034321549696331,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,brier,0.683535191639803,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Balanced-CF,ece15,0.28574740222750394,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,accuracy,0.559463986599665,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_f1,0.5387266582050769,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_auroc,0.8517487283482881,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,macro_auprc,0.6066639441395842,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,nll,2.035949674798877,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,brier,0.6841314155063308,597
CEE-CF10-R2,103,drift,0.7,assigned_but_masked,SR-PDRF-Safe-CF,ece15,0.2861563401605616,597
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,accuracy,0.5894405043341213,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,macro_f1,0.5708115255106254,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,macro_auroc,0.8665041827559445,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,macro_auprc,0.6307479786766732,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,nll,1.8158488576144731,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,brier,0.6074193176434144,1269
CEE-CF10-R2,103,drift,0.7,unaffected,PDRF,ece15,0.23458160975488557,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,accuracy,0.5839243498817966,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,macro_f1,0.561455700935463,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,macro_auroc,0.8641444247475868,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,macro_auprc,0.6282402450140642,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,nll,1.7894927552660647,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,brier,0.6107409067111997,1269
CEE-CF10-R2,103,drift,0.7,unaffected,RO-PDRF-Full,ece15,0.23295770936636023,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,accuracy,0.5918045705279747,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,macro_f1,0.5714876245160817,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,macro_auroc,0.8651994581941205,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,macro_auprc,0.629615713585811,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,nll,1.7821050619201726,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,brier,0.6059829905302377,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Balanced-CF,ece15,0.2282122837407463,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,accuracy,0.5902285263987391,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,macro_f1,0.5708601849097091,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,macro_auroc,0.8655643035350588,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,macro_auprc,0.6298915389024217,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,nll,1.7824385598564767,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,brier,0.6048874776218691,1269
CEE-CF10-R2,103,drift,0.7,unaffected,SR-PDRF-Safe-CF,ece15,0.23137131333351135,1269
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,accuracy,0.5210815765352887,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,macro_f1,0.516162860749714,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,macro_auroc,0.8190860827315981,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,macro_auprc,0.5620715032791571,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,nll,2.4826795672101007,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,brier,0.7784920256517996,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,PDRF,ece15,0.3339837258092642,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,accuracy,0.5288725939505041,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,macro_f1,0.5198165337348216,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,macro_auroc,0.8237752691013268,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,macro_auprc,0.5668882492583395,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,nll,2.349382006341216,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,brier,0.7609373225808345,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,RO-PDRF-Full,ece15,0.321209729195843,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,accuracy,0.5229147571035747,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_f1,0.5168858815490731,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_auroc,0.8236332018701416,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,macro_auprc,0.5664448717462275,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,nll,2.356893380340922,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,brier,0.7642795651575243,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Balanced-CF,ece15,0.327723354572391,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,accuracy,0.5229147571035747,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_f1,0.5174917919300568,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auroc,0.8236106909765701,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,macro_auprc,0.5660797869571624,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,nll,2.3653322829953796,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,brier,0.7669726165424411,4364
CEE-CF10-R2,103,stuck_at,0.7,full_mixed_stream,SR-PDRF-Safe-CF,ece15,0.32854265763358603,4364
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,accuracy,0.47838270616493195,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,macro_f1,0.4782538878065537,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,macro_auroc,0.7989770825298801,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,macro_auprc,0.5409695032550077,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,nll,2.9180472289900803,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,brier,0.8880452534158582,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,PDRF,ece15,0.39730935683958624,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,RO-PDRF-Full,accuracy,0.4943955164131305,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_f1,0.49177669002467445,2498
CEE-CF10-R2,103,stuck_at,0.7,strict_fault_applied_available,RO-PDRF-Full,macro_auroc,0.8071019272439295,2498
