method,seed,fault_type,fault_realization,subset,metric,value,n,inference_ms_per_observation
RO-PDRF-EMA995,104,drift,70006,affected,nll,2.4928004911888335,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,brier,0.8500134967350429,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,ece15,0.3477210808435135,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,accuracy,0.5789080029917726,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,macro_f1,0.5592681337625666,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,macro_auroc,0.8547438921413097,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,macro_auprc,0.6342749680460309,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,nll,1.6009492091958486,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,brier,0.6277426455598102,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,unaffected,ece15,0.2107707638023233,2674,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70007,all,accuracy,0.5430797433547204,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,macro_f1,0.5295519122583645,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,macro_auroc,0.8287946305056653,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,macro_auprc,0.5978074610105607,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,nll,1.9234302953283868,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,brier,0.7238301339857691,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,all,ece15,0.2678725096157229,4364,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,accuracy,0.48323699421965316,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,macro_f1,0.47582351440456977,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,macro_auroc,0.8047672407344577,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,macro_auprc,0.5747768263195636,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,nll,2.3927345981371095,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,brier,0.8722708240949937,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,affected,ece15,0.35237944673940624,1730,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,accuracy,0.5823842065299925,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,macro_f1,0.5578894086546619,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,macro_auroc,0.8540872996833505,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,macro_auprc,0.6299370513290068,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,nll,1.615193224766849,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,brier,0.6263349199049193,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70007,unaffected,ece15,0.21236871035830396,2634,0.0015391384006634109
RO-PDRF-EMA995,104,drift,70008,all,accuracy,0.5586617781851513,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,macro_f1,0.5338000220546225,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,macro_auroc,0.8328787174388288,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,macro_auprc,0.6042101688279975,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,nll,1.8495525244184325,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,brier,0.6714931476509022,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,all,ece15,0.240497416149958,4364,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,accuracy,0.4997060552616108,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,macro_f1,0.4660944614002458,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,macro_auroc,0.8098499746458718,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,macro_auprc,0.5776331231869364,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,nll,2.3584112789139926,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,brier,0.7846499633186005,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,affected,ece15,0.31119809835395834,1701,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,accuracy,0.5963199399173864,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,macro_f1,0.5682691540996981,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,macro_auroc,0.8618247946797327,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,macro_auprc,0.643274933811249,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,nll,1.5245173229926166,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,brier,0.5992138598361237,2663,0.0015841200712476673
RO-PDRF-EMA995,104,drift,70008,unaffected,ece15,0.19552977182253656,2663,0.0015841200712476673
RO-PDRF-EMA995,104,stuck_at,70001,all,accuracy,0.5359761686526123,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,macro_f1,0.5240619579000942,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,macro_auroc,0.8297759720226763,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,macro_auprc,0.6005855397268782,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,nll,1.8536976471202435,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,brier,0.7082200672214601,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,all,ece15,0.26020059432052456,4364,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,accuracy,0.4730878186968839,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,macro_f1,0.46780711447417733,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,macro_auroc,0.8035473067883823,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,macro_auprc,0.5728373194067936,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,nll,2.2530641779928726,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,brier,0.8301287852718588,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,affected,ece15,0.3261504602499792,1765,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,accuracy,0.5786841092727972,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,macro_f1,0.5556543683502282,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,macro_auroc,0.853280412045237,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,macro_auprc,0.629013485944465,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,nll,1.5824849010678428,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,brier,0.6254309608886577,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70001,unaffected,ece15,0.2159542280373641,2599,0.0014839138423573264
RO-PDRF-EMA995,104,stuck_at,70002,all,accuracy,0.5091659028414299,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,macro_f1,0.49130608928187414,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,macro_auroc,0.8010692805602262,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,macro_auprc,0.563556485649256,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,nll,2.259479146262589,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,brier,0.7630338184082218,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,all,ece15,0.301632132575831,4364,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,accuracy,0.41398759165256627,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,macro_f1,0.3531228613141832,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,macro_auroc,0.779586921869075,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,macro_auprc,0.5099900366544271,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,nll,3.256808815348841,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,brier,0.9621200179319287,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,affected,ece15,0.43233841607211604,1773,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,accuracy,0.5742956387495176,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,macro_f1,0.5590482845931374,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,macro_auroc,0.8564017041704296,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,macro_auprc,0.6409597285178562,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,nll,1.5770146525188897,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,brier,0.6268007687148478,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70002,unaffected,ece15,0.21219090174772898,2591,0.0014833409690676303
RO-PDRF-EMA995,104,stuck_at,70003,all,accuracy,0.535288725939505,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,macro_f1,0.5259388184568567,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,macro_auroc,0.812114170751471,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,macro_auprc,0.5697679572278387,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,nll,1.911295197596733,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,brier,0.6912412438840282,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,all,ece15,0.23734800131713218,4364,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,accuracy,0.4538766270514997,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,macro_f1,0.4353116732066318,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,macro_auroc,0.7863055121516896,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,macro_auprc,0.5356544095914646,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,nll,2.414558752547406,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,brier,0.7963928415979072,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,affected,ece15,0.30034564011300696,1767,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,accuracy,0.5906815556411243,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,macro_f1,0.5695298296121857,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,macro_auroc,0.8541168760484209,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,macro_auprc,0.6348619423840126,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,nll,1.5688744422644878,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,brier,0.6196960482119357,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70003,unaffected,ece15,0.19555400632691924,2597,0.0015087992646586317
RO-PDRF-EMA995,104,stuck_at,70004,all,accuracy,0.5602658111824015,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,macro_f1,0.5480004482502217,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,macro_auroc,0.8422166222025078,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,macro_auprc,0.6148628523424086,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,nll,1.6789500929000267,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,brier,0.6659667258691667,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,all,ece15,0.2273574203088893,4364,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,accuracy,0.5339976553341149,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,macro_f1,0.525796579604681,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,macro_auroc,0.8194196136662626,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,macro_auprc,0.5969403416478957,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,nll,1.8022113106387916,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,brier,0.7271796111769852,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,affected,ece15,0.25938716923855115,1706,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,accuracy,0.5771256583897667,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,macro_f1,0.5606515947987297,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,macro_auroc,0.8570137784537728,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,macro_auprc,0.6324545743509017,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,nll,1.5998366100323322,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,brier,0.6266780944413496,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70004,unaffected,ece15,0.21090635172938654,2658,0.001539115492400895
RO-PDRF-EMA995,104,stuck_at,70005,all,accuracy,0.5474335472043996,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,macro_f1,0.5371451383497975,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,macro_auroc,0.8336856443215991,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,macro_auprc,0.6049473293715795,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,nll,1.7235245678098974,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,brier,0.6691270651433753,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,all,ece15,0.22943586556669443,4364,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,accuracy,0.48300117233294254,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,macro_f1,0.46336358441657405,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,macro_auroc,0.8062685059229483,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,macro_auprc,0.5663417036195436,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,nll,1.9616624055556062,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,brier,0.7518613480416708,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,affected,ece15,0.2785457009831738,1706,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,accuracy,0.5887885628291949,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,macro_f1,0.5676798664725236,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,macro_auroc,0.8561031782737851,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,macro_auprc,0.6391692881828954,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,nll,1.5706791384667147,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,brier,0.6160252266841985,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70005,unaffected,ece15,0.1980943564939445,2658,0.0014875802047350927
RO-PDRF-EMA995,104,stuck_at,70006,all,accuracy,0.5329972502291476,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,macro_f1,0.5191097418324028,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,macro_auroc,0.8253130009242785,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,macro_auprc,0.5907209073530567,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,nll,1.9753552685990183,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,brier,0.7349982001996384,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,all,ece15,0.2771304997109307,4364,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,accuracy,0.4603550295857988,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,macro_f1,0.4422240245114722,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,macro_auroc,0.7982733205908898,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,macro_auprc,0.5579435014587635,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,nll,2.567758702234566,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,brier,0.9047031428664436,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,affected,ece15,0.3821280943218773,1690,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,accuracy,0.5789080029917726,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,macro_f1,0.5592681337625666,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,macro_auroc,0.8547438921413097,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,macro_auprc,0.6342749680460309,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,nll,1.6009492091958486,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,brier,0.6277426455598102,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70006,unaffected,ece15,0.2107707638023233,2674,0.0014985563702677317
RO-PDRF-EMA995,104,stuck_at,70007,all,accuracy,0.5357470210815766,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,macro_f1,0.5231407886363824,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,macro_auroc,0.8290277693890814,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,macro_auprc,0.5942703236074921,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,nll,1.8973868987440974,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,brier,0.7254687731442737,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,all,ece15,0.2669368383127216,4364,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,accuracy,0.4647398843930636,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,macro_f1,0.4585313409984874,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,macro_auroc,0.8001546246825398,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,macro_auprc,0.5586316741558714,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,nll,2.3270390012042546,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,brier,0.8764043624115914,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,affected,ece15,0.3522860077075187,1730,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,accuracy,0.5823842065299925,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,macro_f1,0.5578894086546619,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,macro_auroc,0.8540872996833505,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,macro_auprc,0.6299370513290068,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,nll,1.615193224766849,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,brier,0.6263349199049193,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70007,unaffected,ece15,0.21236871035830396,2634,0.0014341429910856435
RO-PDRF-EMA995,104,stuck_at,70008,all,accuracy,0.5375802016498625,4364,0.0014591659029764758
RO-PDRF-EMA995,104,stuck_at,70008,all,macro_f1,0.5109042545716551,4364,0.0014591659029764758
RO-PDRF-EMA995,104,stuck_at,70008,all,macro_auroc,0.8184827432641789,4364,0.0014591659029764758
RO-PDRF-EMA995,104,stuck_at,70008,all,macro_auprc,0.5727760994213317,4364,0.0014591659029764758
RO-PDRF-EMA995,104,stuck_at,70008,all,nll,1.9919076820466883,4364,0.0014591659029764758
RO-PDRF-EMA995,104,stuck_at,70008,all,brier,0.706743133137993,4364,0.0014591659029764758
