seed,method,fault,true_class,pred_class,count
107,EF,offset,5,2,11
107,EF,offset,5,3,2
107,EF,offset,5,4,66
107,EF,offset,5,5,442
107,EF,offset,5,6,225
107,EF,offset,6,1,126
107,EF,offset,6,2,0
107,EF,offset,6,3,0
107,EF,offset,6,4,182
107,EF,offset,6,5,24
107,EF,offset,6,6,387
107,EF,linear_drift,1,1,355
107,EF,linear_drift,1,2,0
107,EF,linear_drift,1,3,0
107,EF,linear_drift,1,4,94
107,EF,linear_drift,1,5,43
107,EF,linear_drift,1,6,199
107,EF,linear_drift,2,1,57
107,EF,linear_drift,2,2,456
107,EF,linear_drift,2,3,17
107,EF,linear_drift,2,4,42
107,EF,linear_drift,2,5,77
107,EF,linear_drift,2,6,36
107,EF,linear_drift,3,1,59
107,EF,linear_drift,3,2,58
107,EF,linear_drift,3,3,497
107,EF,linear_drift,3,4,46
107,EF,linear_drift,3,5,56
107,EF,linear_drift,3,6,24
107,EF,linear_drift,4,1,130
107,EF,linear_drift,4,2,2
107,EF,linear_drift,4,3,6
107,EF,linear_drift,4,4,216
107,EF,linear_drift,4,5,56
107,EF,linear_drift,4,6,298
107,EF,linear_drift,5,1,76
107,EF,linear_drift,5,2,11
107,EF,linear_drift,5,3,2
107,EF,linear_drift,5,4,72
107,EF,linear_drift,5,5,474
107,EF,linear_drift,5,6,186
107,EF,linear_drift,6,1,115
107,EF,linear_drift,6,2,0
107,EF,linear_drift,6,3,0
107,EF,linear_drift,6,4,198
107,EF,linear_drift,6,5,24
107,EF,linear_drift,6,6,382
107,EF,stuck_at,1,1,341
107,EF,stuck_at,1,2,0
107,EF,stuck_at,1,3,0
107,EF,stuck_at,1,4,124
107,EF,stuck_at,1,5,51
107,EF,stuck_at,1,6,175
107,EF,stuck_at,2,1,31
107,EF,stuck_at,2,2,437
107,EF,stuck_at,2,3,17
107,EF,stuck_at,2,4,51
107,EF,stuck_at,2,5,114
107,EF,stuck_at,2,6,35
107,EF,stuck_at,3,1,19
107,EF,stuck_at,3,2,57
107,EF,stuck_at,3,3,510
107,EF,stuck_at,3,4,59
107,EF,stuck_at,3,5,74
107,EF,stuck_at,3,6,21
107,EF,stuck_at,4,1,84
107,EF,stuck_at,4,2,2
107,EF,stuck_at,4,3,5
107,EF,stuck_at,4,4,248
107,EF,stuck_at,4,5,98
107,EF,stuck_at,4,6,271
107,EF,stuck_at,5,1,79
107,EF,stuck_at,5,2,15
107,EF,stuck_at,5,3,3
107,EF,stuck_at,5,4,95
107,EF,stuck_at,5,5,506
107,EF,stuck_at,5,6,123
107,EF,stuck_at,6,1,70
107,EF,stuck_at,6,2,0
107,EF,stuck_at,6,3,0
107,EF,stuck_at,6,4,252
107,EF,stuck_at,6,5,35
107,EF,stuck_at,6,6,362
107,EF,clipping,1,1,357
107,EF,clipping,1,2,0
107,EF,clipping,1,3,0
107,EF,clipping,1,4,123
107,EF,clipping,1,5,59
107,EF,clipping,1,6,152
107,EF,clipping,2,1,23
107,EF,clipping,2,2,502
107,EF,clipping,2,3,26
107,EF,clipping,2,4,35
107,EF,clipping,2,5,81
107,EF,clipping,2,6,18
107,EF,clipping,3,1,16
107,EF,clipping,3,2,75
107,EF,clipping,3,3,536
107,EF,clipping,3,4,36
107,EF,clipping,3,5,61
107,EF,clipping,3,6,16
107,EF,clipping,4,1,114
107,EF,clipping,4,2,7
107,EF,clipping,4,3,5
107,EF,clipping,4,4,326
107,EF,clipping,4,5,81
107,EF,clipping,4,6,175
107,EF,clipping,5,1,79
107,EF,clipping,5,2,12
107,EF,clipping,5,3,2
107,EF,clipping,5,4,91
107,EF,clipping,5,5,519
107,EF,clipping,5,6,118
107,EF,clipping,6,1,77
107,EF,clipping,6,2,11
107,EF,clipping,6,3,2
107,EF,clipping,6,4,338
107,EF,clipping,6,5,41
107,EF,clipping,6,6,250
107,EF,correlated_dual,1,1,320
107,EF,correlated_dual,1,2,28
107,EF,correlated_dual,1,3,5
107,EF,correlated_dual,1,4,137
107,EF,correlated_dual,1,5,73
107,EF,correlated_dual,1,6,128
107,EF,correlated_dual,2,1,49
107,EF,correlated_dual,2,2,426
107,EF,correlated_dual,2,3,36
107,EF,correlated_dual,2,4,66
107,EF,correlated_dual,2,5,76
107,EF,correlated_dual,2,6,32
107,EF,correlated_dual,3,1,42
107,EF,correlated_dual,3,2,96
107,EF,correlated_dual,3,3,456
107,EF,correlated_dual,3,4,63
107,EF,correlated_dual,3,5,60
107,EF,correlated_dual,3,6,23
107,EF,correlated_dual,4,1,124
107,EF,correlated_dual,4,2,37
107,EF,correlated_dual,4,3,36
107,EF,correlated_dual,4,4,234
107,EF,correlated_dual,4,5,80
107,EF,correlated_dual,4,6,197
107,EF,correlated_dual,5,1,86
107,EF,correlated_dual,5,2,29
107,EF,correlated_dual,5,3,9
107,EF,correlated_dual,5,4,92
107,EF,correlated_dual,5,5,476
107,EF,correlated_dual,5,6,129
107,EF,correlated_dual,6,1,124
107,EF,correlated_dual,6,2,35
107,EF,correlated_dual,6,3,27
107,EF,correlated_dual,6,4,229
107,EF,correlated_dual,6,5,56
107,EF,correlated_dual,6,6,248
108,EF,natural,1,1,371
108,EF,natural,1,2,0
108,EF,natural,1,3,0
108,EF,natural,1,4,27
108,EF,natural,1,5,102
108,EF,natural,1,6,191
108,EF,natural,2,1,4
108,EF,natural,2,2,607
108,EF,natural,2,3,1
108,EF,natural,2,4,0
108,EF,natural,2,5,65
108,EF,natural,2,6,8
108,EF,natural,3,1,21
108,EF,natural,3,2,146
108,EF,natural,3,3,516
108,EF,natural,3,4,0
108,EF,natural,3,5,49
108,EF,natural,3,6,8
108,EF,natural,4,1,124
108,EF,natural,4,2,10
108,EF,natural,4,3,0
108,EF,natural,4,4,127
108,EF,natural,4,5,100
108,EF,natural,4,6,347
108,EF,natural,5,1,0
108,EF,natural,5,2,1
108,EF,natural,5,3,57
108,EF,natural,5,4,0
108,EF,natural,5,5,621
108,EF,natural,5,6,142
108,EF,natural,6,1,47
108,EF,natural,6,2,2
108,EF,natural,6,3,0
108,EF,natural,6,4,90
108,EF,natural,6,5,33
108,EF,natural,6,6,547
108,EF,silent_gaussian,1,1,316
108,EF,silent_gaussian,1,2,33
108,EF,silent_gaussian,1,3,18
108,EF,silent_gaussian,1,4,50
108,EF,silent_gaussian,1,5,90
108,EF,silent_gaussian,1,6,184
108,EF,silent_gaussian,2,1,55
108,EF,silent_gaussian,2,2,473
108,EF,silent_gaussian,2,3,24
108,EF,silent_gaussian,2,4,18
108,EF,silent_gaussian,2,5,63
108,EF,silent_gaussian,2,6,52
108,EF,silent_gaussian,3,1,62
108,EF,silent_gaussian,3,2,143
108,EF,silent_gaussian,3,3,414
108,EF,silent_gaussian,3,4,7
108,EF,silent_gaussian,3,5,54
108,EF,silent_gaussian,3,6,60
108,EF,silent_gaussian,4,1,142
108,EF,silent_gaussian,4,2,37
108,EF,silent_gaussian,4,3,31
108,EF,silent_gaussian,4,4,121
108,EF,silent_gaussian,4,5,79
108,EF,silent_gaussian,4,6,298
108,EF,silent_gaussian,5,1,27
108,EF,silent_gaussian,5,2,25
108,EF,silent_gaussian,5,3,71
108,EF,silent_gaussian,5,4,14
108,EF,silent_gaussian,5,5,535
108,EF,silent_gaussian,5,6,149
108,EF,silent_gaussian,6,1,89
108,EF,silent_gaussian,6,2,50
108,EF,silent_gaussian,6,3,35
108,EF,silent_gaussian,6,4,79
108,EF,silent_gaussian,6,5,51
108,EF,silent_gaussian,6,6,415
108,EF,gain_loss,1,1,376
108,EF,gain_loss,1,2,1
108,EF,gain_loss,1,3,0
108,EF,gain_loss,1,4,56
108,EF,gain_loss,1,5,86
108,EF,gain_loss,1,6,172
108,EF,gain_loss,2,1,23
108,EF,gain_loss,2,2,539
108,EF,gain_loss,2,3,1
108,EF,gain_loss,2,4,18
108,EF,gain_loss,2,5,56
108,EF,gain_loss,2,6,48
108,EF,gain_loss,3,1,31
108,EF,gain_loss,3,2,120
108,EF,gain_loss,3,3,481
108,EF,gain_loss,3,4,8
108,EF,gain_loss,3,5,48
108,EF,gain_loss,3,6,52
108,EF,gain_loss,4,1,116
108,EF,gain_loss,4,2,9
108,EF,gain_loss,4,3,2
108,EF,gain_loss,4,4,178
108,EF,gain_loss,4,5,59
108,EF,gain_loss,4,6,344
108,EF,gain_loss,5,1,9
108,EF,gain_loss,5,2,6
108,EF,gain_loss,5,3,53
108,EF,gain_loss,5,4,13
108,EF,gain_loss,5,5,578
108,EF,gain_loss,5,6,162
108,EF,gain_loss,6,1,43
108,EF,gain_loss,6,2,11
108,EF,gain_loss,6,3,0
108,EF,gain_loss,6,4,145
108,EF,gain_loss,6,5,30
108,EF,gain_loss,6,6,490
108,EF,offset,1,1,243
108,EF,offset,1,2,1
108,EF,offset,1,3,0
108,EF,offset,1,4,33
108,EF,offset,1,5,59
108,EF,offset,1,6,355
108,EF,offset,2,1,15
108,EF,offset,2,2,413
108,EF,offset,2,3,41
108,EF,offset,2,4,7
108,EF,offset,2,5,44
108,EF,offset,2,6,165
108,EF,offset,3,1,30
108,EF,offset,3,2,102
108,EF,offset,3,3,440
108,EF,offset,3,4,2
108,EF,offset,3,5,40
108,EF,offset,3,6,126
108,EF,offset,4,1,81
108,EF,offset,4,2,9
108,EF,offset,4,3,2
108,EF,offset,4,4,98
108,EF,offset,4,5,45
108,EF,offset,4,6,473
108,EF,offset,5,1,7
108,EF,offset,5,2,6
108,EF,offset,5,3,53
108,EF,offset,5,4,3
108,EF,offset,5,5,482
108,EF,offset,5,6,270
108,EF,offset,6,1,22
108,EF,offset,6,2,11
108,EF,offset,6,3,0
108,EF,offset,6,4,65
108,EF,offset,6,5,19
108,EF,offset,6,6,602
108,EF,linear_drift,1,1,304
108,EF,linear_drift,1,2,1
108,EF,linear_drift,1,3,0
108,EF,linear_drift,1,4,33
108,EF,linear_drift,1,5,61
108,EF,linear_drift,1,6,292
108,EF,linear_drift,2,1,15
108,EF,linear_drift,2,2,502
108,EF,linear_drift,2,3,6
108,EF,linear_drift,2,4,8
108,EF,linear_drift,2,5,45
108,EF,linear_drift,2,6,109
108,EF,linear_drift,3,1,30
108,EF,linear_drift,3,2,105
108,EF,linear_drift,3,3,471
108,EF,linear_drift,3,4,2
108,EF,linear_drift,3,5,43
108,EF,linear_drift,3,6,89
108,EF,linear_drift,4,1,81
108,EF,linear_drift,4,2,10
108,EF,linear_drift,4,3,2
108,EF,linear_drift,4,4,116
108,EF,linear_drift,4,5,46
108,EF,linear_drift,4,6,453
108,EF,linear_drift,5,1,8
108,EF,linear_drift,5,2,6
108,EF,linear_drift,5,3,51
108,EF,linear_drift,5,4,4
108,EF,linear_drift,5,5,546
108,EF,linear_drift,5,6,206
108,EF,linear_drift,6,1,25
108,EF,linear_drift,6,2,11
108,EF,linear_drift,6,3,0
108,EF,linear_drift,6,4,65
108,EF,linear_drift,6,5,19
108,EF,linear_drift,6,6,599
108,EF,stuck_at,1,1,380
108,EF,stuck_at,1,2,1
108,EF,stuck_at,1,3,0
108,EF,stuck_at,1,4,59
108,EF,stuck_at,1,5,86
108,EF,stuck_at,1,6,165
108,EF,stuck_at,2,1,34
108,EF,stuck_at,2,2,514
108,EF,stuck_at,2,3,2
108,EF,stuck_at,2,4,26
108,EF,stuck_at,2,5,54
108,EF,stuck_at,2,6,55
108,EF,stuck_at,3,1,33
108,EF,stuck_at,3,2,113
108,EF,stuck_at,3,3,476
108,EF,stuck_at,3,4,12
108,EF,stuck_at,3,5,47
108,EF,stuck_at,3,6,59
108,EF,stuck_at,4,1,122
108,EF,stuck_at,4,2,9
108,EF,stuck_at,4,3,2
108,EF,stuck_at,4,4,195
108,EF,stuck_at,4,5,53
108,EF,stuck_at,4,6,327
108,EF,stuck_at,5,1,12
108,EF,stuck_at,5,2,14
108,EF,stuck_at,5,3,54
108,EF,stuck_at,5,4,22
108,EF,stuck_at,5,5,556
108,EF,stuck_at,5,6,163
108,EF,stuck_at,6,1,47
108,EF,stuck_at,6,2,11
108,EF,stuck_at,6,3,0
108,EF,stuck_at,6,4,171
108,EF,stuck_at,6,5,30
108,EF,stuck_at,6,6,460
108,EF,clipping,1,1,381
108,EF,clipping,1,2,6
108,EF,clipping,1,3,0
108,EF,clipping,1,4,55
108,EF,clipping,1,5,94
108,EF,clipping,1,6,155
108,EF,clipping,2,1,18
108,EF,clipping,2,2,571
108,EF,clipping,2,3,1
108,EF,clipping,2,4,12
108,EF,clipping,2,5,52
108,EF,clipping,2,6,31
108,EF,clipping,3,1,30
108,EF,clipping,3,2,142
108,EF,clipping,3,3,477
108,EF,clipping,3,4,6
108,EF,clipping,3,5,47
108,EF,clipping,3,6,38
108,EF,clipping,4,1,116
108,EF,clipping,4,2,47
108,EF,clipping,4,3,3
108,EF,clipping,4,4,196
108,EF,clipping,4,5,63
108,EF,clipping,4,6,283
108,EF,clipping,5,1,21
108,EF,clipping,5,2,6
108,EF,clipping,5,3,53
108,EF,clipping,5,4,13
108,EF,clipping,5,5,588
108,EF,clipping,5,6,140
108,EF,clipping,6,1,35
108,EF,clipping,6,2,49
108,EF,clipping,6,3,0
108,EF,clipping,6,4,191
108,EF,clipping,6,5,31
108,EF,clipping,6,6,413
108,EF,correlated_dual,1,1,329
108,EF,correlated_dual,1,2,30
108,EF,correlated_dual,1,3,14
108,EF,correlated_dual,1,4,63
108,EF,correlated_dual,1,5,96
108,EF,correlated_dual,1,6,159
108,EF,correlated_dual,2,1,64
108,EF,correlated_dual,2,2,441
108,EF,correlated_dual,2,3,44
108,EF,correlated_dual,2,4,32
108,EF,correlated_dual,2,5,67
108,EF,correlated_dual,2,6,37
108,EF,correlated_dual,3,1,74
108,EF,correlated_dual,3,2,144
108,EF,correlated_dual,3,3,399
108,EF,correlated_dual,3,4,13
108,EF,correlated_dual,3,5,58
108,EF,correlated_dual,3,6,52
108,EF,correlated_dual,4,1,153
108,EF,correlated_dual,4,2,41
108,EF,correlated_dual,4,3,32
108,EF,correlated_dual,4,4,119
108,EF,correlated_dual,4,5,92
108,EF,correlated_dual,4,6,271
108,EF,correlated_dual,5,1,40
108,EF,correlated_dual,5,2,26
108,EF,correlated_dual,5,3,65
108,EF,correlated_dual,5,4,29
108,EF,correlated_dual,5,5,525
108,EF,correlated_dual,5,6,136
108,EF,correlated_dual,6,1,100
108,EF,correlated_dual,6,2,52
108,EF,correlated_dual,6,3,36
108,EF,correlated_dual,6,4,85
108,EF,correlated_dual,6,5,61
108,EF,correlated_dual,6,6,385
109,EF,natural,1,1,405
109,EF,natural,1,2,0
109,EF,natural,1,3,0
109,EF,natural,1,4,43
109,EF,natural,1,5,97
109,EF,natural,1,6,146
109,EF,natural,2,1,28
109,EF,natural,2,2,593
109,EF,natural,2,3,12
109,EF,natural,2,4,2
109,EF,natural,2,5,45
109,EF,natural,2,6,5
109,EF,natural,3,1,45
109,EF,natural,3,2,85
109,EF,natural,3,3,576
109,EF,natural,3,4,0
109,EF,natural,3,5,31
109,EF,natural,3,6,3
109,EF,natural,4,1,269
109,EF,natural,4,2,33
109,EF,natural,4,3,32
109,EF,natural,4,4,96
109,EF,natural,4,5,118
109,EF,natural,4,6,160
109,EF,natural,5,1,2
109,EF,natural,5,2,0
109,EF,natural,5,3,61
109,EF,natural,5,4,1
109,EF,natural,5,5,649
109,EF,natural,5,6,108
109,EF,natural,6,1,304
109,EF,natural,6,2,1
109,EF,natural,6,3,0
109,EF,natural,6,4,12
109,EF,natural,6,5,34
109,EF,natural,6,6,368
109,EF,silent_gaussian,1,1,366
109,EF,silent_gaussian,1,2,20
109,EF,silent_gaussian,1,3,21
109,EF,silent_gaussian,1,4,56
109,EF,silent_gaussian,1,5,104
109,EF,silent_gaussian,1,6,124
109,EF,silent_gaussian,2,1,79
109,EF,silent_gaussian,2,2,411
109,EF,silent_gaussian,2,3,88
109,EF,silent_gaussian,2,4,22
109,EF,silent_gaussian,2,5,57
109,EF,silent_gaussian,2,6,28
109,EF,silent_gaussian,3,1,90
109,EF,silent_gaussian,3,2,64
109,EF,silent_gaussian,3,3,502
109,EF,silent_gaussian,3,4,13
109,EF,silent_gaussian,3,5,34
109,EF,silent_gaussian,3,6,37
109,EF,silent_gaussian,4,1,238
109,EF,silent_gaussian,4,2,50
109,EF,silent_gaussian,4,3,36
109,EF,silent_gaussian,4,4,113
109,EF,silent_gaussian,4,5,84
109,EF,silent_gaussian,4,6,187
109,EF,silent_gaussian,5,1,42
109,EF,silent_gaussian,5,2,15
109,EF,silent_gaussian,5,3,88
109,EF,silent_gaussian,5,4,27
109,EF,silent_gaussian,5,5,530
109,EF,silent_gaussian,5,6,119
109,EF,silent_gaussian,6,1,228
109,EF,silent_gaussian,6,2,30
109,EF,silent_gaussian,6,3,38
109,EF,silent_gaussian,6,4,72
109,EF,silent_gaussian,6,5,51
109,EF,silent_gaussian,6,6,300
109,EF,gain_loss,1,1,390
109,EF,gain_loss,1,2,0
109,EF,gain_loss,1,3,2
109,EF,gain_loss,1,4,67
109,EF,gain_loss,1,5,83
109,EF,gain_loss,1,6,149
109,EF,gain_loss,2,1,67
109,EF,gain_loss,2,2,470
109,EF,gain_loss,2,3,63
109,EF,gain_loss,2,4,26
109,EF,gain_loss,2,5,42
109,EF,gain_loss,2,6,17
109,EF,gain_loss,3,1,58
109,EF,gain_loss,3,2,57
109,EF,gain_loss,3,3,570
109,EF,gain_loss,3,4,7
109,EF,gain_loss,3,5,25
109,EF,gain_loss,3,6,23
109,EF,gain_loss,4,1,210
109,EF,gain_loss,4,2,20
109,EF,gain_loss,4,3,17
109,EF,gain_loss,4,4,132
109,EF,gain_loss,4,5,66
109,EF,gain_loss,4,6,263
109,EF,gain_loss,5,1,33
109,EF,gain_loss,5,2,1
109,EF,gain_loss,5,3,69
109,EF,gain_loss,5,4,24
109,EF,gain_loss,5,5,573
109,EF,gain_loss,5,6,121
109,EF,gain_loss,6,1,201
109,EF,gain_loss,6,2,3
109,EF,gain_loss,6,3,11
109,EF,gain_loss,6,4,84
109,EF,gain_loss,6,5,25
109,EF,gain_loss,6,6,395
109,EF,offset,1,1,304
109,EF,offset,1,2,0
109,EF,offset,1,3,3
109,EF,offset,1,4,41
109,EF,offset,1,5,64
109,EF,offset,1,6,279
109,EF,offset,2,1,48
109,EF,offset,2,2,326
109,EF,offset,2,3,142
109,EF,offset,2,4,11
109,EF,offset,2,5,33
109,EF,offset,2,6,125
109,EF,offset,3,1,49
109,EF,offset,3,2,43
109,EF,offset,3,3,545
109,EF,offset,3,4,4
109,EF,offset,3,5,14
109,EF,offset,3,6,85
109,EF,offset,4,1,170
109,EF,offset,4,2,15
109,EF,offset,4,3,15
109,EF,offset,4,4,86
109,EF,offset,4,5,50
109,EF,offset,4,6,372
109,EF,offset,5,1,17
109,EF,offset,5,2,1
109,EF,offset,5,3,78
109,EF,offset,5,4,14
109,EF,offset,5,5,477
109,EF,offset,5,6,234
109,EF,offset,6,1,157
109,EF,offset,6,2,0
109,EF,offset,6,3,2
109,EF,offset,6,4,56
109,EF,offset,6,5,18
109,EF,offset,6,6,486
109,EF,linear_drift,1,1,362
109,EF,linear_drift,1,2,1
109,EF,linear_drift,1,3,2
109,EF,linear_drift,1,4,43
109,EF,linear_drift,1,5,65
109,EF,linear_drift,1,6,218
109,EF,linear_drift,2,1,54
109,EF,linear_drift,2,2,349
109,EF,linear_drift,2,3,157
109,EF,linear_drift,2,4,20
109,EF,linear_drift,2,5,33
109,EF,linear_drift,2,6,72
109,EF,linear_drift,3,1,50
109,EF,linear_drift,3,2,43
109,EF,linear_drift,3,3,563
109,EF,linear_drift,3,4,5
109,EF,linear_drift,3,5,19
109,EF,linear_drift,3,6,60
109,EF,linear_drift,4,1,170
109,EF,linear_drift,4,2,15
109,EF,linear_drift,4,3,24
109,EF,linear_drift,4,4,96
109,EF,linear_drift,4,5,50
109,EF,linear_drift,4,6,353
109,EF,linear_drift,5,1,17
109,EF,linear_drift,5,2,1
109,EF,linear_drift,5,3,76
109,EF,linear_drift,5,4,17
109,EF,linear_drift,5,5,549
109,EF,linear_drift,5,6,161
109,EF,linear_drift,6,1,160
109,EF,linear_drift,6,2,0
109,EF,linear_drift,6,3,4
109,EF,linear_drift,6,4,71
109,EF,linear_drift,6,5,18
109,EF,linear_drift,6,6,466
109,EF,stuck_at,1,1,388
109,EF,stuck_at,1,2,0
109,EF,stuck_at,1,3,2
109,EF,stuck_at,1,4,71
109,EF,stuck_at,1,5,78
109,EF,stuck_at,1,6,152
109,EF,stuck_at,2,1,69
109,EF,stuck_at,2,2,441
109,EF,stuck_at,2,3,72
109,EF,stuck_at,2,4,24
109,EF,stuck_at,2,5,39
109,EF,stuck_at,2,6,40
109,EF,stuck_at,3,1,54
109,EF,stuck_at,3,2,44
109,EF,stuck_at,3,3,562
109,EF,stuck_at,3,4,7
109,EF,stuck_at,3,5,24
109,EF,stuck_at,3,6,49
109,EF,stuck_at,4,1,199
109,EF,stuck_at,4,2,16
109,EF,stuck_at,4,3,16
109,EF,stuck_at,4,4,121
109,EF,stuck_at,4,5,56
109,EF,stuck_at,4,6,300
109,EF,stuck_at,5,1,48
109,EF,stuck_at,5,2,2
109,EF,stuck_at,5,3,71
109,EF,stuck_at,5,4,28
109,EF,stuck_at,5,5,525
109,EF,stuck_at,5,6,147
109,EF,stuck_at,6,1,182
109,EF,stuck_at,6,2,1
109,EF,stuck_at,6,3,12
109,EF,stuck_at,6,4,77
109,EF,stuck_at,6,5,24
109,EF,stuck_at,6,6,423
109,EF,clipping,1,1,410
109,EF,clipping,1,2,1
109,EF,clipping,1,3,4
109,EF,clipping,1,4,63
109,EF,clipping,1,5,93
109,EF,clipping,1,6,120
109,EF,clipping,2,1,61
109,EF,clipping,2,2,497
109,EF,clipping,2,3,58
109,EF,clipping,2,4,17
109,EF,clipping,2,5,39
109,EF,clipping,2,6,13
109,EF,clipping,3,1,53
109,EF,clipping,3,2,65
109,EF,clipping,3,3,575
109,EF,clipping,3,4,6
109,EF,clipping,3,5,23
109,EF,clipping,3,6,18
109,EF,clipping,4,1,232
109,EF,clipping,4,2,38
109,EF,clipping,4,3,50
109,EF,clipping,4,4,134
109,EF,clipping,4,5,71
109,EF,clipping,4,6,183
109,EF,clipping,5,1,46
109,EF,clipping,5,2,2
109,EF,clipping,5,3,89
109,EF,clipping,5,4,25
109,EF,clipping,5,5,552
109,EF,clipping,5,6,107
109,EF,clipping,6,1,241
109,EF,clipping,6,2,24
109,EF,clipping,6,3,17
109,EF,clipping,6,4,118
109,EF,clipping,6,5,32
109,EF,clipping,6,6,287
109,EF,correlated_dual,1,1,358
109,EF,correlated_dual,1,2,26
109,EF,correlated_dual,1,3,22
109,EF,correlated_dual,1,4,65
109,EF,correlated_dual,1,5,101
109,EF,correlated_dual,1,6,119
109,EF,correlated_dual,2,1,94
109,EF,correlated_dual,2,2,387
109,EF,correlated_dual,2,3,90
109,EF,correlated_dual,2,4,34
109,EF,correlated_dual,2,5,60
109,EF,correlated_dual,2,6,20
109,EF,correlated_dual,3,1,102
109,EF,correlated_dual,3,2,67
109,EF,correlated_dual,3,3,482
109,EF,correlated_dual,3,4,21
109,EF,correlated_dual,3,5,36
109,EF,correlated_dual,3,6,32
109,EF,correlated_dual,4,1,248
109,EF,correlated_dual,4,2,52
109,EF,correlated_dual,4,3,52
109,EF,correlated_dual,4,4,112
109,EF,correlated_dual,4,5,87
109,EF,correlated_dual,4,6,157
109,EF,correlated_dual,5,1,63
109,EF,correlated_dual,5,2,21
109,EF,correlated_dual,5,3,78
109,EF,correlated_dual,5,4,38
109,EF,correlated_dual,5,5,518
109,EF,correlated_dual,5,6,103
109,EF,correlated_dual,6,1,235
109,EF,correlated_dual,6,2,34
109,EF,correlated_dual,6,3,35
109,EF,correlated_dual,6,4,89
109,EF,correlated_dual,6,5,63
109,EF,correlated_dual,6,6,263
110,EF,natural,1,1,389
110,EF,natural,1,2,0
110,EF,natural,1,3,0
110,EF,natural,1,4,48
110,EF,natural,1,5,75
110,EF,natural,1,6,179
110,EF,natural,2,1,14
110,EF,natural,2,2,598
110,EF,natural,2,3,4
110,EF,natural,2,4,0
110,EF,natural,2,5,63
110,EF,natural,2,6,6
110,EF,natural,3,1,90
110,EF,natural,3,2,23
110,EF,natural,3,3,575
110,EF,natural,3,4,0
110,EF,natural,3,5,47
110,EF,natural,3,6,5
110,EF,natural,4,1,242
110,EF,natural,4,2,1
110,EF,natural,4,3,28
110,EF,natural,4,4,82
110,EF,natural,4,5,28
110,EF,natural,4,6,327
110,EF,natural,5,1,2
110,EF,natural,5,2,0
110,EF,natural,5,3,63
110,EF,natural,5,4,0
110,EF,natural,5,5,535
110,EF,natural,5,6,221
110,EF,natural,6,1,189
110,EF,natural,6,2,0
110,EF,natural,6,3,0
110,EF,natural,6,4,7
110,EF,natural,6,5,22
110,EF,natural,6,6,501
110,EF,silent_gaussian,1,1,341
110,EF,silent_gaussian,1,2,23
110,EF,silent_gaussian,1,3,15
110,EF,silent_gaussian,1,4,69
110,EF,silent_gaussian,1,5,76
110,EF,silent_gaussian,1,6,167
110,EF,silent_gaussian,2,1,67
110,EF,silent_gaussian,2,2,434
110,EF,silent_gaussian,2,3,54
110,EF,silent_gaussian,2,4,16
110,EF,silent_gaussian,2,5,71
110,EF,silent_gaussian,2,6,43
110,EF,silent_gaussian,3,1,74
110,EF,silent_gaussian,3,2,71
110,EF,silent_gaussian,3,3,500
110,EF,silent_gaussian,3,4,16
110,EF,silent_gaussian,3,5,44
110,EF,silent_gaussian,3,6,35
110,EF,silent_gaussian,4,1,235
110,EF,silent_gaussian,4,2,40
110,EF,silent_gaussian,4,3,44
110,EF,silent_gaussian,4,4,100
110,EF,silent_gaussian,4,5,29
110,EF,silent_gaussian,4,6,260
110,EF,silent_gaussian,5,1,27
110,EF,silent_gaussian,5,2,23
110,EF,silent_gaussian,5,3,73
110,EF,silent_gaussian,5,4,37
110,EF,silent_gaussian,5,5,488
110,EF,silent_gaussian,5,6,173
110,EF,silent_gaussian,6,1,161
110,EF,silent_gaussian,6,2,27
110,EF,silent_gaussian,6,3,30
110,EF,silent_gaussian,6,4,82
110,EF,silent_gaussian,6,5,54
110,EF,silent_gaussian,6,6,365
110,EF,gain_loss,1,1,384
110,EF,gain_loss,1,2,0
110,EF,gain_loss,1,3,0
110,EF,gain_loss,1,4,79
110,EF,gain_loss,1,5,64
110,EF,gain_loss,1,6,164
110,EF,gain_loss,2,1,53
110,EF,gain_loss,2,2,490
110,EF,gain_loss,2,3,37
110,EF,gain_loss,2,4,13
110,EF,gain_loss,2,5,56
110,EF,gain_loss,2,6,36
110,EF,gain_loss,3,1,57
110,EF,gain_loss,3,2,37
110,EF,gain_loss,3,3,547
110,EF,gain_loss,3,4,11
110,EF,gain_loss,3,5,38
110,EF,gain_loss,3,6,50
110,EF,gain_loss,4,1,223
110,EF,gain_loss,4,2,0
110,EF,gain_loss,4,3,24
110,EF,gain_loss,4,4,116
110,EF,gain_loss,4,5,13
110,EF,gain_loss,4,6,332
110,EF,gain_loss,5,1,6
110,EF,gain_loss,5,2,4
110,EF,gain_loss,5,3,70
110,EF,gain_loss,5,4,34
110,EF,gain_loss,5,5,497
110,EF,gain_loss,5,6,210
110,EF,gain_loss,6,1,153
110,EF,gain_loss,6,2,0
110,EF,gain_loss,6,3,8
110,EF,gain_loss,6,4,71
110,EF,gain_loss,6,5,22
110,EF,gain_loss,6,6,465
110,EF,offset,1,1,337
110,EF,offset,1,2,0
110,EF,offset,1,3,0
110,EF,offset,1,4,47
110,EF,offset,1,5,48
110,EF,offset,1,6,259
110,EF,offset,2,1,52
110,EF,offset,2,2,386
110,EF,offset,2,3,52
110,EF,offset,2,4,10
110,EF,offset,2,5,52
110,EF,offset,2,6,133
110,EF,offset,3,1,49
