method,seed,subset,metric,value,n
QMF-PD-rank0,102,clean_matched_mask,macro_auprc,0.6000891121131757,4364
QMF-PD-rank0,102,clean_matched_mask,nll,2.1173860127374233,4364
QMF-PD-rank0,102,clean_matched_mask,brier,0.6489582411723435,4364
QMF-PD-rank0,102,clean_matched_mask,ece15,0.24395240675299462,4364
QMF-PD-rank0,102,fault_all,accuracy,0.5224564619615032,4364
QMF-PD-rank0,102,fault_all,macro_f1,0.5078382344641033,4364
QMF-PD-rank0,102,fault_all,macro_auroc,0.79639585081084,4364
QMF-PD-rank0,102,fault_all,macro_auprc,0.5068028114313794,4364
QMF-PD-rank0,102,fault_all,nll,3.013477230729325,4364
QMF-PD-rank0,102,fault_all,brier,0.7634042113777358,4364
QMF-PD-rank0,102,fault_all,ece15,0.3138104897747064,4364
QMF-PD-rank0,102,fault_affected,accuracy,0.44192634560906513,1765
QMF-PD-rank0,102,fault_affected,macro_f1,0.43236965914681513,1765
QMF-PD-rank0,102,fault_affected,macro_auroc,0.7364351396331167,1765
QMF-PD-rank0,102,fault_affected,macro_auprc,0.41302931938773685,1765
QMF-PD-rank0,102,fault_affected,nll,4.365350564378894,1765
QMF-PD-rank0,102,fault_affected,brier,0.9449242219735204,1765
QMF-PD-rank0,102,fault_affected,ece15,0.4191778684641755,1765
QMF-PD-rank0,102,fault_unaffected,accuracy,0.5771450557906888,2599
QMF-PD-rank0,102,fault_unaffected,macro_f1,0.5567515776223406,2599
QMF-PD-rank0,102,fault_unaffected,macro_auroc,0.8452805939739151,2599
QMF-PD-rank0,102,fault_unaffected,macro_auprc,0.6029655529305763,2599
QMF-PD-rank0,102,fault_unaffected,nll,2.0954101149573017,2599
QMF-PD-rank0,102,fault_unaffected,brier,0.6401326381951423,2599
QMF-PD-rank0,102,fault_unaffected,ece15,0.24244431821645887,2599
QMF-PD-rank1,102,clean_matched_mask,accuracy,0.5710357470210816,4364
QMF-PD-rank1,102,clean_matched_mask,macro_f1,0.5537824609120098,4364
QMF-PD-rank1,102,clean_matched_mask,macro_auroc,0.8433898675078728,4364
QMF-PD-rank1,102,clean_matched_mask,macro_auprc,0.6006895997523468,4364
QMF-PD-rank1,102,clean_matched_mask,nll,1.9565516889675667,4364
QMF-PD-rank1,102,clean_matched_mask,brier,0.6332728311529768,4364
QMF-PD-rank1,102,clean_matched_mask,ece15,0.2281272605635178,4364
QMF-PD-rank1,102,fault_all,accuracy,0.5217690192483959,4364
QMF-PD-rank1,102,fault_all,macro_f1,0.5066843631623383,4364
QMF-PD-rank1,102,fault_all,macro_auroc,0.7969971817295954,4364
QMF-PD-rank1,102,fault_all,macro_auprc,0.5038705754243278,4364
QMF-PD-rank1,102,fault_all,nll,2.7945952650241557,4364
QMF-PD-rank1,102,fault_all,brier,0.7481617007954808,4364
QMF-PD-rank1,102,fault_all,ece15,0.3004352767686304,4364
QMF-PD-rank1,102,fault_affected,accuracy,0.44022662889518416,1765
QMF-PD-rank1,102,fault_affected,macro_f1,0.4307590088385979,1765
QMF-PD-rank1,102,fault_affected,macro_auroc,0.7365137891947734,1765
QMF-PD-rank1,102,fault_affected,macro_auprc,0.4100952427992623,1765
QMF-PD-rank1,102,fault_affected,nll,4.047072968919843,1765
QMF-PD-rank1,102,fault_affected,brier,0.9311808717799201,1765
QMF-PD-rank1,102,fault_affected,ece15,0.40832423993278155,1765
QMF-PD-rank1,102,fault_unaffected,accuracy,0.5771450557906888,2599
QMF-PD-rank1,102,fault_unaffected,macro_f1,0.5568286417796294,2599
QMF-PD-rank1,102,fault_unaffected,macro_auroc,0.8463888995728888,2599
QMF-PD-rank1,102,fault_unaffected,macro_auprc,0.6029607553465464,2599
QMF-PD-rank1,102,fault_unaffected,nll,1.9440284518745257,2599
QMF-PD-rank1,102,fault_unaffected,brier,0.623872036775652,2599
QMF-PD-rank1,102,fault_unaffected,ece15,0.22749454872385272,2599
QMF-PD-faithful,102,clean_matched_mask,accuracy,0.5623281393217232,4364
QMF-PD-faithful,102,clean_matched_mask,macro_f1,0.5383348695216039,4364
QMF-PD-faithful,102,clean_matched_mask,macro_auroc,0.8414543468823421,4364
QMF-PD-faithful,102,clean_matched_mask,macro_auprc,0.6124072483121809,4364
QMF-PD-faithful,102,clean_matched_mask,nll,1.5574853964330484,4364
QMF-PD-faithful,102,clean_matched_mask,brier,0.6104925449759782,4364
QMF-PD-faithful,102,clean_matched_mask,ece15,0.16646126979034936,4364
QMF-PD-faithful,102,fault_all,accuracy,0.5318515123739689,4364
QMF-PD-faithful,102,fault_all,macro_f1,0.5103133642385665,4364
QMF-PD-faithful,102,fault_all,macro_auroc,0.8172400447945684,4364
QMF-PD-faithful,102,fault_all,macro_auprc,0.55693058508715,4364
QMF-PD-faithful,102,fault_all,nll,1.8211856768991046,4364
QMF-PD-faithful,102,fault_all,brier,0.66636780336549,4364
QMF-PD-faithful,102,fault_all,ece15,0.1990617999515055,4364
QMF-PD-faithful,102,fault_affected,accuracy,0.4753541076487252,1765
QMF-PD-faithful,102,fault_affected,macro_f1,0.4595285492898548,1765
