seed,method,fault,subset,metric,value
101,PDRF_NOQ,silent,all,class_5_recall,0.5140073081607796
101,PDRF_NOQ,silent,all,class_5_f1,0.5255292652552926
101,PDRF_NOQ,silent,all,class_5_auroc,0.7919484406472352
101,PDRF_NOQ,silent,all,class_5_auprc,0.583012630746872
101,PDRF_NOQ,silent,all,class_6_precision,0.3161244695898161
101,PDRF_NOQ,silent,all,class_6_recall,0.6216968011126565
101,PDRF_NOQ,silent,all,class_6_f1,0.4191279887482419
101,PDRF_NOQ,silent,all,class_6_auroc,0.7750999234953286
101,PDRF_NOQ,silent,all,class_6_auprc,0.3551544495255551
101,PDRF_NOQ,silent,affected,accuracy,0.4498583569405099
101,PDRF_NOQ,silent,affected,macro_f1,0.4473934803260808
101,PDRF_NOQ,silent,affected,macro_auroc,0.7549677410310848
101,PDRF_NOQ,silent,affected,macro_auprc,0.45135350627134435
101,PDRF_NOQ,silent,affected,nll,2.5228782517794444
101,PDRF_NOQ,silent,affected,class_1_precision,0.5796460176991151
101,PDRF_NOQ,silent,affected,class_1_recall,0.46953405017921146
101,PDRF_NOQ,silent,affected,class_1_f1,0.5188118811881188
101,PDRF_NOQ,silent,affected,class_1_auroc,0.7901609767628089
101,PDRF_NOQ,silent,affected,class_1_auprc,0.47068711604484353
101,PDRF_NOQ,silent,affected,class_2_precision,0.6009174311926605
101,PDRF_NOQ,silent,affected,class_2_recall,0.4712230215827338
101,PDRF_NOQ,silent,affected,class_2_f1,0.5282258064516129
101,PDRF_NOQ,silent,affected,class_2_auroc,0.7760640176493641
101,PDRF_NOQ,silent,affected,class_2_auprc,0.5179193575647412
101,PDRF_NOQ,silent,affected,class_3_precision,0.5594855305466238
101,PDRF_NOQ,silent,affected,class_3_recall,0.5858585858585859
101,PDRF_NOQ,silent,affected,class_3_f1,0.5723684210526315
101,PDRF_NOQ,silent,affected,class_3_auroc,0.8255970238259067
101,PDRF_NOQ,silent,affected,class_3_auprc,0.6466036986883631
101,PDRF_NOQ,silent,affected,class_4_precision,0.25806451612903225
101,PDRF_NOQ,silent,affected,class_4_recall,0.15789473684210525
101,PDRF_NOQ,silent,affected,class_4_f1,0.19591836734693877
101,PDRF_NOQ,silent,affected,class_4_auroc,0.6543530926906589
101,PDRF_NOQ,silent,affected,class_4_auprc,0.23378644251226843
101,PDRF_NOQ,silent,affected,class_5_precision,0.45077720207253885
101,PDRF_NOQ,silent,affected,class_5_recall,0.5523809523809524
101,PDRF_NOQ,silent,affected,class_5_f1,0.4964336661911555
101,PDRF_NOQ,silent,affected,class_5_auroc,0.763288451012589
101,PDRF_NOQ,silent,affected,class_5_auprc,0.5342041572432873
101,PDRF_NOQ,silent,affected,class_6_precision,0.3105022831050228
101,PDRF_NOQ,silent,affected,class_6_recall,0.4657534246575342
101,PDRF_NOQ,silent,affected,class_6_f1,0.3726027397260274
101,PDRF_NOQ,silent,affected,class_6_auroc,0.7203428842451804
101,PDRF_NOQ,silent,affected,class_6_auprc,0.30492026557456275
101,PDRF_NOQ,silent,unaffected,accuracy,0.5486725663716814
101,PDRF_NOQ,silent,unaffected,macro_f1,0.5422368617679344
101,PDRF_NOQ,silent,unaffected,macro_auroc,0.8451818118270681
101,PDRF_NOQ,silent,unaffected,macro_auprc,0.5856947525891046
101,PDRF_NOQ,silent,unaffected,nll,1.502665737795058
101,PDRF_NOQ,silent,unaffected,class_1_precision,0.6996466431095406
101,PDRF_NOQ,silent,unaffected,class_1_recall,0.48058252427184467
101,PDRF_NOQ,silent,unaffected,class_1_f1,0.5697841726618705
101,PDRF_NOQ,silent,unaffected,class_1_auroc,0.8558882807054927
101,PDRF_NOQ,silent,unaffected,class_1_auprc,0.5377648542835858
101,PDRF_NOQ,silent,unaffected,class_2_precision,0.8348348348348348
101,PDRF_NOQ,silent,unaffected,class_2_recall,0.683046683046683
101,PDRF_NOQ,silent,unaffected,class_2_f1,0.7513513513513513
101,PDRF_NOQ,silent,unaffected,class_2_auroc,0.9171456625836186
101,PDRF_NOQ,silent,unaffected,class_2_auprc,0.7912142355567093
101,PDRF_NOQ,silent,unaffected,class_3_precision,0.7616926503340757
101,PDRF_NOQ,silent,unaffected,class_3_recall,0.7720090293453724
101,PDRF_NOQ,silent,unaffected,class_3_f1,0.7668161434977578
101,PDRF_NOQ,silent,unaffected,class_3_auroc,0.918198779614452
101,PDRF_NOQ,silent,unaffected,class_3_auprc,0.863764536254477
101,PDRF_NOQ,silent,unaffected,class_4_precision,0.3081761006289308
101,PDRF_NOQ,silent,unaffected,class_4_recall,0.12128712871287128
101,PDRF_NOQ,silent,unaffected,class_4_f1,0.17406749555950266
101,PDRF_NOQ,silent,unaffected,class_4_auroc,0.7439804686619005
101,PDRF_NOQ,silent,unaffected,class_4_auprc,0.2634385495933879
101,PDRF_NOQ,silent,unaffected,class_5_precision,0.6215538847117794
101,PDRF_NOQ,silent,unaffected,class_5_recall,0.4901185770750988
101,PDRF_NOQ,silent,unaffected,class_5_f1,0.5480662983425414
101,PDRF_NOQ,silent,unaffected,class_5_auroc,0.8168740522237687
101,PDRF_NOQ,silent,unaffected,class_5_auprc,0.6325384679898017
101,PDRF_NOQ,silent,unaffected,class_6_precision,0.31864754098360654
101,PDRF_NOQ,silent,unaffected,class_6_recall,0.7283372365339579
101,PDRF_NOQ,silent,unaffected,class_6_f1,0.44333570919458304
101,PDRF_NOQ,silent,unaffected,class_6_auroc,0.8190036271731771
101,PDRF_NOQ,silent,unaffected,class_6_auprc,0.42544787185666616
101,PDRF,natural,all,accuracy,0.5428505957836847
101,PDRF,natural,all,macro_f1,0.5331989580570617
101,PDRF,natural,all,macro_auroc,0.8434290177146525
101,PDRF,natural,all,macro_auprc,0.5788144601808651
101,PDRF,natural,all,nll,1.5596909214102954
101,PDRF,natural,all,class_1_precision,0.680672268907563
101,PDRF,natural,all,class_1_recall,0.46888567293777134
101,PDRF,natural,all,class_1_f1,0.5552699228791774
101,PDRF,natural,all,class_1_auroc,0.8614172415518571
101,PDRF,natural,all,class_1_auprc,0.550211798195559
101,PDRF,natural,all,class_2_precision,0.785472972972973
101,PDRF,natural,all,class_2_recall,0.6788321167883211
101,PDRF,natural,all,class_2_f1,0.7282693813625685
101,PDRF,natural,all,class_2_auroc,0.8989728643335722
101,PDRF,natural,all,class_2_auprc,0.7295098882044916
101,PDRF,natural,all,class_3_precision,0.7365591397849462
101,PDRF,natural,all,class_3_recall,0.7405405405405405
101,PDRF,natural,all,class_3_f1,0.738544474393531
101,PDRF,natural,all,class_3_auroc,0.9075808424318357
101,PDRF,natural,all,class_3_auprc,0.8374155622313976
101,PDRF,natural,all,class_4_precision,0.28169014084507044
101,PDRF,natural,all,class_4_recall,0.11299435028248588
101,PDRF,natural,all,class_4_f1,0.16129032258064516
101,PDRF,natural,all,class_4_auroc,0.7495170851413665
101,PDRF,natural,all,class_4_auprc,0.27314367581472443
101,PDRF,natural,all,class_5_precision,0.5918079096045198
101,PDRF,natural,all,class_5_recall,0.510353227771011
101,PDRF,natural,all,class_5_f1,0.5480706344015697
101,PDRF,natural,all,class_5_auroc,0.8074677109450177
101,PDRF,natural,all,class_5_auprc,0.616888543007803
101,PDRF,natural,all,class_6_precision,0.3416666666666667
101,PDRF,natural,all,class_6_recall,0.741307371349096
101,PDRF,natural,all,class_6_f1,0.46774901272487934
101,PDRF,natural,all,class_6_auroc,0.8356183618842662
101,PDRF,natural,all,class_6_auprc,0.46571729363121545
101,PDRF,silent,all,accuracy,0.5132905591200734
101,PDRF,silent,all,macro_f1,0.5102082485279807
101,PDRF,silent,all,macro_auroc,0.8052650138794045
101,PDRF,silent,all,macro_auprc,0.5233382453498949
101,PDRF,silent,all,nll,1.964992288584532
101,PDRF,silent,all,class_1_precision,0.6337760910815939
101,PDRF,silent,all,class_1_recall,0.4833574529667149
101,PDRF,silent,all,class_1_f1,0.548440065681445
101,PDRF,silent,all,class_1_auroc,0.8210207628475956
101,PDRF,silent,all,class_1_auprc,0.500603885784989
101,PDRF,silent,all,class_2_precision,0.7438162544169611
101,PDRF,silent,all,class_2_recall,0.6145985401459854
101,PDRF,silent,all,class_2_f1,0.6730615507593924
101,PDRF,silent,all,class_2_auroc,0.8574938048462074
101,PDRF,silent,all,class_2_auprc,0.6725543102554229
101,PDRF,silent,all,class_3_precision,0.6968876860622463
101,PDRF,silent,all,class_3_recall,0.6959459459459459
101,PDRF,silent,all,class_3_f1,0.6964164976335362
101,PDRF,silent,all,class_3_auroc,0.8779495555157807
101,PDRF,silent,all,class_3_auprc,0.7817823364088522
101,PDRF,silent,all,class_4_precision,0.2796833773087071
101,PDRF,silent,all,class_4_recall,0.1497175141242938
101,PDRF,silent,all,class_4_f1,0.19503219871205152
101,PDRF,silent,all,class_4_auroc,0.7078693487371583
101,PDRF,silent,all,class_4_auprc,0.25167507566065506
101,PDRF,silent,all,class_5_precision,0.5303398058252428
101,PDRF,silent,all,class_5_recall,0.5322777101096224
101,PDRF,silent,all,class_5_f1,0.5313069908814589
101,PDRF,silent,all,class_5_auroc,0.7916888837092095
101,PDRF,silent,all,class_5_auprc,0.5749480600815118
101,PDRF,silent,all,class_6_precision,0.32129420617005267
101,PDRF,silent,all,class_6_recall,0.5938803894297635
101,PDRF,silent,all,class_6_f1,0.4169921875
101,PDRF,silent,all,class_6_auroc,0.7755677276204758
101,PDRF,silent,all,class_6_auprc,0.3584658039079388
101,PDRF,silent,affected,accuracy,0.4521246458923513
101,PDRF,silent,affected,macro_f1,0.44979160380804767
101,PDRF,silent,affected,macro_auroc,0.7539367747537041
101,PDRF,silent,affected,macro_auprc,0.45064831132306077
101,PDRF,silent,affected,nll,2.620748539992373
101,PDRF,silent,affected,class_1_precision,0.5695652173913044
101,PDRF,silent,affected,class_1_recall,0.46953405017921146
101,PDRF,silent,affected,class_1_f1,0.5147347740667977
101,PDRF,silent,affected,class_1_auroc,0.7828019701201656
101,PDRF,silent,affected,class_1_auprc,0.464788948760992
101,PDRF,silent,affected,class_2_precision,0.600896860986547
101,PDRF,silent,affected,class_2_recall,0.48201438848920863
101,PDRF,silent,affected,class_2_f1,0.5349301397205589
101,PDRF,silent,affected,class_2_auroc,0.7775855979641304
101,PDRF,silent,affected,class_2_auprc,0.5245709159503124
101,PDRF,silent,affected,class_3_precision,0.5805369127516778
101,PDRF,silent,affected,class_3_recall,0.5824915824915825
101,PDRF,silent,affected,class_3_f1,0.5815126050420169
101,PDRF,silent,affected,class_3_auroc,0.8242552683969577
101,PDRF,silent,affected,class_3_auprc,0.6486649378204835
101,PDRF,silent,affected,class_4_precision,0.25
101,PDRF,silent,affected,class_4_recall,0.1611842105263158
101,PDRF,silent,affected,class_4_f1,0.196
101,PDRF,silent,affected,class_4_auroc,0.656426744479268
101,PDRF,silent,affected,class_4_auprc,0.23518567848690042
101,PDRF,silent,affected,class_5_precision,0.4469135802469136
101,PDRF,silent,affected,class_5_recall,0.5746031746031746
101,PDRF,silent,affected,class_5_f1,0.5027777777777778
101,PDRF,silent,affected,class_5_auroc,0.7625615763546797
101,PDRF,silent,affected,class_5_auprc,0.5243021941174325
101,PDRF,silent,affected,class_6_precision,0.31476997578692495
101,PDRF,silent,affected,class_6_recall,0.4452054794520548
101,PDRF,silent,affected,class_6_f1,0.36879432624113473
101,PDRF,silent,affected,class_6_auroc,0.7199894912070233
101,PDRF,silent,affected,class_6_auprc,0.30637719280224374
101,PDRF,silent,unaffected,accuracy,0.5548287803001154
101,PDRF,silent,unaffected,macro_f1,0.5502902050146482
101,PDRF,silent,unaffected,macro_auroc,0.8459252836741217
101,PDRF,silent,unaffected,macro_auprc,0.5876543118876513
101,PDRF,silent,unaffected,nll,1.5196633991136435
101,PDRF,silent,unaffected,class_1_precision,0.6835016835016835
101,PDRF,silent,unaffected,class_1_recall,0.49271844660194175
101,PDRF,silent,unaffected,class_1_f1,0.5726375176304654
101,PDRF,silent,unaffected,class_1_auroc,0.8501460528009732
101,PDRF,silent,unaffected,class_1_auprc,0.5331157071160032
101,PDRF,silent,unaffected,class_2_precision,0.8367346938775511
101,PDRF,silent,unaffected,class_2_recall,0.7051597051597052
101,PDRF,silent,unaffected,class_2_f1,0.7653333333333333
101,PDRF,silent,unaffected,class_2_auroc,0.9189783263688371
101,PDRF,silent,unaffected,class_2_auprc,0.800510690404566
101,PDRF,silent,unaffected,class_3_precision,0.7755102040816326
101,PDRF,silent,unaffected,class_3_recall,0.7720090293453724
101,PDRF,silent,unaffected,class_3_f1,0.7737556561085973
101,PDRF,silent,unaffected,class_3_auroc,0.9187777717284329
101,PDRF,silent,unaffected,class_3_auprc,0.8647878689847176
101,PDRF,silent,unaffected,class_4_precision,0.3114754098360656
101,PDRF,silent,unaffected,class_4_recall,0.14108910891089108
101,PDRF,silent,unaffected,class_4_f1,0.19420783645655879
101,PDRF,silent,unaffected,class_4_auroc,0.7502728974491982
101,PDRF,silent,unaffected,class_4_auprc,0.26893242218481866
101,PDRF,silent,unaffected,class_5_precision,0.6109785202863962
101,PDRF,silent,unaffected,class_5_recall,0.5059288537549407
101,PDRF,silent,unaffected,class_5_f1,0.5535135135135135
101,PDRF,silent,unaffected,class_5_auroc,0.8171535458870054
101,PDRF,silent,unaffected,class_5_auprc,0.6288261085580266
101,PDRF,silent,unaffected,class_6_precision,0.324235807860262
101,PDRF,silent,unaffected,class_6_recall,0.6955503512880562
101,PDRF,silent,unaffected,class_6_f1,0.4422933730454207
101,PDRF,silent,unaffected,class_6_auroc,0.8202231078102828
101,PDRF,silent,unaffected,class_6_auprc,0.4297530740777758
