method,cost_scheme,coverage,reject_cost,fault_prevalence,expected_cost
DWR,uniform,1.0,0.5,0.12,0.3876076993583868
DWR,uniform,1.0,0.5,0.13,0.3877131072410632
DWR,uniform,1.0,0.5,0.14,0.3878185151237397
DWR,uniform,1.0,0.5,0.15,0.38792392300641615
DWR,uniform,1.0,0.5,0.16,0.3880293308890926
DWR,uniform,1.0,0.5,0.17,0.388134738771769
DWR,uniform,1.0,0.5,0.18,0.3882401466544455
DWR,uniform,1.0,0.5,0.19,0.38834555453712194
DWR,uniform,1.0,0.5,0.2,0.3884509624197984
DWR,uniform,1.0,0.5,0.21,0.3885563703024748
DWR,uniform,1.0,0.5,0.22,0.38866177818515124
DWR,uniform,1.0,0.5,0.23,0.3887671860678277
DWR,uniform,1.0,0.5,0.24,0.3888725939505041
DWR,uniform,1.0,0.5,0.25,0.38897800183318054
DWR,uniform,1.0,0.5,0.26,0.38908340971585703
DWR,uniform,1.0,0.5,0.27,0.38918881759853347
DWR,uniform,1.0,0.5,0.28,0.3892942254812099
DWR,uniform,1.0,0.5,0.29,0.3893996333638863
DWR,uniform,1.0,0.5,0.3,0.3895050412465627
DWR,uniform,1.0,0.5,0.31,0.38961044912923926
DWR,uniform,1.0,0.5,0.32,0.3897158570119157
DWR,uniform,1.0,0.5,0.33,0.3898212648945921
DWR,uniform,1.0,0.5,0.34,0.38992667277726856
DWR,uniform,1.0,0.5,0.35000000000000003,0.390032080659945
DWR,uniform,1.0,0.5,0.36,0.3901374885426214
DWR,uniform,1.0,0.5,0.37,0.39024289642529786
DWR,uniform,1.0,0.5,0.38,0.39034830430797435
DWR,uniform,1.0,0.5,0.39,0.3904537121906508
DWR,uniform,1.0,0.5,0.4,0.3905591200733272
DWR,uniform,1.0,0.5,0.41000000000000003,0.3906645279560037
DWR,uniform,1.0,0.5,0.42,0.39076993583868014
DWR,uniform,1.0,0.5,0.43,0.39087534372135657
DWR,uniform,1.0,0.5,0.44,0.390980751604033
DWR,uniform,1.0,0.5,0.45,0.39108615948670944
DWR,uniform,1.0,0.5,0.46,0.3911915673693859
DWR,uniform,1.0,0.5,0.47000000000000003,0.39129697525206236
DWR,uniform,1.0,0.5,0.48,0.39140238313473874
DWR,uniform,1.0,0.5,0.49,0.39150779101741523
DWR,uniform,1.0,0.5,0.5,0.39161319890009166
DWR,uniform,1.0,0.5,0.51,0.3917186067827681
DWR,uniform,1.0,0.5,0.52,0.3918240146654446
DWR,uniform,1.0,0.5,0.53,0.391929422548121
DWR,uniform,1.0,0.5,0.54,0.39203483043079745
DWR,uniform,1.0,0.5,0.55,0.3921402383134739
DWR,uniform,1.0,0.5,0.56,0.3922456461961503
DWR,uniform,1.0,0.5,0.5700000000000001,0.39235105407882676
DWR,uniform,1.0,0.5,0.58,0.3924564619615032
DWR,uniform,1.0,0.5,0.59,0.3925618698441796
DWR,uniform,1.0,0.5,0.6,0.3926672777268561
DWR,uniform,1.0,0.5,0.61,0.39277268560953255
DWR,uniform,1.0,0.5,0.62,0.392878093492209
DWR,uniform,1.0,0.5,0.63,0.39298350137488547
DWR,uniform,1.0,0.5,0.64,0.3930889092575619
DWR,uniform,1.0,0.5,0.65,0.39319431714023834
DWR,uniform,1.0,0.5,0.66,0.39329972502291477
DWR,uniform,1.0,0.5,0.67,0.3934051329055912
DWR,uniform,1.0,0.5,0.68,0.39351054078826764
DWR,uniform,1.0,0.5,0.6900000000000001,0.39361594867094407
DWR,uniform,1.0,0.5,0.7000000000000001,0.39372135655362056
DWR,uniform,1.0,0.5,0.71,0.393826764436297
DWR,uniform,1.0,0.5,0.72,0.39393217231897343
DWR,uniform,1.0,0.5,0.73,0.39403758020164986
DWR,uniform,1.0,0.5,0.74,0.3941429880843263
DWR,uniform,1.0,0.5,0.75,0.3942483959670028
DWR,uniform,1.0,0.5,0.76,0.3943538038496792
DWR,uniform,1.0,0.5,0.77,0.39445921173235565
DWR,uniform,1.0,0.5,0.78,0.3945646196150321
DWR,uniform,1.0,0.5,0.79,0.3946700274977085
DWR,uniform,1.0,0.5,0.8,0.39477543538038495
DWR,uniform,1.0,0.5,0.81,0.39488084326306144
DWR,uniform,1.0,0.5,0.8200000000000001,0.3949862511457379
DWR,uniform,1.0,0.5,0.8300000000000001,0.3950916590284143
DWR,uniform,1.0,0.5,0.84,0.39519706691109074
DWR,uniform,1.0,0.5,0.85,0.3953024747937672
DWR,uniform,1.0,0.5,0.86,0.39540788267644367
DWR,uniform,1.0,0.5,0.87,0.3955132905591201
DWR,uniform,1.0,0.5,0.88,0.39561869844179653
DWR,uniform,1.0,0.5,0.89,0.39572410632447297
DWR,uniform,1.0,0.5,0.9,0.3958295142071494
DWR,uniform,1.0,0.5,0.91,0.39593492208982584
DWR,uniform,1.0,0.5,0.92,0.3960403299725023
DWR,uniform,1.0,0.5,0.93,0.39614573785517876
DWR,uniform,1.0,0.5,0.9400000000000001,0.3962511457378552
DWR,uniform,1.0,0.5,0.9500000000000001,0.3963565536205316
DWR,uniform,1.0,0.5,0.96,0.39646196150320806
DWR,uniform,1.0,0.5,0.97,0.3965673693858845
DWR,uniform,1.0,0.5,0.98,0.396672777268561
DWR,uniform,1.0,0.5,0.99,0.3967781851512374
DWR,uniform,1.0,0.5,1.0,0.39688359303391385
DWR,class1_double,0.8,0.1,0.0,0.30323098075160404
DWR,class1_double,0.8,0.1,0.01,0.30338450962419794
DWR,class1_double,0.8,0.1,0.02,0.30353803849679195
DWR,class1_double,0.8,0.1,0.03,0.30369156736938585
DWR,class1_double,0.8,0.1,0.04,0.30384509624197986
DWR,class1_double,0.8,0.1,0.05,0.30399862511457376
DWR,class1_double,0.8,0.1,0.06,0.3041521539871677
DWR,class1_double,0.8,0.1,0.07,0.3043056828597617
DWR,class1_double,0.8,0.1,0.08,0.3044592117323557
DWR,class1_double,0.8,0.1,0.09,0.3046127406049496
DWR,class1_double,0.8,0.1,0.1,0.3047662694775436
DWR,class1_double,0.8,0.1,0.11,0.3049197983501375
DWR,class1_double,0.8,0.1,0.12,0.30507332722273145
DWR,class1_double,0.8,0.1,0.13,0.3052268560953254
DWR,class1_double,0.8,0.1,0.14,0.30538038496791936
DWR,class1_double,0.8,0.1,0.15,0.30553391384051326
DWR,class1_double,0.8,0.1,0.16,0.3056874427131072
DWR,class1_double,0.8,0.1,0.17,0.30584097158570117
DWR,class1_double,0.8,0.1,0.18,0.3059945004582952
DWR,class1_double,0.8,0.1,0.19,0.30614802933088914
DWR,class1_double,0.8,0.1,0.2,0.30630155820348304
DWR,class1_double,0.8,0.1,0.21,0.306455087076077
DWR,class1_double,0.8,0.1,0.22,0.30660861594867095
DWR,class1_double,0.8,0.1,0.23,0.3067621448212649
DWR,class1_double,0.8,0.1,0.24,0.30691567369385886
DWR,class1_double,0.8,0.1,0.25,0.3070692025664528
DWR,class1_double,0.8,0.1,0.26,0.30722273143904677
DWR,class1_double,0.8,0.1,0.27,0.3073762603116407
DWR,class1_double,0.8,0.1,0.28,0.3075297891842346
DWR,class1_double,0.8,0.1,0.29,0.3076833180568286
DWR,class1_double,0.8,0.1,0.3,0.30783684692942254
DWR,class1_double,0.8,0.1,0.31,0.3079903758020165
DWR,class1_double,0.8,0.1,0.32,0.3081439046746104
DWR,class1_double,0.8,0.1,0.33,0.3082974335472044
DWR,class1_double,0.8,0.1,0.34,0.3084509624197983
DWR,class1_double,0.8,0.1,0.35000000000000003,0.3086044912923923
DWR,class1_double,0.8,0.1,0.36,0.30875802016498627
DWR,class1_double,0.8,0.1,0.37,0.3089115490375802
DWR,class1_double,0.8,0.1,0.38,0.3090650779101741
DWR,class1_double,0.8,0.1,0.39,0.30921860678276814
DWR,class1_double,0.8,0.1,0.4,0.30937213565536203
DWR,class1_double,0.8,0.1,0.41000000000000003,0.30952566452795605
DWR,class1_double,0.8,0.1,0.42,0.30967919340054995
DWR,class1_double,0.8,0.1,0.43,0.30983272227314396
DWR,class1_double,0.8,0.1,0.44,0.30998625114573786
DWR,class1_double,0.8,0.1,0.45,0.3101397800183318
DWR,class1_double,0.8,0.1,0.46,0.31029330889092577
DWR,class1_double,0.8,0.1,0.47000000000000003,0.3104468377635198
DWR,class1_double,0.8,0.1,0.48,0.3106003666361137
DWR,class1_double,0.8,0.1,0.49,0.3107538955087076
DWR,class1_double,0.8,0.1,0.5,0.3109074243813016
DWR,class1_double,0.8,0.1,0.51,0.3110609532538955
DWR,class1_double,0.8,0.1,0.52,0.3112144821264895
DWR,class1_double,0.8,0.1,0.53,0.3113680109990834
DWR,class1_double,0.8,0.1,0.54,0.31152153987167736
DWR,class1_double,0.8,0.1,0.55,0.3116750687442713
DWR,class1_double,0.8,0.1,0.56,0.31182859761686527
DWR,class1_double,0.8,0.1,0.5700000000000001,0.3119821264894592
DWR,class1_double,0.8,0.1,0.58,0.3121356553620531
DWR,class1_double,0.8,0.1,0.59,0.31228918423464713
DWR,class1_double,0.8,0.1,0.6,0.31244271310724103
DWR,class1_double,0.8,0.1,0.61,0.31259624197983504
DWR,class1_double,0.8,0.1,0.62,0.31274977085242894
DWR,class1_double,0.8,0.1,0.63,0.3129032997250229
DWR,class1_double,0.8,0.1,0.64,0.31305682859761685
DWR,class1_double,0.8,0.1,0.65,0.3132103574702108
DWR,class1_double,0.8,0.1,0.66,0.31336388634280476
DWR,class1_double,0.8,0.1,0.67,0.3135174152153987
DWR,class1_double,0.8,0.1,0.68,0.3136709440879927
DWR,class1_double,0.8,0.1,0.6900000000000001,0.31382447296058663
DWR,class1_double,0.8,0.1,0.7000000000000001,0.3139780018331806
DWR,class1_double,0.8,0.1,0.71,0.3141315307057745
DWR,class1_double,0.8,0.1,0.72,0.31428505957836844
DWR,class1_double,0.8,0.1,0.73,0.3144385884509624
DWR,class1_double,0.8,0.1,0.74,0.31459211732355635
DWR,class1_double,0.8,0.1,0.75,0.3147456461961503
DWR,class1_double,0.8,0.1,0.76,0.3148991750687443
DWR,class1_double,0.8,0.1,0.77,0.3150527039413382
DWR,class1_double,0.8,0.1,0.78,0.3152062328139322
DWR,class1_double,0.8,0.1,0.79,0.31535976168652613
DWR,class1_double,0.8,0.1,0.8,0.3155132905591201
DWR,class1_double,0.8,0.1,0.81,0.315666819431714
DWR,class1_double,0.8,0.1,0.8200000000000001,0.315820348304308
DWR,class1_double,0.8,0.1,0.8300000000000001,0.3159738771769019
DWR,class1_double,0.8,0.1,0.84,0.31612740604949585
DWR,class1_double,0.8,0.1,0.85,0.31628093492208986
DWR,class1_double,0.8,0.1,0.86,0.31643446379468376
DWR,class1_double,0.8,0.1,0.87,0.3165879926672777
DWR,class1_double,0.8,0.1,0.88,0.3167415215398717
DWR,class1_double,0.8,0.1,0.89,0.31689505041246563
DWR,class1_double,0.8,0.1,0.9,0.3170485792850596
DWR,class1_double,0.8,0.1,0.91,0.31720210815765354
DWR,class1_double,0.8,0.1,0.92,0.31735563703024744
DWR,class1_double,0.8,0.1,0.93,0.31750916590284145
DWR,class1_double,0.8,0.1,0.9400000000000001,0.3176626947754354
DWR,class1_double,0.8,0.1,0.9500000000000001,0.3178162236480293
DWR,class1_double,0.8,0.1,0.96,0.31796975252062326
DWR,class1_double,0.8,0.1,0.97,0.3181232813932172
DWR,class1_double,0.8,0.1,0.98,0.31827681026581117
DWR,class1_double,0.8,0.1,0.99,0.3184303391384051
DWR,class1_double,0.8,0.1,1.0,0.3185838680109991
DWR,class1_double,0.8,0.25,0.0,0.3332378551787351
DWR,class1_double,0.8,0.25,0.01,0.33339138405132906
DWR,class1_double,0.8,0.25,0.02,0.33354491292392296
DWR,class1_double,0.8,0.25,0.03,0.3336984417965169
DWR,class1_double,0.8,0.25,0.04,0.33385197066911093
DWR,class1_double,0.8,0.25,0.05,0.3340054995417049
DWR,class1_double,0.8,0.25,0.06,0.3341590284142988
DWR,class1_double,0.8,0.25,0.07,0.33431255728689274
DWR,class1_double,0.8,0.25,0.08,0.33446608615948675
DWR,class1_double,0.8,0.25,0.09,0.33461961503208065
DWR,class1_double,0.8,0.25,0.1,0.3347731439046746
DWR,class1_double,0.8,0.25,0.11,0.33492667277726856
DWR,class1_double,0.8,0.25,0.12,0.3350802016498625
DWR,class1_double,0.8,0.25,0.13,0.3352337305224565
DWR,class1_double,0.8,0.25,0.14,0.33538725939505043
DWR,class1_double,0.8,0.25,0.15,0.33554078826764433
DWR,class1_double,0.8,0.25,0.16,0.3356943171402383
DWR,class1_double,0.8,0.25,0.17,0.33584784601283224
DWR,class1_double,0.8,0.25,0.18,0.33600137488542625
DWR,class1_double,0.8,0.25,0.19,0.33615490375802015
DWR,class1_double,0.8,0.25,0.2,0.3363084326306141
DWR,class1_double,0.8,0.25,0.21,0.3364619615032081
DWR,class1_double,0.8,0.25,0.22,0.3366154903758021
DWR,class1_double,0.8,0.25,0.23,0.336769019248396
DWR,class1_double,0.8,0.25,0.24,0.33692254812098993
DWR,class1_double,0.8,0.25,0.25,0.3370760769935839
DWR,class1_double,0.8,0.25,0.26,0.33722960586617784
DWR,class1_double,0.8,0.25,0.27,0.3373831347387718
DWR,class1_double,0.8,0.25,0.28,0.3375366636113657
DWR,class1_double,0.8,0.25,0.29,0.33769019248395965
DWR,class1_double,0.8,0.25,0.3,0.3378437213565536
DWR,class1_double,0.8,0.25,0.31,0.33799725022914756
DWR,class1_double,0.8,0.25,0.32,0.3381507791017415
DWR,class1_double,0.8,0.25,0.33,0.33830430797433547
DWR,class1_double,0.8,0.25,0.34,0.3384578368469294
DWR,class1_double,0.8,0.25,0.35000000000000003,0.3386113657195234
DWR,class1_double,0.8,0.25,0.36,0.33876489459211734
DWR,class1_double,0.8,0.25,0.37,0.3389184234647113
DWR,class1_double,0.8,0.25,0.38,0.33907195233730525
DWR,class1_double,0.8,0.25,0.39,0.33922548120989915
DWR,class1_double,0.8,0.25,0.4,0.33937901008249316
DWR,class1_double,0.8,0.25,0.41000000000000003,0.33953253895508706
DWR,class1_double,0.8,0.25,0.42,0.33968606782768107
DWR,class1_double,0.8,0.25,0.43,0.33983959670027497
DWR,class1_double,0.8,0.25,0.44,0.339993125572869
DWR,class1_double,0.8,0.25,0.45,0.3401466544454629
DWR,class1_double,0.8,0.25,0.46,0.3403001833180569
DWR,class1_double,0.8,0.25,0.47000000000000003,0.3404537121906508
DWR,class1_double,0.8,0.25,0.48,0.3406072410632447
DWR,class1_double,0.8,0.25,0.49,0.3407607699358387
DWR,class1_double,0.8,0.25,0.5,0.3409142988084326
DWR,class1_double,0.8,0.25,0.51,0.3410678276810266
DWR,class1_double,0.8,0.25,0.52,0.3412213565536205
DWR,class1_double,0.8,0.25,0.53,0.3413748854262145
DWR,class1_double,0.8,0.25,0.54,0.3415284142988084
DWR,class1_double,0.8,0.25,0.55,0.34168194317140244
DWR,class1_double,0.8,0.25,0.56,0.34183547204399634
DWR,class1_double,0.8,0.25,0.5700000000000001,0.3419890009165903
DWR,class1_double,0.8,0.25,0.58,0.34214252978918425
DWR,class1_double,0.8,0.25,0.59,0.34229605866177815
DWR,class1_double,0.8,0.25,0.6,0.34244958753437216
DWR,class1_double,0.8,0.25,0.61,0.34260311640696606
DWR,class1_double,0.8,0.25,0.62,0.34275664527956007
DWR,class1_double,0.8,0.25,0.63,0.34291017415215397
DWR,class1_double,0.8,0.25,0.64,0.3430637030247479
DWR,class1_double,0.8,0.25,0.65,0.3432172318973419
DWR,class1_double,0.8,0.25,0.66,0.34337076076993583
DWR,class1_double,0.8,0.25,0.67,0.3435242896425298
DWR,class1_double,0.8,0.25,0.68,0.34367781851512375
DWR,class1_double,0.8,0.25,0.6900000000000001,0.3438313473877177
DWR,class1_double,0.8,0.25,0.7000000000000001,0.34398487626031166
DWR,class1_double,0.8,0.25,0.71,0.3441384051329056
DWR,class1_double,0.8,0.25,0.72,0.3442919340054995
DWR,class1_double,0.8,0.25,0.73,0.3444454628780935
DWR,class1_double,0.8,0.25,0.74,0.3445989917506874
DWR,class1_double,0.8,0.25,0.75,0.3447525206232814
DWR,class1_double,0.8,0.25,0.76,0.34490604949587533
DWR,class1_double,0.8,0.25,0.77,0.3450595783684693
DWR,class1_double,0.8,0.25,0.78,0.34521310724106324
DWR,class1_double,0.8,0.25,0.79,0.34536663611365725
DWR,class1_double,0.8,0.25,0.8,0.34552016498625115
DWR,class1_double,0.8,0.25,0.81,0.3456736938588451
DWR,class1_double,0.8,0.25,0.8200000000000001,0.34582722273143907
DWR,class1_double,0.8,0.25,0.8300000000000001,0.345980751604033
DWR,class1_double,0.8,0.25,0.84,0.346134280476627
DWR,class1_double,0.8,0.25,0.85,0.3462878093492209
DWR,class1_double,0.8,0.25,0.86,0.34644133822181483
DWR,class1_double,0.8,0.25,0.87,0.3465948670944088
DWR,class1_double,0.8,0.25,0.88,0.3467483959670028
DWR,class1_double,0.8,0.25,0.89,0.3469019248395967
DWR,class1_double,0.8,0.25,0.9,0.34705545371219065
DWR,class1_double,0.8,0.25,0.91,0.3472089825847846
DWR,class1_double,0.8,0.25,0.92,0.34736251145737856
DWR,class1_double,0.8,0.25,0.93,0.34751604032997246
DWR,class1_double,0.8,0.25,0.9400000000000001,0.3476695692025664
DWR,class1_double,0.8,0.25,0.9500000000000001,0.34782309807516043
DWR,class1_double,0.8,0.25,0.96,0.34797662694775433
DWR,class1_double,0.8,0.25,0.97,0.34813015582034834
DWR,class1_double,0.8,0.25,0.98,0.34828368469294224
DWR,class1_double,0.8,0.25,0.99,0.3484372135655362
DWR,class1_double,0.8,0.25,1.0,0.34859074243813015
DWR,class1_double,0.8,0.5,0.0,0.3832493125572869
DWR,class1_double,0.8,0.5,0.01,0.38340284142988085
DWR,class1_double,0.8,0.5,0.02,0.3835563703024748
DWR,class1_double,0.8,0.5,0.03,0.3837098991750687
DWR,class1_double,0.8,0.5,0.04,0.38386342804766266
DWR,class1_double,0.8,0.5,0.05,0.3840169569202566
DWR,class1_double,0.8,0.5,0.06,0.3841704857928506
DWR,class1_double,0.8,0.5,0.07,0.3843240146654445
DWR,class1_double,0.8,0.5,0.08,0.38447754353803854
DWR,class1_double,0.8,0.5,0.09,0.3846310724106325
DWR,class1_double,0.8,0.5,0.1,0.38478460128322645
DWR,class1_double,0.8,0.5,0.11,0.38493813015582035
DWR,class1_double,0.8,0.5,0.12,0.3850916590284143
DWR,class1_double,0.8,0.5,0.13,0.38524518790100826
DWR,class1_double,0.8,0.5,0.14,0.3853987167736022
DWR,class1_double,0.8,0.5,0.15,0.3855522456461961
DWR,class1_double,0.8,0.5,0.16,0.38570577451879007
DWR,class1_double,0.8,0.5,0.17,0.385859303391384
DWR,class1_double,0.8,0.5,0.18,0.386012832263978
DWR,class1_double,0.8,0.5,0.19,0.38616636113657193
DWR,class1_double,0.8,0.5,0.2,0.38631989000916594
DWR,class1_double,0.8,0.5,0.21,0.3864734188817599
DWR,class1_double,0.8,0.5,0.22,0.3866269477543538
DWR,class1_double,0.8,0.5,0.23,0.38678047662694776
DWR,class1_double,0.8,0.5,0.24,0.3869340054995417
DWR,class1_double,0.8,0.5,0.25,0.38708753437213567
DWR,class1_double,0.8,0.5,0.26,0.3872410632447296
DWR,class1_double,0.8,0.5,0.27,0.3873945921173235
DWR,class1_double,0.8,0.5,0.28,0.3875481209899175
DWR,class1_double,0.8,0.5,0.29,0.38770164986251143
DWR,class1_double,0.8,0.5,0.3,0.38785517873510533
DWR,class1_double,0.8,0.5,0.31,0.38800870760769934
DWR,class1_double,0.8,0.5,0.32,0.3881622364802933
DWR,class1_double,0.8,0.5,0.33,0.38831576535288725
DWR,class1_double,0.8,0.5,0.34,0.38846929422548115
DWR,class1_double,0.8,0.5,0.35000000000000003,0.38862282309807517
DWR,class1_double,0.8,0.5,0.36,0.3887763519706691
DWR,class1_double,0.8,0.5,0.37,0.3889298808432631
DWR,class1_double,0.8,0.5,0.38,0.389083409715857
DWR,class1_double,0.8,0.5,0.39,0.389236938588451
DWR,class1_double,0.8,0.5,0.4,0.3893904674610449
DWR,class1_double,0.8,0.5,0.41000000000000003,0.3895439963336389
DWR,class1_double,0.8,0.5,0.42,0.3896975252062328
DWR,class1_double,0.8,0.5,0.43,0.3898510540788268
DWR,class1_double,0.8,0.5,0.44,0.3900045829514207
DWR,class1_double,0.8,0.5,0.45,0.3901581118240147
DWR,class1_double,0.8,0.5,0.46,0.3903116406966086
DWR,class1_double,0.8,0.5,0.47000000000000003,0.3904651695692026
DWR,class1_double,0.8,0.5,0.48,0.39061869844179653
DWR,class1_double,0.8,0.5,0.49,0.39077222731439043
DWR,class1_double,0.8,0.5,0.5,0.39092575618698444
DWR,class1_double,0.8,0.5,0.51,0.39107928505957834
DWR,class1_double,0.8,0.5,0.52,0.3912328139321723
DWR,class1_double,0.8,0.5,0.53,0.39138634280476625
DWR,class1_double,0.8,0.5,0.54,0.39153987167736026
DWR,class1_double,0.8,0.5,0.55,0.39169340054995416
DWR,class1_double,0.8,0.5,0.56,0.3918469294225481
DWR,class1_double,0.8,0.5,0.5700000000000001,0.3920004582951421
DWR,class1_double,0.8,0.5,0.58,0.392153987167736
DWR,class1_double,0.8,0.5,0.59,0.39230751604033
DWR,class1_double,0.8,0.5,0.6,0.39246104491292394
DWR,class1_double,0.8,0.5,0.61,0.3926145737855179
DWR,class1_double,0.8,0.5,0.62,0.3927681026581118
DWR,class1_double,0.8,0.5,0.63,0.39292163153070575
DWR,class1_double,0.8,0.5,0.64,0.3930751604032997
DWR,class1_double,0.8,0.5,0.65,0.39322868927589366
DWR,class1_double,0.8,0.5,0.66,0.3933822181484876
DWR,class1_double,0.8,0.5,0.67,0.3935357470210816
DWR,class1_double,0.8,0.5,0.68,0.3936892758936755
DWR,class1_double,0.8,0.5,0.6900000000000001,0.3938428047662695
DWR,class1_double,0.8,0.5,0.7000000000000001,0.39399633363886344
DWR,class1_double,0.8,0.5,0.71,0.39414986251145734
DWR,class1_double,0.8,0.5,0.72,0.39430339138405135
DWR,class1_double,0.8,0.5,0.73,0.3944569202566453
DWR,class1_double,0.8,0.5,0.74,0.3946104491292392
DWR,class1_double,0.8,0.5,0.75,0.39476397800183316
DWR,class1_double,0.8,0.5,0.76,0.3949175068744271
DWR,class1_double,0.8,0.5,0.77,0.39507103574702107
DWR,class1_double,0.8,0.5,0.78,0.395224564619615
DWR,class1_double,0.8,0.5,0.79,0.395378093492209
DWR,class1_double,0.8,0.5,0.8,0.3955316223648029
DWR,class1_double,0.8,0.5,0.81,0.3956851512373969
DWR,class1_double,0.8,0.5,0.8200000000000001,0.39583868010999085
DWR,class1_double,0.8,0.5,0.8300000000000001,0.3959922089825848
DWR,class1_double,0.8,0.5,0.84,0.39614573785517876
DWR,class1_double,0.8,0.5,0.85,0.3962992667277727
DWR,class1_double,0.8,0.5,0.86,0.3964527956003666
DWR,class1_double,0.8,0.5,0.87,0.39660632447296057
DWR,class1_double,0.8,0.5,0.88,0.3967598533455545
DWR,class1_double,0.8,0.5,0.89,0.3969133822181485
DWR,class1_double,0.8,0.5,0.9,0.39706691109074244
DWR,class1_double,0.8,0.5,0.91,0.39722043996333634
DWR,class1_double,0.8,0.5,0.92,0.3973739688359303
DWR,class1_double,0.8,0.5,0.93,0.3975274977085243
DWR,class1_double,0.8,0.5,0.9400000000000001,0.39768102658111826
DWR,class1_double,0.8,0.5,0.9500000000000001,0.3978345554537122
DWR,class1_double,0.8,0.5,0.96,0.39798808432630617
DWR,class1_double,0.8,0.5,0.97,0.3981416131989001
DWR,class1_double,0.8,0.5,0.98,0.398295142071494
DWR,class1_double,0.8,0.5,0.99,0.398448670944088
DWR,class1_double,0.8,0.5,1.0,0.39860219981668193
DWR,class1_double,0.9,0.1,0.0,0.3713565536205316
DWR,class1_double,0.9,0.1,0.01,0.3715444546287809
DWR,class1_double,0.9,0.1,0.02,0.3717323556370302
DWR,class1_double,0.9,0.1,0.03,0.37192025664527956
DWR,class1_double,0.9,0.1,0.04,0.37210815765352884
DWR,class1_double,0.9,0.1,0.05,0.3722960586617782
DWR,class1_double,0.9,0.1,0.06,0.37248395967002745
DWR,class1_double,0.9,0.1,0.07,0.3726718606782768
DWR,class1_double,0.9,0.1,0.08,0.3728597616865261
DWR,class1_double,0.9,0.1,0.09,0.37304766269477546
DWR,class1_double,0.9,0.1,0.1,0.37323556370302474
DWR,class1_double,0.9,0.1,0.11,0.373423464711274
DWR,class1_double,0.9,0.1,0.12,0.3736113657195234
DWR,class1_double,0.9,0.1,0.13,0.3737992667277727
DWR,class1_double,0.9,0.1,0.14,0.373987167736022
DWR,class1_double,0.9,0.1,0.15,0.3741750687442713
DWR,class1_double,0.9,0.1,0.16,0.3743629697525206
DWR,class1_double,0.9,0.1,0.17,0.3745508707607699
DWR,class1_double,0.9,0.1,0.18,0.37473877176901926
DWR,class1_double,0.9,0.1,0.19,0.3749266727772686
DWR,class1_double,0.9,0.1,0.2,0.3751145737855179
DWR,class1_double,0.9,0.1,0.21,0.37530247479376716
DWR,class1_double,0.9,0.1,0.22,0.3754903758020165
DWR,class1_double,0.9,0.1,0.23,0.37567827681026583
DWR,class1_double,0.9,0.1,0.24,0.3758661778185151
DWR,class1_double,0.9,0.1,0.25,0.37605407882676445
DWR,class1_double,0.9,0.1,0.26,0.37624197983501373
DWR,class1_double,0.9,0.1,0.27,0.37642988084326306
DWR,class1_double,0.9,0.1,0.28,0.3766177818515124
DWR,class1_double,0.9,0.1,0.29,0.3768056828597617
DWR,class1_double,0.9,0.1,0.3,0.37699358386801096
DWR,class1_double,0.9,0.1,0.31,0.3771814848762603
DWR,class1_double,0.9,0.1,0.32,0.37736938588450963
DWR,class1_double,0.9,0.1,0.33,0.3775572868927589
DWR,class1_double,0.9,0.1,0.34,0.37774518790100825
DWR,class1_double,0.9,0.1,0.35000000000000003,0.37793308890925753
DWR,class1_double,0.9,0.1,0.36,0.37812098991750687
DWR,class1_double,0.9,0.1,0.37,0.3783088909257562
DWR,class1_double,0.9,0.1,0.38,0.37849679193400554
DWR,class1_double,0.9,0.1,0.39,0.3786846929422548
DWR,class1_double,0.9,0.1,0.4,0.3788725939505041
DWR,class1_double,0.9,0.1,0.41000000000000003,0.37906049495875344
DWR,class1_double,0.9,0.1,0.42,0.37924839596700277
DWR,class1_double,0.9,0.1,0.43,0.3794362969752521
DWR,class1_double,0.9,0.1,0.44,0.3796241979835014
DWR,class1_double,0.9,0.1,0.45,0.3798120989917507
DWR,class1_double,0.9,0.1,0.46,0.38
DWR,class1_double,0.9,0.1,0.47000000000000003,0.3801879010082494
DWR,class1_double,0.9,0.1,0.48,0.3803758020164987
DWR,class1_double,0.9,0.1,0.49,0.38056370302474796
DWR,class1_double,0.9,0.1,0.5,0.38075160403299724
DWR,class1_double,0.9,0.1,0.51,0.3809395050412466
DWR,class1_double,0.9,0.1,0.52,0.3811274060494959
DWR,class1_double,0.9,0.1,0.53,0.3813153070577452
DWR,class1_double,0.9,0.1,0.54,0.3815032080659945
DWR,class1_double,0.9,0.1,0.55,0.38169110907424386
DWR,class1_double,0.9,0.1,0.56,0.38187901008249314
DWR,class1_double,0.9,0.1,0.5700000000000001,0.3820669110907424
DWR,class1_double,0.9,0.1,0.58,0.38225481209899176
DWR,class1_double,0.9,0.1,0.59,0.3824427131072411
DWR,class1_double,0.9,0.1,0.6,0.3826306141154904
DWR,class1_double,0.9,0.1,0.61,0.3828185151237397
DWR,class1_double,0.9,0.1,0.62,0.38300641613198905
DWR,class1_double,0.9,0.1,0.63,0.3831943171402383
DWR,class1_double,0.9,0.1,0.64,0.38338221814848766
