method,seed,subset,metric,value,n
RO-PDRF-CRA,109,affected,macro_auprc,0.5355237031934476,1765
RO-PDRF-CRA,109,affected,nll,2.8504117190811993,1765
RO-PDRF-CRA,109,affected,brier,0.8042055703960289,1765
RO-PDRF-CRA,109,affected,ece15,0.34854362765722846,1765
RO-PDRF-CRA,109,unaffected,accuracy,0.6240861869949981,2599
RO-PDRF-CRA,109,unaffected,macro_f1,0.589512091234894,2599
RO-PDRF-CRA,109,unaffected,macro_auroc,0.8718608276762834,2599
RO-PDRF-CRA,109,unaffected,macro_auprc,0.6457244200914043,2599
RO-PDRF-CRA,109,unaffected,nll,1.9189492814619178,2599
RO-PDRF-CRA,109,unaffected,brier,0.6058376092815622,2599
RO-PDRF-CRA,109,unaffected,ece15,0.24437510194389486,2599
RO-PDRF-ECA,109,all,accuracy,0.5857011915673694,4364
RO-PDRF-ECA,109,all,macro_f1,0.5657206977932728,4364
RO-PDRF-ECA,109,all,macro_auroc,0.8537542570413995,4364
RO-PDRF-ECA,109,all,macro_auprc,0.6034807513960304,4364
RO-PDRF-ECA,109,all,nll,2.197959829237474,4364
RO-PDRF-ECA,109,all,brier,0.6773821431710185,4364
RO-PDRF-ECA,109,all,ece15,0.28408960231829955,4364
RO-PDRF-ECA,109,affected,accuracy,0.5257790368271955,1765
RO-PDRF-ECA,109,affected,macro_f1,0.5179978047791914,1765
RO-PDRF-ECA,109,affected,macro_auroc,0.8183753445466341,1765
RO-PDRF-ECA,109,affected,macro_auprc,0.5434177667003027,1765
RO-PDRF-ECA,109,affected,nll,2.736286944168729,1765
RO-PDRF-ECA,109,affected,brier,0.7868550375957987,1765
RO-PDRF-ECA,109,affected,ece15,0.333750238904872,1765
RO-PDRF-ECA,109,unaffected,accuracy,0.6263947672181608,2599
RO-PDRF-ECA,109,unaffected,macro_f1,0.5931002824131318,2599
RO-PDRF-ECA,109,unaffected,macro_auroc,0.8804521956624501,2599
RO-PDRF-ECA,109,unaffected,macro_auprc,0.6530720366512074,2599
RO-PDRF-ECA,109,unaffected,nll,1.8323779293322544,2599
RO-PDRF-ECA,109,unaffected,brier,0.6030382960529974,2599
RO-PDRF-ECA,109,unaffected,ece15,0.2503647387784552,2599
RO-PDRF-CRA,110,all,accuracy,0.5396425297891843,4364
RO-PDRF-CRA,110,all,macro_f1,0.5197722602800819,4364
RO-PDRF-CRA,110,all,macro_auroc,0.8249979236929685,4364
RO-PDRF-CRA,110,all,macro_auprc,0.5543717234763248,4364
RO-PDRF-CRA,110,all,nll,2.322183292102559,4364
RO-PDRF-CRA,110,all,brier,0.7277618984290715,4364
RO-PDRF-CRA,110,all,ece15,0.29682503625627615,4364
RO-PDRF-CRA,110,affected,accuracy,0.4696883852691218,1765
RO-PDRF-CRA,110,affected,macro_f1,0.46183114471355974,1765
RO-PDRF-CRA,110,affected,macro_auroc,0.7827500545656094,1765
RO-PDRF-CRA,110,affected,macro_auprc,0.48116620625054557,1765
RO-PDRF-CRA,110,affected,nll,2.9234154812227033,1765
RO-PDRF-CRA,110,affected,brier,0.8710189108584657,1765
RO-PDRF-CRA,110,affected,ece15,0.371968728574072,1765
RO-PDRF-CRA,110,unaffected,accuracy,0.587148903424394,2599
RO-PDRF-CRA,110,unaffected,macro_f1,0.5564649331141807,2599
RO-PDRF-CRA,110,unaffected,macro_auroc,0.8568805095388193,2599
RO-PDRF-CRA,110,unaffected,macro_auprc,0.6193900590933022,2599
RO-PDRF-CRA,110,unaffected,nll,1.913882094027509,2599
RO-PDRF-CRA,110,unaffected,brier,0.6304750084952968,2599
RO-PDRF-CRA,110,unaffected,ece15,0.24579439192104452,2599
RO-PDRF-ECA,110,all,accuracy,0.5435380384967919,4364
RO-PDRF-ECA,110,all,macro_f1,0.5223214360006343,4364
RO-PDRF-ECA,110,all,macro_auroc,0.8278821132193112,4364
RO-PDRF-ECA,110,all,macro_auprc,0.5615822842129355,4364
RO-PDRF-ECA,110,all,nll,2.232110361969656,4364
RO-PDRF-ECA,110,all,brier,0.7212397171559669,4364
RO-PDRF-ECA,110,all,ece15,0.28789953093917736,4364
RO-PDRF-ECA,110,affected,accuracy,0.4827195467422096,1765
