seed,rank_weight,regime,metric,value
110,0.0,missing_drift,nll,1.453425204930084
110,0.0,missing_drift,aurc,0.2150069235759068
110,0.0,reported_fault,macro_auroc,0.8416748472308037
110,0.0,reported_fault,nll,1.539090849933744
110,0.0,reported_fault,aurc,0.22730223316526085
110,0.0,silent_fault,macro_auroc,0.8006944636050072
110,0.0,silent_fault,nll,2.024043293265192
110,0.0,silent_fault,aurc,0.3017076777162596
110,0.15,complete_drift,macro_auroc,0.8503952419134144
110,0.15,complete_drift,nll,1.6315239229567995
110,0.15,complete_drift,aurc,0.2468657088353645
110,0.15,missing_drift,macro_auroc,0.8377982959829692
110,0.15,missing_drift,nll,1.7425828893959625
110,0.15,missing_drift,aurc,0.2613442656681734
110,0.15,reported_fault,macro_auroc,0.831016144232546
110,0.15,reported_fault,nll,1.7798648281088156
110,0.15,reported_fault,aurc,0.2620829605068653
110,0.15,silent_fault,macro_auroc,0.7925978989664735
110,0.15,silent_fault,nll,2.260863660887166
110,0.15,silent_fault,aurc,0.32383900464995435
110,0.03,complete_drift,macro_auroc,0.8629519370277032
110,0.03,complete_drift,nll,1.4203486190446146
110,0.03,complete_drift,aurc,0.19810094569874975
110,0.03,missing_drift,macro_auroc,0.8486065315343324
110,0.03,missing_drift,nll,1.5406962984326784
110,0.03,missing_drift,aurc,0.22476236249040227
110,0.03,reported_fault,macro_auroc,0.8362290771814678
110,0.03,reported_fault,nll,1.6501734909142127
110,0.03,reported_fault,aurc,0.2447079205299857
110,0.03,silent_fault,macro_auroc,0.7911186108174273
110,0.03,silent_fault,nll,2.2895070602094836
110,0.03,silent_fault,aurc,0.3222265815613804
110,0.07,complete_drift,macro_auroc,0.8690011840225219
110,0.07,complete_drift,nll,1.3972356080239767
110,0.07,complete_drift,aurc,0.1889691101564435
110,0.07,missing_drift,macro_auroc,0.851711851012024
110,0.07,missing_drift,nll,1.533759917714637
110,0.07,missing_drift,aurc,0.22387850277287905
110,0.07,reported_fault,macro_auroc,0.8372400089462931
110,0.07,reported_fault,nll,1.654640401311543
110,0.07,reported_fault,aurc,0.25084692678815124
110,0.07,silent_fault,macro_auroc,0.8003402591680798
110,0.07,silent_fault,nll,2.1163067953550088
110,0.07,silent_fault,aurc,0.3116434839343135
110,0.3,complete_drift,macro_auroc,0.8616967668227925
110,0.3,complete_drift,nll,1.5441083301668102
110,0.3,complete_drift,aurc,0.20574625425463006
110,0.3,missing_drift,macro_auroc,0.8477004797333767
110,0.3,missing_drift,nll,1.6887770972625882
110,0.3,missing_drift,aurc,0.2300524273187573
110,0.3,reported_fault,macro_auroc,0.8381119772978264
110,0.3,reported_fault,nll,1.7856466466019367
110,0.3,reported_fault,aurc,0.24222018453551084
110,0.3,silent_fault,macro_auroc,0.8068053022965159
110,0.3,silent_fault,nll,2.185781842987658
110,0.3,silent_fault,aurc,0.29018579147369317
